sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-4.062031803186983e-06,-6.566839874722064e-07,-0.00020310159015934914,-3.283419937361032e-05,-0.00020310159015934914,-3.283419937361032e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
1,-1.2140112230554222e-05,-1.9625195272965357e-06,-0.000403904021368362,-6.529177699121647e-05,-0.000403904021368362,-6.529177699121647e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
2,-2.4093058600556104e-05,-3.898680079146288e-06,-0.0005976473185000941,-9.680802759248763e-05,-0.0005976473185000941,-9.680802759248763e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
3,-3.981249639764428e-05,-6.452546949731186e-06,-0.0007859718898544088,-0.00012769334352924488,-0.0007859718898544088,-0.00012769334352924488,0.0,0.0,[],0.01,-60,-60,0.13442126
4,-5.918992654187605e-05,-9.61003293923568e-06,-0.0009688715072115883,-0.0001578742994752247,-0.0009688715072115883,-0.0001578742994752247,0.0,0.0,[],0.01,-60,-60,0.13442126
5,-8.214823523303494e-05,-1.3359642107388936e-05,-0.0011479154345579445,-0.0001874804584076628,-0.0011479154345579445,-0.0001874804584076628,0.0,0.0,[],0.01,-60,-60,0.13442126
6,-0.00010866467375308276,-1.768283313140273e-05,-0.0013258219260023907,-0.00021615955120068975,-0.0013258219260023907,-0.00021615955120068975,0.0,0.0,[],0.01,-60,-60,0.13442126
7,-0.00013863919448340312,-2.2568095191672912e-05,-0.0014987260365160182,-0.00024426310301350895,-0.0014987260365160182,-0.00024426310301350895,0.0,0.0,[],0.01,-60,-60,0.13442126
8,-0.00017200967005919664,-2.8005472777294927e-05,-0.0016685237787896767,-0.0002718688792811008,-0.0016685237787896767,-0.0002718688792811008,0.0,0.0,[],0.01,-60,-60,0.13442126
9,-0.00020868046733085065,-3.398294669750612e-05,-0.0018335398635827005,-0.0002988736960105598,-0.0018335398635827005,-0.0002988736960105598,0.0,0.0,[],0.01,-60,-60,0.13442126
10,-0.0002485342411091551,-4.048960134241497e-05,-0.001992688688915223,-0.00032533273224544246,-0.001992688688915223,-0.00032533273224544246,0.0,0.0,[],0.01,-60,-60,0.13442126
11,-0.00029156467935536056,-4.751610886160051e-05,-0.0021515219123102725,-0.00035132537595927715,-0.0021515219123102725,-0.00035132537595927715,0.0,0.0,[],0.01,-60,-60,0.13442126
12,-0.00033777726348489524,-5.505205921508604e-05,-0.002310629206476733,-0.0003767975176742766,-0.002310629206476733,-0.0003767975176742766,0.0,0.0,[],0.01,-60,-60,0.13442126
