sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-3.526369109749794e-06,-5.505331137101166e-07,-0.0001763184554874897,-2.752665568550583e-05,-0.0001763184554874897,-2.752665568550583e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
1,-1.0506673133932055e-05,-1.6405964561272414e-06,-0.000349015201209113,-5.450316712085623e-05,-0.000349015201209113,-5.450316712085623e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
2,-2.0875409536529335e-05,-3.259086333855521e-06,-0.0005184368201298639,-8.092449388641398e-05,-0.0005184368201298639,-8.092449388641398e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
3,-3.456148784607649e-05,-5.395399748522322e-06,-0.0006843039154773578,-0.00010681567073334008,-0.0006843039154773578,-0.00010681567073334008,0.0,0.0,[],0.01,-60,-60,0.13442126
4,-5.149530683411285e-05,-8.03914648713544e-06,-0.0008466909494018182,-0.00013218733693065587,-0.0008466909494018182,-0.00013218733693065587,0.0,0.0,[],0.01,-60,-60,0.13442126
5,-7.16616673162207e-05,-1.1178545573784504e-05,-0.0010083180241053924,-0.0001569699543324532,-0.0010083180241053924,-0.0001569699543324532,0.0,0.0,[],0.01,-60,-60,0.13442126
6,-9.495688864262775e-05,-1.4800519311393146e-05,-0.0011647610663203523,-0.00018109868688043207,-0.0011647610663203523,-0.00018109868688043207,0.0,0.0,[],0.01,-60,-60,0.13442126
7,-0.00012131535419030115,-1.889538558316417e-05,-0.0013179232773836702,-0.00020474331358855125,-0.0013179232773836702,-0.00020474331358855125,0.0,0.0,[],0.01,-60,-60,0.13442126
8,-0.00015067273838212714,-2.3453658068319784e-05,-0.0014678692095912993,-0.0002279136242577806,-0.0014678692095912993,-0.0002279136242577806,0.0,0.0,[],0.01,-60,-60,0.13442126
9,-0.00018295239831786603,-2.846127157681622e-05,-0.0016139829967869446,-0.0002503806754248217,-0.0016139829967869446,-0.0002503806754248217,0.0,0.0,[],0.01,-60,-60,0.13442126
