sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-1.849501313699875e-07,-2.2514324882649816e-07,-9.247506568499375e-06,-1.1257162441324908e-05,-9.247506568499375e-06,-1.1257162441324908e-05,0.0,0.0,[],0.01,-60,-60,0.0
1,-5.484903340402525e-07,-6.708443288516719e-07,-1.817701013351325e-05,-2.2285054001258686e-05,-1.817701013351325e-05,-2.2285054001258686e-05,0.0,0.0,[],0.01,-60,-60,0.0
2,-1.0844716052815785e-06,-1.3326127736945636e-06,-2.6799063562066294e-05,-3.308842224214459e-05,-2.6799063562066294e-05,-3.308842224214459e-05,0.0,0.0,[],0.01,-60,-60,0.0
3,-1.786883658496663e-06,-2.206049266533228e-06,-3.512060266075423e-05,-4.36718246419332e-05,-3.512060266075423e-05,-4.36718246419332e-05,0.0,0.0,[],0.01,-60,-60,0.0
4,-2.6499984414840584e-06,-3.2868423477339096e-06,-4.3155739149369765e-05,-5.403965406003408e-05,-4.3155739149369765e-05,-5.403965406003408e-05,0.0,0.0,[],0.01,-60,-60,0.0
5,-3.6682891004602425e-06,-4.5707723074883695e-06,-5.091453294880921e-05,-6.419649798772298e-05,-5.091453294880921e-05,-6.419649798772298e-05,0.0,0.0,[],0.01,-60,-60,0.0
6,-4.836324314965168e-06,-6.053708511899459e-06,-5.840176072524628e-05,-7.414681022055447e-05,-5.840176072524628e-05,-7.414681022055447e-05,0.0,0.0,[],0.01,-60,-60,0.0
7,-6.149000246296055e-06,-7.731598343525549e-06,-6.563379656654433e-05,-8.389449158130446e-05,-6.563379656654433e-05,-8.389449158130446e-05,0.0,0.0,[],0.01,-60,-60,0.0
8,-7.601267334393924e-06,-9.600475405022736e-06,-7.261335440489347e-05,-9.344385307485936e-05,-7.261335440489347e-05,-9.344385307485936e-05,0.0,0.0,[],0.01,-60,-60,0.0
9,-9.188324120259495e-06,-1.1656450678856347e-05,-7.935283929327852e-05,-0.0001027987636916805,-7.935283929327852e-05,-0.0001027987636916805,0.0,0.0,[],0.01,-60,-60,0.0
