sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,1.424846996087581e-06,-7.082866795826704e-07,7.124234980437905e-05,-3.5414333979133517e-05,7.124234980437905e-05,-3.5414333979133517e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
1,4.237045359332115e-06,-2.110603963956237e-06,0.00014060991816222668,-7.011586421867833e-05,0.00014060991816222668,-7.011586421867833e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
2,8.399947255384177e-06,-4.193029453745112e-06,0.00020814509480260313,-0.00010412127448944375,0.00020814509480260313,-0.00010412127448944375,0.0,0.0,[],0.01,-60,-60,0.14140469
3,1.3875875156372786e-05,-6.941877727513203e-06,0.00027379639504943043,-0.00013744241368840449,0.00027379639504943043,-0.00013744241368840449,0.0,0.0,[],0.01,-60,-60,0.14140469
4,2.063026564428583e-05,-1.0343727481085808e-05,0.0003377195243956521,-0.00017009248767863028,0.0003377195243956521,-0.00017009248767863028,0.0,0.0,[],0.01,-60,-60,0.14140469
5,2.8629428561544047e-05,-1.4385433605639264e-05,0.0003999581458629109,-0.00020208530622767285,0.0003999581458629109,-0.00020208530622767285,0.0,0.0,[],0.01,-60,-60,0.14140469
6,3.784054984862451e-05,-1.9054115400649605e-05,0.00046055606435402296,-0.00023343408975051716,0.00046055606435402296,-0.00023343408975051716,0.0,0.0,[],0.01,-60,-60,0.14140469
7,4.828503093449399e-05,-2.43352055986179e-05,0.0005222240542934742,-0.00026405450989841484,0.0005222240542934742,-0.00026405450989841484,0.0,0.0,[],0.01,-60,-60,0.14140469
8,5.9930414063273933e-05,-3.0216371924325352e-05,0.000582269156438997,-0.0002940583162853727,0.000582269156438997,-0.0002940583162853727,0.0,0.0,[],0.01,-60,-60,0.14140469
9,7.275056588696316e-05,-3.668527751869987e-05,0.0006410075911844615,-0.00032344527971872594,0.0006410075911844615,-0.00032344527971872594,0.0,0.0,[],0.01,-60,-60,0.14140469
10,8.671183582919185e-05,-4.3730155011871824e-05,0.0006980634971114341,-0.00035224387465859763,0.0006980634971114341,-0.00035224387465859763,0.0,0.0,[],0.01,-60,-60,0.14140469
11,0.00010180596640566364,-5.133647271577501e-05,0.0007547065288235899,-0.00038031588519515935,0.0007547065288235899,-0.00038031588519515935,0.0,0.0,[],0.01,-60,-60,0.14140469
12,0.00011800291838881094,-5.949294736637966e-05,0.000809847599157365,-0.0004078237325302325,0.000809847599157365,-0.0004078237325302325,0.0,0.0,[],0.01,-60,-60,0.14140469
