sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,9.027363557834178e-07,-6.002625013934448e-07,4.513681778917089e-05,-3.0013125069672242e-05,4.513681778917089e-05,-3.0013125069672242e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
1,2.6893876201938837e-06,-1.7887833746499383e-06,8.93325632205233e-05,-5.942604366282467e-05,8.93325632205233e-05,-5.942604366282467e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
2,5.341528449207545e-06,-3.553798669599928e-06,0.00013260704145068303,-8.825076474749949e-05,0.00013260704145068303,-8.825076474749949e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
3,8.84111475897953e-06,-5.883779340365436e-06,0.00017497931548859924,-0.0001164990335382754,0.00017497931548859924,-0.0001164990335382754,0.0,0.0,[],0.01,-60,-60,0.14140469
4,1.3210290562710727e-05,-8.767553590587341e-06,0.00021845879018655978,-0.00014418871251109522,0.00021845879018655978,-0.00014418871251109522,0.0,0.0,[],0.01,-60,-60,0.14140469
5,1.8430921772960574e-05,-1.219404675794067e-05,0.00026103156051249243,-0.00017132465836766642,0.00026103156051249243,-0.00017132465836766642,0.0,0.0,[],0.01,-60,-60,0.14140469
6,2.4448584226774984e-05,-1.6153486867551692e-05,0.0003008831226907205,-0.00019797200548055116,0.0003008831226907205,-0.00019797200548055116,0.0,0.0,[],0.01,-60,-60,0.14140469
7,3.124664581264369e-05,-2.0635216096707153e-05,0.00033990307929343544,-0.0002240864614577731,0.00033990307929343544,-0.0002240864614577731,0.0,0.0,[],0.01,-60,-60,0.14140469
8,3.879272691847291e-05,-2.5625744492572266e-05,0.0003773040552914608,-0.00024952641979325563,0.0003773040552914608,-0.00024952641979325563,0.0,0.0,[],0.01,-60,-60,0.14140469
9,4.707018320914358e-05,-3.111489557340974e-05,0.00041387281453353353,-0.00027445755404187366,0.00041387281453353353,-0.00027445755404187366,0.0,0.0,[],0.01,-60,-60,0.14140469
10,5.6063755764625966e-05,-3.70926986579434e-05,0.0004496786277741194,-0.0002988901542266831,0.0004496786277741194,-0.0002988901542266831,0.0,0.0,[],0.01,-60,-60,0.14140469
11,6.577128828212153e-05,-4.3546426713874094e-05,0.00048537662587477826,-0.0003226864027965348,0.00048537662587477826,-0.0003226864027965348,0.0,0.0,[],0.01,-60,-60,0.14140469
12,7.617788709467277e-05,-5.046656304330099e-05,0.0005203299406275619,-0.0003460068164713448,0.0005203299406275619,-0.0003460068164713448,0.0,0.0,[],0.01,-60,-60,0.14140469
13,8.726896725420374e-05,-5.7843781687552105e-05,0.0005545540079765487,-0.0003688609322125558,0.0005545540079765487,-0.0003688609322125558,0.0,0.0,[],0.01,-60,-60,0.14140469
14,9.903024765662849e-05,-6.566894313436933e-05,0.0005880640201212373,-0.00039125807234086096,0.0005880640201212373,-0.00039125807234086096,0.0,0.0,[],0.01,-60,-60,0.14140469
15,0.0001114477492228616,-7.393309049803066e-05,0.0006208750783116557,-0.00041320736818306614,0.0006208750783116557,-0.00041320736818306614,0.0,0.0,[],0.01,-60,-60,0.14140469
16,0.00012450777932826896,-8.262744624516927e-05,0.0006530015052703675,-0.0004347177873569308,0.0006530015052703675,-0.0004347177873569308,0.0,0.0,[],0.01,-60,-60,0.14140469
17,0.00013819364656228572,-9.17433934591827e-05,0.0006842933617008384,-0.00045579736070067156,0.0006842933617008384,-0.00045579736070067156,0.0,0.0,[],0.01,-60,-60,0.14140469
18,0.00015249229269102217,-0.00010127250228833873,0.0007149323064368218,-0.0004764554414578015,0.0007149323064368218,-0.0004764554414578015,0.0,0.0,[],0.01,-60,-60,0.14140469
19,0.00016739048824092608,-0.00011120652590761893,0.0007449097774951952,-0.0004967011809640098,0.0007449097774951952,-0.0004967011809640098,0.0,0.0,[],0.01,-60,-60,0.14140469
20,0.0001828757251860225,-0.00012153736759501045,0.0007742618472548202,-0.0005165420843695756,0.0007742618472548202,-0.0005165420843695756,0.0,0.0,[],0.01,-60,-60,0.14140469
21,0.0001989357557249605,-0.00013225709280959564,0.0008030015269469004,-0.0005359862607292598,0.0008030015269469004,-0.0005359862607292598,0.0,0.0,[],0.01,-60,-60,0.14140469
22,0.00021555858740612168,-0.00014335792533529457,0.0008311415840580594,-0.0005550416262849467,0.0008311415840580594,-0.0005550416262849467,0.0,0.0,[],0.01,-60,-60,0.14140469
23,0.00023272041595191696,-0.00015483208168006967,0.0008580914272897644,-0.0005737078172387555,0.0008580914272897644,-0.0005737078172387555,0.0,0.0,[],0.01,-60,-60,0.14140469
24,0.00025042187349754385,-0.0001666725422910531,0.0008850728772813454,-0.0005920230305491714,0.0008850728772813454,-0.0005920230305491714,0.0,0.0,[],0.01,-60,-60,0.14140469
25,0.00026865170628298074,-0.00017887198326206998,0.0009114916392718442,-0.0006099720485508442,0.0009114916392718442,-0.0006099720485508442,0.0,0.0,[],0.01,-60,-60,0.14140469
