sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-1.8495629774406553e-07,-2.2514301235787572e-07,-9.247814887203276e-06,-1.1257150617893785e-05,-9.247814887203276e-06,-1.1257150617893785e-05,0.0,0.0,[],0.01,-60,-60,0.0
1,-5.485068322741427e-07,-6.708429464197252e-07,-1.8177526726503856e-05,-2.2284996703092474e-05,-1.8177526726503856e-05,-2.2284996703092474e-05,0.0,0.0,[],0.01,-60,-60,0.0
2,-1.0844926509889774e-06,-1.3326099178812002e-06,-2.6799290935741737e-05,-3.3088348573073745e-05,-2.6799290935741737e-05,-3.3088348573073745e-05,0.0,0.0,[],0.01,-60,-60,0.0
3,-1.7869014482130296e-06,-2.206044755439507e-06,-3.512043986120261e-05,-4.367174187791534e-05,-3.512043986120261e-05,-4.367174187791534e-05,0.0,0.0,[],0.01,-60,-60,0.0
4,-2.650012229423737e-06,-3.2868365633476064e-06,-4.3155539060535375e-05,-5.403959039540496e-05,-4.3155539060535375e-05,-5.403959039540496e-05,0.0,0.0,[],0.01,-60,-60,0.0
5,-3.668298813863657e-06,-4.570765504468e-06,-5.091432922199601e-05,-6.419644705601968e-05,-5.091432922199601e-05,-6.419644705601968e-05,0.0,0.0,[],0.01,-60,-60,0.0
6,-4.836341440750402e-06,-6.053699416952441e-06,-5.840213134433725e-05,-7.414669562422205e-05,-5.840213134433725e-05,-7.414669562422205e-05,0.0,0.0,[],0.01,-60,-60,0.0
7,-6.149018736323341e-06,-7.731587193120503e-06,-6.563386477864697e-05,-8.389438880840316e-05,-6.563386477864697e-05,-8.389438880840316e-05,0.0,0.0,[],0.01,-60,-60,0.0
8,-7.601264533150243e-06,-9.600460507499519e-06,-7.261228984134505e-05,-9.34436657189508e-05,-7.261228984134505e-05,-9.34436657189508e-05,0.0,0.0,[],0.01,-60,-60,0.0
9,-9.188298117805972e-06,-1.1656433271127751e-05,-7.935167923278641e-05,-0.00010279863818141166,-7.935167923278641e-05,-0.00010279863818141166,0.0,0.0,[],0.01,-60,-60,0.0
10,-1.0905473109232846e-05,-1.389569541061064e-05,-8.585874957134365e-05,-0.00011196310697414447,-8.585874957134365e-05,-0.00011196310697414447,0.0,0.0,[],0.01,-60,-60,0.0
11,-1.27406634419458e-05,-1.63144000180182e-05,-9.175951663564774e-05,-0.00012093523037037812,-9.175951663564774e-05,-0.00012093523037037812,0.0,0.0,[],0.01,-60,-60,0.0
