sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-4.062034713570029e-06,-6.566842057509348e-07,-0.00020310173567850143,-3.283421028754674e-05,-0.00020310173567850143,-3.283421028754674e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
1,-1.214012154377997e-05,-1.962520618690178e-06,-0.00040390434151049703,-6.529182064696215e-05,-0.00040390434151049703,-6.529182064696215e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
2,-2.409307169727981e-05,-3.898681970895268e-06,-0.0005976475076749921,-9.680806761025451e-05,-0.0005976475076749921,-9.680806761025451e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
3,-3.981251065852121e-05,-6.452549641835504e-06,-0.0007859719480620697,-0.00012769338354701176,-0.0007859719480620697,-0.00012769338354701176,0.0,0.0,[],0.01,-60,-60,0.13442126
4,-5.918994284002111e-05,-9.610036577214488e-06,-0.0009688716090749949,-0.00015787434676894918,-0.0009688716090749949,-0.00015787434676894918,0.0,0.0,[],0.01,-60,-60,0.13442126
5,-8.21482576429844e-05,-1.3359647127799691e-05,-0.0011479157401481643,-0.00018748052752926014,-0.0011479157401481643,-0.00018748052752926014,0.0,0.0,[],0.01,-60,-60,0.13442126
6,-0.00010866469878237695,-1.7682839497865644e-05,-0.0013258220569696277,-0.00021615961850329768,-0.0013258220569696277,-0.00021615961850329768,0.0,0.0,[],0.01,-60,-60,0.13442126
7,-0.0001386392244603485,-2.2568102249351796e-05,-0.001498726283898577,-0.0002442631375743076,-0.001498726283898577,-0.0002442631375743076,0.0,0.0,[],0.01,-60,-60,0.13442126
8,-0.00017200971225975084,-2.8005480671708938e-05,-0.0016685243899701163,-0.0002718689211178571,-0.0016685243899701163,-0.0002718689211178571,0.0,0.0,[],0.01,-60,-60,0.13442126
9,-0.0002086805185535923,-3.398295517399674e-05,-0.0018335403146920726,-0.00029887372511439025,-0.0018335403146920726,-0.00029887372511439025,0.0,0.0,[],0.01,-60,-60,0.13442126
10,-0.00024853428622009235,-4.0489610182703475e-05,-0.001992688383325003,-0.0003253327504353365,-0.001992688383325003,-0.0003253327504353365,0.0,0.0,[],0.01,-60,-60,0.13442126
11,-0.0002915647201007232,-4.7516118684143294e-05,-0.002151521694031544,-0.00035132542507199105,-0.002151521694031544,-0.00035132542507199105,0.0,0.0,[],0.01,-60,-60,0.13442126
12,-0.00033777729753637687,-5.505206918314798e-05,-0.002310628871782683,-0.0003767975249502342,-0.002310628871782683,-0.0003767975249502342,0.0,0.0,[],0.01,-60,-60,0.13442126
13,-0.00038711540430085733,-6.30894133792026e-05,-0.0024669053382240236,-0.00040186720980273094,-0.0024669053382240236,-0.00040186720980273094,0.0,0.0,[],0.01,-60,-60,0.13442126
14,-0.00043949430633801964,-7.161738994909685e-05,-0.0026189451018581167,-0.0004263988284947118,-0.0026189451018581167,-0.0004263988284947118,0.0,0.0,[],0.01,-60,-60,0.13442126
15,-0.0004948289282037876,-8.062612912908664e-05,-0.0027667310932883993,-0.00045043695899948943,-0.0027667310932883993,-0.00045043695899948943,0.0,0.0,[],0.01,-60,-60,0.13442126
16,-0.0005530363088473677,-9.010491470689888e-05,-0.0029103690321790054,-0.0004739392788906116,-0.0029103690321790054,-0.0004739392788906116,0.0,0.0,[],0.01,-60,-60,0.13442126
17,-0.0006140354578383267,-0.00010004426647356016,-0.0030499574495479465,-0.0004969675883330638,-0.0030499574495479465,-0.0004969675883330638,0.0,0.0,[],0.01,-60,-60,0.13442126
18,-0.0006777344271540642,-0.00011042972877476135,-0.0031849484657868743,-0.0005192731150600594,-0.0031849484657868743,-0.0005192731150600594,0.0,0.0,[],0.01,-60,-60,0.13442126
19,-0.0007440579083049671,-0.00012125233879487499,-0.0033161740575451404,-0.0005411305010056822,-0.0033161740575451404,-0.0005411305010056822,0.0,0.0,[],0.01,-60,-60,0.13442126
20,-0.0008129326344351285,-0.00013250330666778612,-0.0034437363065080717,-0.0005625483936455566,-0.0034437363065080717,-0.0005625483936455566,0.0,0.0,[],0.01,-60,-60,0.13442126
21,-0.0008843069439171815,-0.00014412913638807372,-0.003568715474102646,-0.0005812914860143792,-0.003568715474102646,-0.0005812914860143792,0.0,0.0,[],0.01,-60,-60,0.13442126
22,-0.0009581111704756041,-0.00015612225593940825,-0.0036902113279211335,-0.0005996559775667265,-0.0036902113279211335,-0.0005996559775667265,0.0,0.0,[],0.01,-60,-60,0.13442126
23,-0.001034287529619178,-0.00016847532009705906,-0.0038088179571786895,-0.0006176532078825403,-0.0038088179571786895,-0.0006176532078825403,0.0,0.0,[],0.01,-60,-60,0.13442126
24,-0.001112770618638024,-0.00018118114221579167,-0.0039241544509422965,-0.0006352911059366306,-0.0039241544509422965,-0.0006352911059366306,0.0,0.0,[],0.01,-60,-60,0.13442126
25,-0.00119349627988413,-0.00019423259513132513,-0.004036283062305301,-0.0006525726457766723,-0.004036283062305301,-0.0006525726457766723,0.0,0.0,[],0.01,-60,-60,0.13442126
26,-0.0012764048975077462,-0.0002076227326324443,-0.0041454308811808005,-0.0006695068750559585,-0.0041454308811808005,-0.0006695068750559585,0.0,0.0,[],0.01,-60,-60,0.13442126
27,-0.0013616094410826922,-0.00022135630413686164,-0.0042602271787473,-0.0006866785752208671,-0.0042602271787473,-0.0006866785752208671,0.0,0.0,[],0.01,-60,-60,0.13442126
28,-0.0014490463555557659,-0.00023542638875369455,-0.004371845723653678,-0.000703504230841645,-0.004371845723653678,-0.000703504230841645,0.0,0.0,[],0.01,-60,-60,0.13442126
29,-0.001538702505640686,-0.00024982614257169195,-0.004482807504246011,-0.0007199876908998704,-0.004482807504246011,-0.0007199876908998704,0.0,0.0,[],0.01,-60,-60,0.13442126
30,-0.0016304799201316206,-0.0002645492357987678,-0.004588870724546723,-0.0007361546613537939,-0.004588870724546723,-0.0007361546613537939,0.0,0.0,[],0.01,-60,-60,0.13442126
31,-0.001724317691841862,-0.00027958869755821073,-0.004691888585512061,-0.0007519730879721465,-0.004691888585512061,-0.0007519730879721465,0.0,0.0,[],0.01,-60,-60,0.13442126
32,-0.001820127205282916,-0.00029493772937712494,-0.0047904756720527075,-0.0007674515909457114,-0.0047904756720527075,-0.0007674515909457114,0.0,0.0,[],0.01,-60,-60,0.13442126
