fwdkin_sync_A_dot_left,fwdkin_sync_A_dot_right
-0.2947153735063774,0.03655860206816674
-0.2947332502097471,0.036575983635199164
-0.2956101214546622,0.03641318962367549
-0.2977816205678375,0.036362600976485734
-0.29416072074070615,0.036556668248544914
