sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,9.027370833791793e-07,-6.002624286338687e-07,4.513685416895896e-05,-3.0013121431693435e-05,4.513685416895896e-05,-3.0013121431693435e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
1,2.689389220904559e-06,-1.7887832291307859e-06,8.933260687626898e-05,-5.942604002484586e-05,8.933260687626898e-05,-5.942604002484586e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
2,5.341530486475677e-06,-3.5537984513211993e-06,0.00013260706327855587,-8.825076110952068e-05,0.00013260706327855587,-8.825076110952068e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
3,8.841117378324271e-06,-5.883779085706919e-06,0.0001749793445924297,-0.000116499031719286,0.0001749793445924297,-0.000116499031719286,0.0,0.0,[],0.01,-60,-60,0.14140469
4,1.3210293473093772e-05,-8.767553263169247e-06,0.000218458804738475,-0.0001441887088731164,0.000218458804738475,-0.0001441887088731164,0.0,0.0,[],0.01,-60,-60,0.14140469
5,1.8430924392305314e-05,-1.2194046285003423e-05,0.0002610315459605772,-0.0001713246510917088,0.0002610315459605772,-0.0001713246510917088,0.0,0.0,[],0.01,-60,-60,0.14140469
6,2.4448586482321844e-05,-1.615348632185487e-05,0.00030088310450082645,-0.00019797200184257235,0.00030088310450082645,-0.00019797200184257235,0.0,0.0,[],0.01,-60,-60,0.14140469
7,3.1246647849911824e-05,-2.063521555101033e-05,0.000339903068379499,-0.0002240864614577731,0.000339903068379499,-0.0002240864614577731,0.0,0.0,[],0.01,-60,-60,0.14140469
8,3.87927296833368e-05,-2.5625743946875443e-05,0.0003773040916712489,-0.00024952641979325563,0.0003773040916712489,-0.00024952641979325563,0.0,0.0,[],0.01,-60,-60,0.14140469
9,4.7070185901247895e-05,-3.111489495495334e-05,0.0004138728108955547,-0.00027445755040389486,0.0004138728108955547,-0.00027445755040389486,0.0,0.0,[],0.01,-60,-60,0.14140469
10,5.606375896604731e-05,-3.709269793034764e-05,0.000449678653239971,-0.00029889014876971487,0.000449678653239971,-0.00029889014876971487,0.0,0.0,[],0.01,-60,-60,0.14140469
11,6.57712914107833e-05,-4.3546425840759186e-05,0.00048537662223679945,-0.0003226863955205772,0.00048537662223679945,-0.0003226863955205772,0.0,0.0,[],0.01,-60,-60,0.14140469
12,7.617788949573877e-05,-5.046656198828714e-05,0.0005203299042477738,-0.0003460068073763978,0.0005203299042477738,-0.0003460068073763978,0.0,0.0,[],0.01,-60,-60,0.14140469
13,8.726896820007822e-05,-5.784378045063932e-05,0.0005545539352169726,-0.00036886092311760876,0.0005545539352169726,-0.00036886092311760876,0.0,0.0,[],0.01,-60,-60,0.14140469
14,9.90302472928306e-05,-6.566894182469696e-05,0.0005880639546376187,-0.00039125806870288216,0.0005880639546376187,-0.00039125806870288216,0.0,0.0,[],0.01,-60,-60,0.14140469
15,0.0001114477464579977,-7.393308907921892e-05,0.000620874958258355,-0.0004132073627260979,0.000620874958258355,-0.0004132073627260979,0.0,0.0,[],0.01,-60,-60,0.14140469
