sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-4.062019579578191e-06,-6.566836236743257e-07,-0.00020310097897890955,-3.283418118371628e-05,-0.00020310097897890955,-3.283418118371628e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
1,-1.2140091275796294e-05,-1.9625201821327207e-06,-0.00040390358481090516,-6.529182792291977e-05,-0.00040390358481090516,-6.529182792291977e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
2,-2.4093023675959557e-05,-3.898681825376116e-06,-0.0005976466200081632,-9.680808216216974e-05,-0.0005976466200081632,-9.680808216216974e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
3,-3.9812441682443025e-05,-6.4525499328738076e-06,-0.0007859709003241733,-0.0001276934053748846,-0.0007859709003241733,-0.0001276934053748846,0.0,0.0,[],0.01,-60,-60,0.13442126
4,-5.9189851162955166e-05,-9.610037050151732e-06,-0.0009688704740256071,-0.0001578743558638962,-0.0009688704740256071,-0.0001578743558638962,0.0,0.0,[],0.01,-60,-60,0.13442126
5,-8.214814472012221e-05,-1.3359647928155028e-05,-0.0011479146778583527,-0.00018748054390016478,-0.0011479146778583527,-0.00018748054390016478,0.0,0.0,[],0.01,-60,-60,0.13442126
6,-0.00010866457101656123,-1.7682841753412505e-05,-0.001325821314821951,-0.00021615969126287382,-0.001325821314821951,-0.00021615969126287382,0.0,0.0,[],0.01,-60,-60,0.13442126
7,-0.00013863908214261755,-2.25681071242434e-05,-0.0014987255563028157,-0.0002442632685415447,-0.0014987255563028157,-0.0002442632685415447,0.0,0.0,[],0.01,-60,-60,0.13442126
8,-0.00017200956150190903,-2.800548918457935e-05,-0.0016685239679645747,-0.00027186910301679745,-0.0016685239679645747,-0.00027186910301679745,0.0,0.0,[],0.01,-60,-60,0.13442126
9,-0.00020868035819148644,-3.398296772502363e-05,-0.00183353983447887,-0.00029887392702221405,-0.00183353983447887,-0.00029887392702221405,0.0,0.0,[],0.01,-60,-60,0.13442126
10,-0.0002485341252759099,-4.048962648084853e-05,-0.0019926883542211726,-0.00032533293779124506,-0.0019926883542211726,-0.00032533293779124506,0.0,0.0,[],0.01,-60,-60,0.13442126
11,-0.0002915645553730428,-4.7516137601633095e-05,-0.002151521504856646,-0.0003513255560392281,-0.002151521504856646,-0.0003513255560392281,0.0,0.0,[],0.01,-60,-60,0.13442126
12,-0.00033777712960727515,-5.505208999238676e-05,-0.0023106287117116153,-0.0003767976195376832,-0.0023106287117116153,-0.0003767976195376832,0.0,0.0,[],0.01,-60,-60,0.13442126
13,-0.0003871152401552536,-6.308943542535417e-05,-0.0024669055273989215,-0.00040186727164837066,-0.0024669055273989215,-0.00040186727164837066,0.0,0.0,[],0.01,-60,-60,0.13442126
14,-0.00043949415005045016,-7.161741305026226e-05,-0.002618945494759828,-0.0004263988812454045,-0.002618945494759828,-0.0004263988812454045,0.0,0.0,[],0.01,-60,-60,0.13442126
15,-0.0004948287902516314,-8.062615306698718e-05,-0.0027667320100590587,-0.0004504370008362457,-0.0027667320100590587,-0.0004504370008362457,0.0,0.0,[],0.01,-60,-60,0.13442126
16,-0.0005530361979617738,-9.010493864479942e-05,-0.0029103703855071217,-0.0004739392788906116,-0.0029103703855071217,-0.0004739392788906116,0.0,0.0,[],0.01,-60,-60,0.13442126
