sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,1.4248436491470785e-06,-7.08286461303942e-07,7.124218245735392e-05,-3.5414323065197095e-05,7.124218245735392e-05,-3.5414323065197095e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
1,4.237035609548911e-06,-2.110603454639204e-06,0.00014060959802009165,-7.01158496667631e-05,0.00014060959802009165,-7.01158496667631e-05,0.0,0.0,[],0.01,-60,-60,0.14140469
2,8.39993983390741e-06,-4.1930291627068075e-06,0.00020814521121792495,-0.00010412128540338017,0.00020814521121792495,-0.00010412128540338017,0.0,0.0,[],0.01,-60,-60,0.14140469
3,1.3875877484679223e-05,-6.941876708879136e-06,0.0002737968825385906,-0.00013744237730861641,0.0002737968825385906,-0.00013744237730861641,0.0,0.0,[],0.01,-60,-60,0.14140469
4,2.063027422991581e-05,-1.0343726899009198e-05,0.0003377198372618295,-0.00017009250950650312,0.0003377198372618295,-0.00017009250950650312,0.0,0.0,[],0.01,-60,-60,0.14140469
5,2.862944689695723e-05,-1.4385432878043501e-05,0.00039995863335207105,-0.00020208529895171523,0.00039995863335207105,-0.00020208529895171523,0.0,0.0,[],0.01,-60,-60,0.14140469
6,3.7840576042071916e-05,-1.905411416373681e-05,0.00046055645725573413,-0.0002334340642846655,0.00046055645725573413,-0.0002334340642846655,0.0,0.0,[],0.01,-60,-60,0.14140469
7,4.828506440389901e-05,-2.4335203852388074e-05,0.0005222244180913549,-0.0002640544844325632,0.0005222244180913549,-0.0002640544844325632,0.0,0.0,[],0.01,-60,-60,0.14140469
8,5.9930452698608855e-05,-3.0216369523259343e-05,0.0005822694147354923,-0.00029405828354356345,0.0005822694147354923,-0.00029405828354356345,0.0,0.0,[],0.01,-60,-60,0.14140469
9,7.275060379470233e-05,-3.6685274826595555e-05,0.0006410075548046734,-0.0003234452651668107,0.0006410075548046734,-0.0003234452651668107,0.0,0.0,[],0.01,-60,-60,0.14140469
