sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
3000.0,1000.0,1,3000.0,0,0.01,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance
0,-4.06202336307615e-06,-6.56684351270087e-07,-0.00020310116815380752,-3.283421756350435e-05,-0.00020310116815380752,-3.283421756350435e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
1,-1.2140095059294253e-05,-1.962521055247635e-06,-0.00040390358481090516,-6.529183519887738e-05,-0.00040390358481090516,-6.529183519887738e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
2,-2.4093028041534126e-05,-3.898682552971878e-06,-0.0005976466491119936,-9.680807488621213e-05,-0.0005976466491119936,-9.680807488621213e-05,0.0,0.0,[],0.01,-60,-60,0.13442126
3,-3.9812455652281644e-05,-6.452551242546179e-06,-0.0007859713805373758,-0.00012769343447871506,-0.0007859713805373758,-0.00012769343447871506,0.0,0.0,[],0.01,-60,-60,0.13442126
4,-5.918987357290462e-05,-9.610038869141136e-06,-0.0009688708960311487,-0.00015787438132974785,-0.0009688708960311487,-0.00015787438132974785,0.0,0.0,[],0.01,-60,-60,0.13442126
5,-8.214817411499098e-05,-1.3359649856283795e-05,-0.0011479150271043181,-0.00018748054935713299,-0.0011479150271043181,-0.00018748054935713299,0.0,0.0,[],0.01,-60,-60,0.13442126
6,-0.00010866461001569406,-1.7682842953945508e-05,-0.0013258217950351536,-0.00021615965488308575,-0.0013258217950351536,-0.00021615965488308575,0.0,0.0,[],0.01,-60,-60,0.13442126
7,-0.00013863913365639747,-2.256810705148382e-05,-0.0014987261820351705,-0.00024426320487691555,-0.0014987261820351705,-0.00024426320487691555,0.0,0.0,[],0.01,-60,-60,0.13442126
8,-0.00017200961534399542,-2.8005487038171847e-05,-0.0016685240843798965,-0.00027186899933440145,-0.0016685240843798965,-0.00027186899933440145,0.0,0.0,[],0.01,-60,-60,0.13442126
9,-0.000208680416981224,-3.3982962959271385e-05,-0.001833540081861429,-0.000298873796054977,-0.001833540081861429,-0.000298873796054977,0.0,0.0,[],0.01,-60,-60,0.13442126
10,-0.0002485341799911112,-4.0489619786967515e-05,-0.0019926881504943594,-0.00032533284138480667,-0.0019926881504943594,-0.00032533284138480667,0.0,0.0,[],0.01,-60,-60,0.13442126
11,-0.00029156461416278044,-4.75161299254978e-05,-0.0021515217085834593,-0.0003513255069265142,-0.0021515217085834593,-0.0003513255069265142,0.0,0.0,[],0.01,-60,-60,0.13442126
12,-0.0003377771965460853,-5.505208206159295e-05,-0.0023106291191652417,-0.0003767976068047574,-0.0023106291191652417,-0.0003767976068047574,0.0,0.0,[],0.01,-60,-60,0.13442126
13,-0.0003871153047657573,-6.308942814939654e-05,-0.0024669054109835997,-0.0004018673043901799,-0.0024669054109835997,-0.0004018673043901799,0.0,0.0,[],0.01,-60,-60,0.13442126
14,-0.0004394942132057623,-7.161740628362167e-05,-0.0026189454220002517,-0.00042639890671125613,-0.0026189454220002517,-0.00042639890671125613,0.0,0.0,[],0.01,-60,-60,0.13442126
15,-0.000494828844384756,-8.062614702794235e-05,-0.0027667315589496866,-0.0004504370372160338,-0.0027667315589496866,-0.0004504370372160338,0.0,0.0,[],0.01,-60,-60,0.13442126
16,-0.0005530362343415619,-9.01049346794025e-05,-0.0029103694978402928,-0.0004739393825730076,-0.0029103694978402928,-0.0004739393825730076,0.0,0.0,[],0.01,-60,-60,0.13442126
17,-0.0006140353926457466,-0.00010004428881075,-0.0030499579152092338,-0.000496967706567375,-0.0030499579152092338,-0.000496967706567375,0.0,0.0,[],0.01,-60,-60,0.13442126
18,-0.0006777343669091353,-0.0001104297535130172,-0.003184948713169433,-0.00051927323511336,-0.003184948713169433,-0.00051927323511336,0.0,0.0,[],0.01,-60,-60,0.13442126
19,-0.0007440578541718424,-0.00012125236527936067,-0.00331617436313536,-0.0005411305883171735,-0.00331617436313536,-0.0005411305883171735,0.0,0.0,[],0.01,-60,-60,0.13442126
20,-0.0008129325849586167,-0.0001325033349348814,-0.0034437365393387154,-0.0005625484827760374,-0.0034437365393387154,-0.0005625484827760374,0.0,0.0,[],0.01,-60,-60,0.13442126
21,-0.0008843204434379005,-0.00014413095439522294,-0.0035693929239641875,-0.000581380973017076,-0.0035693929239641875,-0.000581380973017076,0.0,0.0,[],0.01,-60,-60,0.13442126
22,-0.0009581378212897108,-0.00015612583087204257,-0.0036908688925905153,-0.0005997438238409813,-0.0036908688925905153,-0.0005997438238409813,0.0,0.0,[],0.01,-60,-60,0.13442126
23,-0.001034326973167481,-0.00016848061601194784,-0.00380945759388851,-0.0006177392569952644,-0.00380945759388851,-0.0006177392569952644,0.0,0.0,[],0.01,-60,-60,0.13442126
24,-0.0011128225248830859,-0.0001811881235335022,-0.003924777585780248,-0.0006353753760777181,-0.003924777585780248,-0.0006353753760777181,0.0,0.0,[],0.01,-60,-60,0.13442126
25,-0.0011935603090387303,-0.00019424122721829916,-0.004036889207782224,-0.0006526551842398476,-0.004036889207782224,-0.0006526551842398476,0.0,0.0,[],0.01,-60,-60,0.13442126
26,-0.0012764806736959146,-0.00020763298216479597,-0.0041460182328592055,-0.0006695877473248402,-0.0041460182328592055,-0.0006695877473248402,0.0,0.0,[],0.01,-60,-60,0.13442126
27,-0.001361696671374375,-0.0002213681392095168,-0.004260799883923028,-0.0006867578522360418,-0.004260799883923028,-0.0006867578522360418,0.0,0.0,[],0.01,-60,-60,0.13442126
28,-0.001449144708021777,-0.00023543977691588223,-0.0043724018323700875,-0.0007035818853182718,-0.0043724018323700875,-0.0007035818853182718,0.0,0.0,[],0.01,-60,-60,0.13442126
