sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0003549368865787983,0.0003295354172587395,-0.017746844328939915,0.016476770862936974,-0.03162030503153801,-0.0004090145230293274,0.0,0.0,[0.01147509],1,-60,-60,0.03900265,-1.9249843,7.3182707
1,-0.014031895600037387,0.00026639709073606355,-0.6838479356729295,-0.0031569163261337962,-0.05887047201395035,-0.0008361790096387267,-7.098738024069462e-06,6.590708380826982e-06,[0.01130807],1,-60,-60,0.039002534,-1.9249843,7.3182707
2,-0.035581848321726284,3.500191446619282e-05,-1.0774976360844448,-0.011569758813493536,-0.07393252849578857,-0.0008061699372774456,-0.00028773664962500334,1.1918649761355482e-05,[0.01115074],1,-60,-60,0.03900171,-1.9249843,7.3182707
3,-0.05744583017496552,8.38429816849384e-05,-1.093199092661962,0.0024420533609372796,-0.08468878362327814,-0.0010162945436604787,-0.0009993736166507006,1.2618687833310105e-05,[0.01107305],1,-60,-60,0.03899988,-1.9249843,7.3182707
4,-0.07797907836107697,0.0002469144620863517,-1.0266624093055725,0.008153574020070664,-0.09956677723675966,-0.0016004469543986488,-0.002148290164768696,1.42955477713258e-05,[0.01101959],1,-60,-60,0.038996708,-1.9249843,7.3182707
5,-0.09810474974407044,0.00042869622910984617,-1.006283569149673,0.009089088351174723,-0.11384454742074013,-0.002268068044941174,-0.0037078717723488808,1.923383752000518e-05,[0.01093964],1,-60,-60,0.038992275,-1.9249843,7.3182707
6,-0.11941514786636617,0.0005749566268514173,-1.0655199061147869,0.0073130198870785534,-0.12448417395353317,-0.0030198789499991108,-0.00566996680572629,2.7807760488940403e-05,[0.01086601],1,-60,-60,0.03898709,-1.9249843,7.3182707
7,-0.14194326095586804,0.0007219031048316539,-1.1264056544750929,0.007347323899011826,-0.1323218522593379,-0.003972515074565308,-0.008058269508183002,3.9306891267187893e-05,[0.01081634],1,-60,-60,0.038980454,-1.9249843,7.3182707
8,-0.1651847888187149,0.0008815803852212413,-1.1620763931423426,0.00798386401947937,-0.1453073164448142,-0.005093108007713454,-0.010897134430706501,5.3744952310808e-05,[0.01077703],1,-60,-60,0.03897269,-1.9249843,7.3182707
9,-0.18758937644144683,0.0009635777437961225,-1.1202293811365962,0.004099867928744061,-0.1556708039715886,-0.006279827404796379,-0.014200830832123756,7.137656211853027e-05,[0.01070833],1,-60,-60,0.03896374,-1.9249843,7.3182707
10,-0.2101448552340844,0.000992672402981043,-1.1277739396318793,0.00145473295924603,-0.16713326703757048,-0.007573515835247235,-0.01795261725783348,9.064811456482857e-05,[0.01065721],1,-60,-60,0.038953353,-1.9249843,7.3182707
11,-0.23460283788224845,0.0008885168163124036,-1.2228991324082017,-0.005207779333431972,-0.17855505552142859,-0.008774124395131366,-0.022155513986945152,0.0001105015617213212,[0.01059476],1,-60,-60,0.038942013,-1.9249843,7.3182707
12,-0.2598218610726872,0.000606971579591118,-1.2609511595219374,-0.014077261836064281,-0.1864680927246809,-0.00949568198484485,-0.02684757113456726,0.0001282719022128731,[0.01053753],1,-60,-60,0.0389294,-1.9249843,7.3182707
13,-0.2835730626743862,0.0003528241582989723,-1.1875600800849497,-0.012707371064607287,-0.19368238607421517,-0.010163610819290625,-0.03204400837421417,0.00014041132817510515,[0.01049895],1,-60,-60,0.038915146,-1.9249843,7.3182707
14,-0.3046837926127592,0.00022896230472724721,-1.0555364969186485,-0.006193092678586254,-0.20548703474923968,-0.011007318058545934,-0.03771546855568886,0.00014746781380381435,[0.0104628],1,-60,-60,0.03889998,-1.9249843,7.3182707
15,-0.3259630953085253,0.00013294164481521888,-1.0639651347883046,-0.0048010329956014175,-0.21511926548555493,-0.011946187954890775,-0.04380914568901062,0.00015204705414362252,[0.0104054],1,-60,-60,0.038883686,-1.9249843,7.3182707
16,-0.3482739976637641,-9.19204666388382e-06,-1.1155451177619398,-0.007106684573955135,-0.22375958925113082,-0.01298561344810878,-0.05032840743660927,0.00015470589278265834,[0.01036118],1,-60,-60,0.038866334,-1.9249843,7.3182707
17,-0.36975028648344965,-0.00012975491702491113,-1.073814440984279,-0.006028143518051365,-0.23386023985221982,-0.014234259742806898,-0.05729388818144798,0.00015452205843757838,[0.01032087],1,-60,-60,0.03884788,-1.9249843,7.3182707
18,-0.39061563404580746,-0.00015699336839134035,-1.0432673781178892,-0.0013619225683214609,-0.2434611706994474,-0.015236993222060846,-0.06468889117240906,0.0001519269571872428,[0.01027257],1,-60,-60,0.03882839,-1.9249843,7.3182707
19,-0.41135237732274627,-0.0001672290424448873,-1.0368371638469398,-0.0005117837026773486,-0.25464918790385127,-0.016188432131457375,-0.07250120490789413,0.0001487870904384181,[0.01022924],1,-60,-60,0.03880769,-1.9249843,7.3182707
20,-0.4326372540400008,-0.00018892847841016176,-1.064243835862726,-0.001084971798263723,-0.2693991712294519,-0.017317723384621786,-0.08072825521230698,0.0001454425073461607,[0.01016983],1,-60,-60,0.03878636,-1.9249843,7.3182707
21,-0.45666766661523084,-0.00035232759025348047,-1.2015206287615001,-0.008169955592165934,-0.27648457838222384,-0.018184042088250862,-0.08938100188970566,0.00014166394248604774,[0.01009195],1,-60,-60,0.03876373,-1.9249843,7.3182707
22,-0.4798050603487174,-0.0005972876738360354,-1.1568696866743267,-0.012248004179127747,-0.2852142001502216,-0.018990675471286522,-0.09851435571908951,0.00013461739581543952,[0.01005842],1,-60,-60,0.038740087,-1.9249843,7.3182707
23,-0.5026846024145017,-0.0008830741270776342,-1.1439771032892168,-0.01428932266207994,-0.2955295122228563,-0.019664156443468528,-0.1081104576587677,0.0001226716412929818,[0.01001741],1,-60,-60,0.0387153,-1.9249843,7.3182707
24,-0.5243539947115461,-0.0011330588362307025,-1.0834696148522198,-0.012499235457653413,-0.31053508864715695,-0.02046585276912083,-0.11816415190696716,0.0001050101564032957,[0.00996193],1,-60,-60,0.038689647,-1.9249843,7.3182707
25,-0.5466624616396258,-0.0013966602055279507,-1.1154233464039862,-0.013180068464862416,-0.31877111876383424,-0.021141291788808303,-0.1286512315273285,8.234898268710822e-05,[0.00988603],1,-60,-60,0.03866312,-1.9249843,7.3182707
26,-0.568925612478761,-0.0017348449416294896,-1.1131575419567525,-0.016909236805076944,-0.32799157639965415,-0.02172992357009207,-0.139584481716156,5.4415781050920486e-05,[0.00984677],1,-60,-60,0.03863537,-1.9249843,7.3182707
27,-0.5908733867977392,-0.00199355342158924,-1.0973887159489095,-0.012935423997987527,-0.33835812052711844,-0.02259147611403023,-0.15096299350261688,1.9718881958397105e-05,[0.00980151],1,-60,-60,0.038606815,-1.9249843,7.3182707
28,-0.6120035233751516,-0.002351337365207655,-1.0565068288706243,-0.017889197180920746,-0.35002650460228324,-0.023298418109334307,-0.16278046369552612,-2.015218706219457e-05,[0.00974817],1,-60,-60,0.038577616,-1.9249843,7.3182707
29,-0.6327334914293717,-0.0027194737900845213,-1.036498402711004,-0.018406821243843297,-0.3660989901982248,-0.023956695240485715,-0.17502053081989288,-6.71789312036708e-05,[0.00968782],1,-60,-60,0.038547374,-1.9249843,7.3182707
30,-0.6566642175458949,-0.0034043128109897225,-1.1965363058261573,-0.034241951045260066,-0.3742054286412895,-0.024307655217853608,-0.18767519295215607,-0.0001215684023918584,[0.00960188],1,-60,-60,0.03851626,-1.9249843,7.3182707
31,-0.6823801551230829,-0.004183355177547128,-1.2857968788594007,-0.038952118327870267,-0.38158304803073406,-0.024676610442838864,-0.20080848038196564,-0.00018965464551001787,[0.0095627],1,-60,-60,0.038484577,-1.9249843,7.3182707
32,-0.7081704016525876,-0.005036989517202528,-1.2895123264752328,-0.04268171698277001,-0.3884501955471933,-0.025027451705682324,-0.21445608139038086,-0.0002733217552304268,[0.00952468],1,-60,-60,0.038451903,-1.9249843,7.3182707
