sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0025549164786934854,-0.00010221100179478527,-0.12774582393467426,-0.005110550089739263,-0.027875544503331184,-0.0017743002390488982,0.0,0.0,[0.00841061],1,-60,-60,0.0285672,-1.491401,-4.928441
1,-0.007281144439912169,-0.00023651774340123667,-0.23631139806093415,-0.00671533708032257,-0.054813796654343605,-0.0035069093573838472,-5.1098330004606396e-05,-2.044220082098036e-06,[0.00828265],1,-60,-60,0.028566852,-1.491401,-4.928441
2,-0.014205324906361057,-0.00039615003421658915,-0.3462090233224444,-0.007981614540767623,-0.0795452892780304,-0.005077306181192398,-0.00019672123016789556,-6.774575012968853e-06,[0.00815488],1,-60,-60,0.028566202,-1.491401,-4.928441
3,-0.02308204328568536,-0.0005812621533777929,-0.4438359189662151,-0.009255605958060187,-0.1020632702857256,-0.00652169028762728,-0.0004808277008123696,-1.4697575352329295e-05,[0.0080364],1,-60,-60,0.028564975,-1.491401,-4.928441
4,-0.03339763781215879,-0.0008115595640492757,-0.5157797263236716,-0.01151487053357414,-0.1213453933596611,-0.007921477314084768,-0.0009424685267731547,-2.632281757541932e-05,[0.00793296],1,-60,-60,0.028563183,-1.491401,-4.928441
5,-0.04514883086711052,-0.0010605270776659383,-0.5875596527475864,-0.012448375680833124,-0.1389631386846304,-0.009173033409751952,-0.0016104213427752256,-4.255400563124567e-05,[0.00784699],1,-60,-60,0.028560005,-1.491401,-4.928441
6,-0.05801075100593153,-0.001330850732651925,-0.6430960069410503,-0.013516182749299332,-0.15518882498145103,-0.01043845119420439,-0.002513397950679064,-6.376454257406294e-05,[0.0077689],1,-60,-60,0.028556453,-1.491401,-4.928441
7,-0.071681547199114,-0.0016245400080742913,-0.6835398096591234,-0.014684463771118317,-0.1698648352175951,-0.01170075440313667,-0.0036736130714416504,-9.038155985763296e-05,[0.00769794],1,-60,-60,0.028551094,-1.491401,-4.928441
8,-0.0862201798024762,-0.0019353727858333516,-0.7269316301681101,-0.015541638887953013,-0.1836348958313465,-0.012916616746224463,-0.0051072440110147,-0.00012287235585972667,[0.00763515],1,-60,-60,0.028545022,-1.491401,-4.928441
9,-0.10123003725588206,-0.0022480096413573848,-0.7504928726702929,-0.015631842776201665,-0.1954525150358677,-0.014132328215055168,-0.006831647828221321,-0.00016157981008291245,[0.0075774],1,-60,-60,0.028537212,-1.491401,-4.928441
10,-0.11650919728606823,-0.002604066550143216,-0.7639580015093088,-0.01780284543929156,-0.20650366507470608,-0.01531282567884773,-0.00885624811053276,-0.00020654000400099903,[0.0075294],1,-60,-60,0.028528647,-1.491401,-4.928441
11,-0.1325453640583146,-0.0029762989880919126,-0.801808338612318,-0.018611621897434816,-0.217880479991436,-0.016490585287101567,-0.011186432093381882,-0.0002586213231552392,[0.007485],1,-60,-60,0.028518468,-1.491401,-4.928441
12,-0.14916207718357327,-0.0033730235118355273,-0.8308356562629342,-0.019836226187180728,-0.22897447925060987,-0.017643350875005126,-0.013837339356541634,-0.0003181473002769053,[0.00743713],1,-60,-60,0.028506704,-1.491401,-4.928441
13,-0.16623406526327017,-0.003803779365721312,-0.8535994039848447,-0.021537792694289237,-0.24014324601739645,-0.01881818613037467,-0.016820581629872322,-0.0003856077673844993,[0.00738976],1,-60,-60,0.02849387,-1.491401,-4.928441
