sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.001465730480849743,-7.025287864962593e-05,-0.07328652404248714,-0.0035126439324812964,0.026583807542920113,-0.00017640386067796499,0.0,0.0,[0.02873448],1,-60,-60,0.053761706,5.915276,-4.807439
1,-0.0007871023132975098,-0.0001322936031442623,0.03393140837761166,-0.003102036224731819,0.05008871108293533,-0.0004592360492097214,-2.9314609491848387e-05,-1.4050575600776938e-06,[0.0286351],1,-60,-60,0.053761806,5.915276,-4.807439
2,0.0018629924494234728,-0.00019219710678726188,0.13250473813604913,-0.0029951751821499784,0.07340075448155403,-0.0007780036103213206,-4.5056654926156625e-05,-4.0509294194635e-06,[0.02854642],1,-60,-60,0.053762045,5.915276,-4.807439
3,0.006700555706302111,-0.0002538207272277759,0.24187816284393193,-0.003081181022025703,0.09531786292791367,-0.0009802938293432817,-7.796807039994746e-06,-7.894871487224009e-06,[0.0284542],1,-60,-60,0.053761806,5.915276,-4.807439
4,0.013631968939698709,-0.0002868584065595314,0.34657066166982986,-0.001651883966587775,0.1172913983464241,-0.000971790836956643,0.00012621431960724294,-1.2971286196261644e-05,[0.02836123],1,-60,-60,0.05376061,5.915276,-4.807439
5,0.022662987668554707,-0.00029843934065638673,0.45155093644279987,-0.0005790467048427672,0.13847114145755768,-0.0011208571640963783,0.0003988536773249507,-1.8708455172600225e-05,[0.02826393],1,-60,-60,0.053758763,5.915276,-4.807439
6,0.03358131982411578,-0.0003068220635918805,0.5459166077780537,-0.00041913614677469013,0.15721934661269188,-0.0013215518529250403,0.0008521134150214493,-2.467724152666051e-05,[0.02816889],1,-60,-60,0.05375514,5.915276,-4.807439
7,0.04607610066912457,-0.0003058228928762218,0.6247390422504395,4.995853578293463e-05,0.17517962865531445,-0.0015027793097033282,0.001523739891126752,-3.0813684134045616e-05,[0.0280852],1,-60,-60,0.05375022,5.915276,-4.807439
8,0.05990653318844125,-0.00028757949721466494,0.6915216259658337,0.000912169783077843,0.19198419898748398,-0.0016501993786732783,0.002445261925458908,-3.6930141504853964e-05,[0.02800311],1,-60,-60,0.053743172,5.915276,-4.807439
9,0.07489019128985092,-0.0002698820439377413,0.7491829050704837,0.0008848726638461812,0.2076027039438486,-0.001849274497544684,0.0036433925852179527,-4.2681731429183856e-05,[0.0279258],1,-60,-60,0.053734146,5.915276,-4.807439
10,0.09109166341393575,-0.00022607419132100392,0.8100736062042415,0.002190392630836868,0.22264563012868166,-0.0022561132473128964,0.005141196306794882,-4.8079371481435373e-05,[0.02785306],1,-60,-60,0.053722724,5.915276,-4.807439
11,0.10848626994087682,-0.00010070603198755623,0.869730326347053,0.006268407966672385,0.23539190273731947,-0.002585267587164708,0.006963029503822327,-5.260085526970215e-05,[0.02778288],1,-60,-60,0.053709116,5.915276,-4.807439
12,0.1266782817107378,2.4722197433675418e-05,0.9096005884930491,0.006271411471061583,0.24744729697704315,-0.0029588710431198706,0.009132754988968372,-5.4614974942523986e-05,[0.0277253],1,-60,-60,0.053692877,5.915276,-4.807439
13,0.14587579479932175,0.00016340125592478226,0.9598756544291973,0.006933952924555342,0.2586914636194706,-0.003363514520060562,0.011666320264339447,-5.412052996689454e-05,[0.02767033],1,-60,-60,0.05367363,5.915276,-4.807439
14,0.16546577785655248,0.00027929998758054365,0.9794991528615355,0.005794936582788068,0.2688457388430834,-0.0036745040533787687,0.014583836309611797,-5.0852504500653595e-05,[0.02761911],1,-60,-60,0.053651687,5.915276,-4.807439
15,0.18597316882132875,0.00041924222099851263,1.0253695482388139,0.006997111670898448,0.2799622816964984,-0.003996481272224628,0.017893152311444283,-4.5266504457686096e-05,[0.02757207],1,-60,-60,0.05362683,5.915276,-4.807439
16,0.20709277429177747,0.0005646176721552366,1.0559802735224366,0.007268772557836201,0.290340225212276,-0.004253225660249882,0.021612616255879402,-3.688166179927066e-05,[0.02751989],1,-60,-60,0.053598635,5.915276,-4.807439
17,0.22857771488397705,0.0007048257130031745,1.0742470296099782,0.0070104020423968905,0.29990707617253065,-0.00455256312579877,0.025754472240805626,-2.558930827945005e-05,[0.02747089],1,-60,-60,0.053567536,5.915276,-4.807439
18,0.2507941806179224,0.0008570397419157418,1.1108232866972685,0.007610701445628365,0.30885818786919117,-0.004888297841716849,0.030326027423143387,-1.1492793419165537e-05,[0.02742621],1,-60,-60,0.0535332,5.915276,-4.807439
19,0.27360981761037695,0.0010127656367717465,1.1407818496227264,0.007786294742800237,0.3182288631796837,-0.005214118570620485,0.035341911017894745,5.648002115776762e-06,[0.02738342],1,-60,-60,0.053495314,5.915276,-4.807439
20,0.2966681528699337,0.0011831686589562197,1.1529167629778385,0.008520151109223661,0.32771072909235954,-0.005677675767401524,0.040814109146595,2.5903314963215962e-05,[0.02733738],1,-60,-60,0.053454112,5.915276,-4.807439
21,0.32007102462022885,0.0013508259895411358,1.170143587514758,0.008382866529245803,0.3373329136520624,-0.006084458696022921,0.04674747213721275,4.956668635713868e-05,[0.02729096],1,-60,-60,0.05340958,5.915276,-4.807439
22,0.34320092168196425,0.0015352371481480989,1.1564948530867696,0.00922055793034815,0.3460186952725053,-0.006408237587493204,0.053148891776800156,7.658320828340948e-05,[0.02724386],1,-60,-60,0.053361397,5.915276,-4.807439
23,0.36634315245344623,0.0016964341602601965,1.1571115385740995,0.008059850605604879,0.3547046650201082,-0.006665488469479897,0.06001291051506996,0.00010728795314207673,[0.02720179],1,-60,-60,0.053309806,5.915276,-4.807439
24,0.38966606414436683,0.0018655093874826892,1.1661455845460296,0.008453761361124634,0.36343623604625463,-0.0069204016153889825,0.06733977049589157,0.00014121663116384298,[0.02715983],1,-60,-60,0.053254988,5.915276,-4.807439
25,0.41312191622822864,0.002002506717656161,1.1727926041930914,0.0068498665086735855,0.3715814333409071,-0.007201717348834791,0.07513309270143509,0.0001785268250387162,[0.0271177],1,-60,-60,0.05319629,5.915276,-4.807439
26,0.43627045149474725,0.002154631290488851,1.1574267633259296,0.007606228641634516,0.3795946054160595,-0.007489562934097194,0.08339553326368332,0.00021857695537619293,[0.0270789],1,-60,-60,0.05313423,5.915276,-4.807439
27,0.45950704371116446,0.002300771202501437,1.1618296108208597,0.007306995600629307,0.38733418798074126,-0.007805643280335062,0.0921209454536438,0.00026166957104578614,[0.02704081],1,-60,-60,0.05306867,5.915276,-4.807439
28,0.4826130921815275,0.0024179845519961417,1.155302423518151,0.005860667474735237,0.3956878366880119,-0.008120631767269515,0.1013110876083374,0.00030768499709665775,[0.0270041],1,-60,-60,0.052999616,5.915276,-4.807439
29,0.5056996464499025,0.002552844158674361,1.154327713418752,0.006742980333910964,0.40483173774555326,-0.008384818150261708,0.1109633520245552,0.00035604467848315835,[0.0269636],1,-60,-60,0.052927304,5.915276,-4.807439
30,0.5292683862571357,0.00268289698631861,1.1784369903616607,0.00650264138221246,0.4142914223484695,-0.008619345736406103,0.12107734382152557,0.00040710155735723674,[0.02691848],1,-60,-60,0.052851275,5.915276,-4.807439
