sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0022993492148816585,-9.909224230796099e-05,-0.11496746074408293,-0.004954612115398049,-0.015097158960998058,-0.0016183757688850164,0.0,0.0,[0.05139569],1,-60,-60,0.11212978,-10.996125,15.626627
1,-0.00564580753169139,-0.00022442596285145557,-0.16732291584048653,-0.006266686027174728,-0.02861598040908575,-0.0031406934140250087,-4.598698433255777e-05,-1.9818448890873697e-06,[0.05135682],1,-60,-60,0.112129614,-10.996125,15.626627
2,-0.010144325772562298,-0.0003823942320377682,-0.2249259120435454,-0.007898413459315634,-0.041560444980859756,-0.004641015431843698,-0.00015890313079580665,-6.470364041888388e-06,[0.0513213],1,-60,-60,0.112128966,-10.996125,15.626627
3,-0.01564935371701722,-0.0005620202218415216,-0.27525139722274616,-0.008981299490187666,-0.05252621881663799,-0.005987275391817093,-0.00036178965819999576,-1.411824814567808e-05,[0.0512877],1,-60,-60,0.11212778,-10.996125,15.626627
4,-0.022076812819141197,-0.0007666675119980937,-0.3213729551061988,-0.010232364507828606,-0.06333794351667166,-0.007283428101800382,-0.0006747767329216003,-2.535865132813342e-05,[0.05125969],1,-60,-60,0.112126306,-10.996125,15.626627
5,-0.02940035362218623,-0.001002270098470035,-0.3661770401522517,-0.011780129323597066,-0.07450639735907316,-0.008451443398371339,-0.0011163130402565002,-4.0692000766284764e-05,[0.05123006],1,-60,-60,0.11212394,-10.996125,15.626627
6,-0.03762680134692346,-0.0012495703998865793,-0.41132238623686135,-0.012365015070827212,-0.08530198130756617,-0.00957977504003793,-0.001704320078715682,-6.073740223655477e-05,[0.05119806],1,-60,-60,0.11212085,-10.996125,15.626627
7,-0.046472227726626444,-0.0015208003955922323,-0.44227131898514926,-0.013561499785282649,-0.09461922384798527,-0.010692406794987619,-0.00245685619302094,-8.57288105180487e-05,[0.05116774],1,-60,-60,0.1121167,-10.996125,15.626627
8,-0.05580152400725638,-0.0018227098297938938,-0.46646481403149664,-0.015095471710083075,-0.10232309345155954,-0.011724184616468847,-0.0033863007556647062,-0.0001161448162747547,[0.05114286],1,-60,-60,0.112111874,-10.996125,15.626627
9,-0.06566199827895616,-0.0021522376765642547,-0.4930237135849893,-0.016476392338518053,-0.11024635564535856,-0.0127582848072052,-0.004502331372350454,-0.00015259900828823447,[0.05112241],1,-60,-60,0.11210604,-10.996125,15.626627
