sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.00027539826929569246,0.00028807427734136584,-0.013769913464784622,0.01440371386706829,-0.027643106877803802,-0.002482118085026741,0.0,0.0,[0.03580559],1,-60,-60,0.06354305,-7.026738,-3.9066734
1,-0.01279261238626532,0.00022566902268408742,-0.6258607058484813,-0.003120262732863921,-0.0502349529415369,-0.004915962927043438,-5.50796494280803e-06,5.761485681432532e-06,[0.03568139],1,-60,-60,0.06354301,-7.026738,-3.9066734
2,-0.03144326888942488,-0.0001348146079271828,-0.9325328251579776,-0.01802418153056351,-0.0581346470862627,-0.0064933691173791885,-0.00026136019732803106,1.0274865417159162e-05,[0.03558141],1,-60,-60,0.06354124,-7.026738,-3.9066734
3,-0.05237609219490878,-0.0005180167026264827,-1.0466411652741954,-0.01916010473496499,-0.0603354221675545,-0.007751528522931039,-0.0008902255212888122,7.5785733315569814e-06,[0.03555086],1,-60,-60,0.063536115,-7.026738,-3.9066734
4,-0.07346276452052734,-0.000856873021739375,-1.0543336162809283,-0.01694281595564462,-0.061444152728654444,-0.009033799171447754,-0.0019377473508939147,-2.7817600312118884e-06,[0.03554277],1,-60,-60,0.06352763,-7.026738,-3.9066734
5,-0.09439423335353239,-0.001220648653625176,-1.0465734416502528,-0.01818878159429005,-0.06197862065164372,-0.010343388305045664,-0.0034070024266839027,-1.9919219994335435e-05,[0.03553872],1,-60,-60,0.063515775,-7.026738,-3.9066734
6,-0.11477526411866165,-0.0015507298919783354,-1.0190515382564627,-0.016504061917657964,-0.06266684777801856,-0.011674179579131305,-0.005294887349009514,-4.433219146449119e-05,[0.03553667],1,-60,-60,0.06350089,-7.026738,-3.9066734
7,-0.1351902916333438,-0.001918187616620344,-1.0207513757341076,-0.018372886232100427,-0.06308018977870233,-0.012967086746357381,-0.007590392604470253,-7.534679025411606e-05,[0.03553412],1,-60,-60,0.06348219,-7.026738,-3.9066734
8,-0.1552242919219225,-0.002277196464065128,-1.001700014428934,-0.017950442372239195,-0.06365349944098853,-0.014263590099290013,-0.010294198989868164,-0.00011371054279152304,[0.03553249],1,-60,-60,0.06346061,-7.026738,-3.9066734
9,-0.17496552759127554,-0.0026534974981859707,-0.9870617834676523,-0.01881505170604214,-0.06402208635699935,-0.015526976087130606,-0.013398684561252594,-0.00015925447223708034,[0.03553039],1,-60,-60,0.06343608,-7.026738,-3.9066734
10,-0.1941481677837237,-0.003052266022650656,-0.9591320096224081,-0.019938426223234273,-0.06479413571651094,-0.01675748755224049,-0.01689799502491951,-0.00021232441940810531,[0.03552896],1,-60,-60,0.063407786,-7.026738,-3.9066734
11,-0.21276458740162527,-0.0035963661418009,-0.9308209808950778,-0.027205005957512185,-0.06575609915307723,-0.01798027683980763,-0.020780958235263824,-0.00027336974744684994,[0.03552631],1,-60,-60,0.063376546,-7.026738,-3.9066734
12,-0.23040417561643156,-0.004171643285308165,-0.881979410740314,-0.028763857175363228,-0.06690523886936717,-0.01915875298436731,-0.025036249309778214,-0.00034529707045294344,[0.03552318],1,-60,-60,0.06334255,-7.026738,-3.9066734
13,-0.24732292848218096,-0.004785252472147478,-0.8459376432874706,-0.030680459341965616,-0.06856190794496797,-0.020309772924520075,-0.029644332826137543,-0.0004287299234420061,[0.03551961],1,-60,-60,0.063305646,-7.026738,-3.9066734
14,-0.2634940315944641,-0.005434486430831386,-0.8085551556141581,-0.0324616979341954,-0.07191805131151341,-0.02141097141429782,-0.034590791910886765,-0.0005244349595159292,[0.03551441],1,-60,-60,0.06326596,-7.026738,-3.9066734
15,-0.27869889772425266,-0.006015624326182661,-0.7602433064894285,-0.02905689476756379,-0.07722755018039607,-0.022630985011346638,-0.03986067324876785,-0.0006331246695481241,[0.03550387],1,-60,-60,0.06322393,-7.026738,-3.9066734
