sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.0008914895541965961,0.0003149233129806817,0.04457447770982981,0.015746165649034083,0.03069963864982128,-0.0011396905174478889,0.0,0.0,[0.01755652],1,-60,-60,0.027152356,3.2145765,-1.413262
1,0.012266986154172627,0.0006096597169198503,0.5687748299988016,0.014736820196958433,0.05211206153035164,-0.0022560403449460864,1.7829790522227995e-05,6.298466360021848e-06,[0.0174097],1,-60,-60,0.027152048,3.2145765,-1.413262
2,0.027217582581833995,0.0007930222966933797,0.7475298213830683,0.009168128988676472,0.07488426752388477,-0.0030139360460452735,0.00026316949515603483,1.8491660739528015e-05,[0.01729509],1,-60,-60,0.027150307,3.2145765,-1.413262
3,0.048571545427003,0.0009434186319958826,1.0676981422584504,0.007519816765125142,0.09259571507573128,-0.004077502468135208,0.000807521166279912,3.435210601310246e-05,[0.01715998],1,-60,-60,0.027146062,3.2145765,-1.413262
4,0.07127270158034663,0.0008601114937300735,1.135057807667181,-0.004165356913290452,0.10424458235502243,-0.005048209219239652,0.0017789520788937807,5.322047945810482e-05,[0.01706022],1,-60,-60,0.027138298,3.2145765,-1.413262
5,0.09338664598417382,0.0006829339339128636,1.1056972201913595,-0.008858877990860492,0.11486453469842672,-0.005813380470499396,0.00320440623909235,7.042271317914128e-05,[0.01699974],1,-60,-60,0.027126508,3.2145765,-1.413262
6,0.11593595437359909,0.0005397593469206184,1.1274654194712639,-0.007158729349612258,0.12769301235675812,-0.006094074255088344,0.005072139203548431,8.408138819504529e-05,[0.01694416],1,-60,-60,0.02711157,3.2145765,-1.413262
7,0.1382014213374714,0.0002875205143027414,1.1132733481936157,-0.012611941630893853,0.13865974266082048,-0.006292741993092932,0.007390858139842749,9.487657371209934e-05,[0.01687866],1,-60,-60,0.027092842,3.2145765,-1.413262
8,0.15939595148553054,9.677076135631055e-05,1.0597265074029565,-0.00953748764732154,0.15063907112926245,-0.006096238255850039,0.010154886171221733,0.00010062698129331693,[0.01682419],1,-60,-60,0.027070915,3.2145765,-1.413262
9,0.17942027381275694,-8.726230380489154e-05,1.00121611636132,-0.009201653258060105,0.1696235639974475,-0.0055166114325402305,0.013342805206775665,0.00010256239329464734,[0.01675722],1,-60,-60,0.027045507,3.2145765,-1.413262
10,0.20247412685890595,-4.274033106412402e-05,1.1526926523074508,0.002226098637038376,0.18284971546381712,-0.0053959788783686236,0.016931209713220596,0.00010081714572152123,[0.01665021],1,-60,-60,0.02701689,3.2145765,-1.413262
11,0.22760490816672246,0.00012872354016508312,1.2565390653908253,0.008573193561460357,0.1920207105576992,-0.0056921967916423455,0.02098069339990616,9.99623371171765e-05,[0.01658283],1,-60,-60,0.026984086,3.2145765,-1.413262
12,0.25114257990037003,0.0004873080747165658,1.1768835866823792,0.017929226727574132,0.20497520547360182,-0.00646043878805358,0.025532791391015053,0.00010253681102767587,[0.01653188],1,-60,-60,0.026947694,3.2145765,-1.413262
13,0.2756084676518003,0.0008268183979635068,1.2232943875715137,0.01697551616234705,0.21750478725880384,-0.007367424099356867,0.030555643141269684,0.0001122829708037898,[0.01646123],1,-60,-60,0.026907353,3.2145765,-1.413262
14,0.29878518107001584,0.001061406720018567,1.1588356709107757,0.01172941610275302,0.22796725388616323,-0.008140784353599884,0.036067813634872437,0.00012881934526376426,[0.01639317],1,-60,-60,0.0268633,3.2145765,-1.413262
15,0.3223729895858924,0.0010726543734745062,1.1793904257938266,0.0005623826727969572,0.23579323943704367,-0.008760587268625386,0.04204351827502251,0.00015004747547209263,[0.0163416],1,-60,-60,0.026815679,3.2145765,-1.413262
16,0.3459420351742665,0.0010857436599872015,1.178452279418707,0.0006544643256347626,0.24532270804047585,-0.00940842083946336,0.0484909787774086,0.00017150056373793632,[0.01630448],1,-60,-60,0.026763787,3.2145765,-1.413262
17,0.3696750737412731,0.0011362176616057694,1.1866519283503294,0.0025237000809283927,0.2566115986555815,-0.009871551927062683,0.05540981888771057,0.00019321544095873833,[0.0162565],1,-60,-60,0.026708424,3.2145765,-1.413262
18,0.3916283159389059,0.0011209742478058614,1.0976621098816395,-0.0007621706899954006,0.27258415147662163,-0.010301036716555245,0.06280332058668137,0.00021593979909084737,[0.0161935],1,-60,-60,0.02664928,3.2145765,-1.413262
19,0.41477800269265575,0.001119432133036753,1.1574843376874924,-7.710573845542967e-05,0.29019202291965485,-0.010874213025090285,0.07063588500022888,0.0002383592800470069,[0.01609982],1,-60,-60,0.026586764,3.2145765,-1.413262
20,0.4390130339993994,0.0009310487175207526,1.211751565337181,-0.009419170775800012,0.30354491621255875,-0.011192543592187576,0.07893144339323044,0.0002607479109428823,[0.01599772],1,-60,-60,0.026520256,3.2145765,-1.413262
21,0.4650705211668174,0.0007599306677548157,1.3028743583709002,-0.008555902488296852,0.31463496573269367,-0.011349578649969772,0.08771170675754547,0.000279368890915066,[0.01592383],1,-60,-60,0.02644998,3.2145765,-1.413262
22,0.4890645146428506,0.0005491263334079122,1.1996996738016605,-0.010540216717345174,0.32638124004006386,-0.011366986283974256,0.09701311588287354,0.0002945674932561815,[0.01586192],1,-60,-60,0.026375383,3.2145765,-1.413262
23,0.5136152550916087,0.00030813317953288794,1.2275370224379003,-0.012049657693751215,0.3338443352840841,-0.011374292277650966,0.10679440200328827,0.00030555002740584314,[0.01580192],1,-60,-60,0.026297176,3.2145765,-1.413262
24,0.5373276644817453,0.00024836170823618894,1.18562046950683,-0.002988573564834951,0.346569602843374,-0.011437262867730169,0.11706670373678207,0.00031171267619356513,[0.01576387],1,-60,-60,0.026215049,3.2145765,-1.413262
25,0.560463174298675,0.00018806724547175698,1.156775490846485,-0.0030147231382215978,0.361067698802799,-0.011584009837861231,0.12781324982643127,0.00031667991424910724,[0.01569257],1,-60,-60,0.026128883,3.2145765,-1.413262
26,0.5841843023768526,0.00013288449275933098,1.1860564039088786,-0.0027591376356213004,0.37383760372176766,-0.012441839361599705,0.13902251422405243,0.00032044126419350505,[0.01561156],1,-60,-60,0.026039694,3.2145765,-1.413262
27,0.6078302735800755,3.865353610308465e-06,1.1822985601611435,-0.006450956957451126,0.38416676642373204,-0.013094812552481017,0.1507062017917633,0.00032309896778315306,[0.0155429],1,-60,-60,0.025946287,3.2145765,-1.413262
28,0.6302997661068004,-0.00024408713876255197,1.1234746263362467,-0.012397624618643022,0.39444988826289773,-0.013522977890715993,0.16286280751228333,0.00032317626755684614,[0.01549192],1,-60,-60,0.025849339,3.2145765,-1.413262
29,0.652550676070423,-0.0004220935545890824,1.1125454981811345,-0.008900320791326521,0.4044300992973149,-0.013734387722251995,0.1754688024520874,0.0003182945365551859,[0.0154422],1,-60,-60,0.025748124,3.2145765,-1.413262
30,0.6751331750548344,-0.0006567302361690962,1.129124949220568,-0.011731834079000691,0.41758506977930665,-0.01369145665466931,0.18851982057094574,0.00030985267949290574,[0.01538912],1,-60,-60,0.02564423,3.2145765,-1.413262
31,0.6965456832538258,-0.0009686294308266951,1.070625409949571,-0.015594959732879943,0.4307557647116482,-0.013616953897326312,0.2020224779844284,0.0002967180626001209,[0.01531935],1,-60,-60,0.025536524,3.2145765,-1.413262
32,0.7205136210529964,-0.001242065105598158,1.1983968899585307,-0.01367178373857314,0.44126893440261483,-0.013469599253767228,0.21595339477062225,0.00027734547620639205,[0.0152495],1,-60,-60,0.025425144,3.2145765,-1.413262
33,0.7456757842714797,-0.001415956692871987,1.2581081609241664,-0.008694579363691446,0.4519346575252712,-0.013525985389605921,0.230363667011261,0.0002525041636545211,[0.01519435],1,-60,-60,0.025310237,3.2145765,-1.413262
34,0.7693117594032447,-0.0016672458136054048,1.1817987565882504,-0.01256445603667089,0.4665705715306103,-0.01400031531102286,0.24527718126773834,0.00022418503067456186,[0.01513661],1,-60,-60,0.02519123,3.2145765,-1.413262
35,0.7937372055056403,-0.0019526130573285629,1.2212723051197827,-0.014268362186157901,0.4804905508644879,-0.014733854656697076,0.2606634199619293,0.00019084011728409678,[0.01504913],1,-60,-60,0.02506856,3.2145765,-1.413262
36,0.8189203035703758,-0.0023516115612255816,1.2591549032367766,-0.019949925194850948,0.4927522116340697,-0.015428521762260061,0.2765381634235382,0.00015178785542957485,[0.01496813],1,-60,-60,0.024942284,3.2145765,-1.413262
37,0.8439668554405579,-0.0027320199130917897,1.2523275935091078,-0.019020417593310412,0.503996076527983,-0.015690082106630143,0.29291656613349915,0.00010475562885403633,[0.01489687],1,-60,-60,0.024811687,3.2145765,-1.413262
38,0.8675355562812547,-0.0031682768932114413,1.1784350420348346,-0.02181284900598257,0.5122368480078876,-0.015919213609777216,0.30979591608047485,5.011523171560839e-05,[0.01483947],1,-60,-60,0.024677193,3.2145765,-1.413262
39,0.8907447358745049,-0.0037219010786429863,1.1604589796625078,-0.027681209271577245,0.5230179107747972,-0.01588494101542892,0.32714661955833435,-1.325030461885035e-05,[0.01479694],1,-60,-60,0.024539107,3.2145765,-1.413262
40,0.9137033117807368,-0.004220692284925462,1.1479287953116,-0.02493956031412381,0.5309429378248751,-0.01593792028597818,0.3449615240097046,-8.768832049099728e-05,[0.01474369],1,-60,-60,0.024397323,3.2145765,-1.413262
41,0.9368315578962574,-0.0046564337371091825,1.1564123057760298,-0.021787072609185998,0.5401797317899764,-0.015783016458044585,0.36323559284210205,-0.00017210216901730746,[0.01470585],1,-60,-60,0.024252115,3.2145765,-1.413262
42,0.9581493815093198,-0.00536726239568452,1.065891180653125,-0.03554143292876688,0.5501558822579682,-0.01563108941354585,0.38197222352027893,-0.0002652308321557939,[0.01466086],1,-60,-60,0.024103219,3.2145765,-1.413262
43,0.9797208518872866,-0.006036082598766371,1.078573518898338,-0.03344101015409251,0.5622649728320539,-0.015968231241458852,0.4011352062225342,-0.0003725760616362095,[0.01461192],1,-60,-60,0.023951117,3.2145765,-1.413262
44,1.0,-0.006662694618989918,1.136268965434283,-0.03133060101117735,0.5718434969894588,-0.016475934583468188,0.4207296371459961,-0.0004932977026328444,[0.01455294],1,-60,-60,0.023795435,3.2145765,-1.413262
45,1.0,-0.006998999893185101,1.0616898541338742,-0.016815263709759165,0.5809049909003079,-0.01716349208891188,0.44072964787483215,-0.0006265515694394708,[0.01450771],1,-60,-60,0.023636771,3.2145765,-1.413262
46,1.0,-0.007531098542986002,0.9893847540952265,-0.02660493249004503,0.5943547324277461,-0.017560710887664754,0.4607296586036682,-0.0007665315642952919,[0.0144639],1,-60,-60,0.023477994,3.2145765,-1.413262
47,1.0,-0.00821334441232466,0.968863143119961,-0.0341122934669329,0.6109922365285456,-0.01778684214968962,0.4807296693325043,-0.0009171535493806005,[0.01439703],1,-60,-60,0.023319475,3.2145765,-1.413262
48,1.0,-0.00860334095390499,1.0332014807499945,-0.01949982707901654,0.6283903964795172,-0.01783834655816463,0.5007296800613403,-0.0010814204579219222,[0.01430377],1,-60,-60,0.02316097,3.2145765,-1.413262
49,1.0,-0.009023675677453867,1.1741355485282838,-0.021016736177443818,0.6418803757987916,-0.01793213317887421,0.520729660987854,-0.0012534873094409704,[0.01420592],1,-60,-60,0.023002852,3.2145765,-1.413262
