sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.000356435002759099,0.00028830813243985176,0.01782175013795495,0.014415406621992588,0.00394908944144845,-0.0024703824892640114,0.0,0.0,[0.04325065],1,-60,-60,0.15954402,17.76525,-11.606417
1,0.002679604128788924,0.0004761429620975832,0.11615845630149124,0.009391741482886573,0.005107774515636265,-0.004915834404528141,7.1286995080299675e-06,5.7661623031890485e-06,[0.04324744],1,-60,-60,0.15954402,17.76525,-11.606417
2,0.005479573450866155,0.0006175595926015376,0.13999846610386157,0.007070831525197718,0.005063651868113084,-0.007319160737097263,6.072078031138517e-05,1.5289020666386932e-05,[0.04324607],1,-60,-60,0.15954353,17.76525,-11.606417
3,0.008119577398392721,0.0007527835241762659,0.1320001973763283,0.006761196578736417,0.005194854060391663,-0.00968950055539608,0.00017031223978847265,2.7640213374979794e-05,[0.04324528],1,-60,-60,0.15954255,17.76525,-11.606417
4,0.010842430592310848,0.000812424707428363,0.13614265969590633,0.0029820591626048554,0.005091676222946262,-0.012000054121017456,0.00033270378480665386,4.269588316674344e-05,[0.04324442],1,-60,-60,0.15954149,17.76525,-11.606417
5,0.01352230380718538,0.0008019872208660672,0.13399366074372665,-0.0005218743281147908,0.005175682777917245,-0.014206463703885674,0.0005495523801073432,5.894437708775513e-05,[0.04324369],1,-60,-60,0.15953974,17.76525,-11.606417
6,0.01623019461190779,0.0007388658352556377,0.13539454023612052,-0.0031560692805214785,0.005186527238947747,-0.016289211809635162,0.000819998444058001,7.498412014683709e-05,[0.04324294],1,-60,-60,0.15953752,17.76525,-11.606417
7,0.018920622132900463,0.0006174035905405617,0.13452137604963355,-0.006073112235753797,0.0051528467438402,-0.01829555630683899,0.0011446023127064109,8.976143726613373e-05,[0.04324227],1,-60,-60,0.15953483,17.76525,-11.606417
8,0.0205959778036231,0.0003953175409242249,0.0837677835361319,-0.011104302480816841,0.0063147855098577566,-0.020236423006281257,0.001523014740087092,0.0001021095085889101,[0.04324163],1,-60,-60,0.15953194,17.76525,-11.606417
9,0.022149735193379455,0.00012538229110759858,0.0776878694878178,-0.013496762490831316,0.007660797388780338,-0.022105303360149264,0.0019349342910572886,0.00011001585517078638,[0.04324048],1,-60,-60,0.15952858,17.76525,-11.606417
