sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,6.694730371236801e-05,0.00029154160525649784,0.0033473651856184006,0.014577080262824893,-0.01052701473236084,-0.002308777766302228,0.0,0.0,[0.04723699],1,-60,-60,0.12719788,-11.958033,-12.844482
1,-0.00448958060112318,0.00037376639790636545,-0.2278263952417774,0.00411123963249338,-0.01602735696360469,-0.004331546137109399,1.3389459354584687e-06,5.830831923958613e-06,[0.04722073],1,-60,-60,0.12719788,-11.958033,-12.844482
2,-0.011366638510564825,0.0003793766500621132,-0.3438528954720823,0.0002805126077873865,-0.021416711155325174,-0.006320204585790634,-8.845266711432487e-05,1.3306160326465033e-05,[0.04721116],1,-60,-60,0.12719731,-11.958033,-12.844482
3,-0.020471982841456793,0.0003174724337532098,-0.45526721654459834,-0.0030952108154451707,-0.026558186393231153,-0.008181073586456478,-0.00031578540802001953,2.089369263558183e-05,[0.04720004],1,-60,-60,0.12719569,-11.958033,-12.844482
4,-0.03205924240600552,0.00013868804610865483,-0.5793629782274365,-0.008939219382227748,-0.03167391335591674,-0.010105660534463823,-0.0007252250798046589,2.724314072111156e-05,[0.04718645],1,-60,-60,0.12719245,-11.958033,-12.844482
5,-0.04507062846755844,-0.0001263205380655563,-0.6505693030776456,-0.013250429208710557,-0.03244365903083235,-0.011819591512903571,-0.0013664099387824535,3.0016901291674003e-05,[0.04717404],1,-60,-60,0.12718765,-11.958033,-12.844482
6,-0.058459279617720766,-0.00044165451660774127,-0.6694325575081166,-0.015766698927109246,-0.03221519975340925,-0.013449479010887444,-0.0022678226232528687,2.749049053818453e-05,[0.04717195],1,-60,-60,0.12718119,-11.958033,-12.844482
7,-0.07168491840818433,-0.0007962061495982198,-0.6612819395231782,-0.017727581649523927,-0.03237756287853699,-0.015030410257168114,-0.0034370082430541515,1.86573997780215e-05,[0.04717194],1,-60,-60,0.12717211,-11.958033,-12.844482
8,-0.0847653124116664,-0.0012065081554737845,-0.6540197001741035,-0.020515100293778232,-0.03248039940081071,-0.01653250807430595,-0.004870706703513861,2.733277142397128e-06,[0.04717115],1,-60,-60,0.12716147,-11.958033,-12.844482
9,-0.09771330865788741,-0.0016486653177253175,-0.6473998123110505,-0.02210785811257665,-0.032696420632419176,-0.018014595960266888,-0.0065660132095217705,-2.139688513125293e-05,[0.04717051],1,-60,-60,0.12714861,-11.958033,-12.844482
10,-0.10994862934710227,-0.002181076774822941,-0.611766034460743,-0.026620572854881175,-0.03325095558830071,-0.01938263140618801,-0.008520279079675674,-5.437018990051001e-05,[0.04716966],1,-60,-60,0.12713417,-11.958033,-12.844482
11,-0.12247595831010813,-0.0027563556779477954,-0.6263664481502929,-0.0287639451562427,-0.03323652737708471,-0.02071001078002155,-0.010719251818954945,-9.799172403290868e-05,[0.0471682],1,-60,-60,0.12711717,-11.958033,-12.844482
12,-0.13357872578094657,-0.0032942501025809185,-0.5551383735419222,-0.02689472123165615,-0.03467885943064175,-0.02206455555278808,-0.01316877081990242,-0.0001531188318040222,[0.04716785],1,-60,-60,0.12709893,-11.958033,-12.844482
13,-0.1438600160048486,-0.0038730528043652165,-0.5140645111951017,-0.02894013508921489,-0.03561393907693855,-0.023334392346441746,-0.01584034599363804,-0.00021900382125750184,[0.04716486],1,-60,-60,0.12707873,-11.958033,-12.844482
14,-0.15310182355931146,-0.004502852899122446,-0.4620903777231433,-0.031490004737861454,-0.03698545045153878,-0.02456567471381277,-0.01871754601597786,-0.0002964648883789778,[0.04716294],1,-60,-60,0.12705687,-11.958033,-12.844482
15,-0.16051252298232838,-0.0052598594985738606,-0.3705349711508461,-0.03785032997257076,-0.03925490358778916,-0.02562871773261577,-0.021779581904411316,-0.0003865219478029758,[0.04716049],1,-60,-60,0.12703386,-11.958033,-12.844482
16,-0.16747777891109988,-0.006056825498335457,-0.3482627964385756,-0.039848299988079816,-0.041046915835977416,-0.02647506137145683,-0.024989832192659378,-0.0004917191108688712,[0.04715701],1,-60,-60,0.12700948,-11.958033,-12.844482
17,-0.17264389975281344,-0.006748651711486674,-0.2583060420856782,-0.034591310657560825,-0.04420884212413512,-0.027479427109938115,-0.028339387848973274,-0.0006128555978648365,[0.04715453],1,-60,-60,0.1269839,-11.958033,-12.844482
18,-0.17817035965029615,-0.007404622938001922,-0.2763229948741355,-0.03279856132576242,-0.04622684468449734,-0.02842436166247353,-0.03179226443171501,-0.000747828627936542,[0.04715036],1,-60,-60,0.12695777,-11.958033,-12.844482
19,-0.1831853885755231,-0.008060904794356248,-0.25075144626134716,-0.0328140928177163,-0.04932388223642192,-0.029370059084612876,-0.03535567224025726,-0.000895921082701534,[0.04714782],1,-60,-60,0.1269307,-11.958033,-12.844482
20,-0.18860262991843454,-0.008753123740416414,-0.2708620671455719,-0.03461094730300829,-0.05272111113117717,-0.030352411966305226,-0.0390193797647953,-0.0010571391321718693,[0.04714359],1,-60,-60,0.12690301,-11.958033,-12.844482
21,-0.19365762168579065,-0.00929808732539641,-0.2527495883678057,-0.027248179248999804,-0.05632508176313422,-0.03143981081666425,-0.04279143363237381,-0.0012322015827521682,[0.04713855],1,-60,-60,0.12687434,-11.958033,-12.844482
22,-0.19746043635624344,-0.009802795965906625,-0.1901407335226395,-0.025235432025510818,-0.06029076690720103,-0.032527603732887655,-0.046664584428071976,-0.001418163301423192,[0.04713375],1,-60,-60,0.12684506,-11.958033,-12.844482
23,-0.20213607063197966,-0.010348285447789748,-0.23378171378681145,-0.027274474094156176,-0.06159419545838318,-0.033582502335775644,-0.05061379447579384,-0.0016142192762345076,[0.04712947],1,-60,-60,0.1268148,-11.958033,-12.844482
24,-0.20516947335764824,-0.010833182289015895,-0.1516701362834283,-0.02424484206130728,-0.06486121265152178,-0.034608852525707334,-0.05465651676058769,-0.0018211849965155125,[0.04712799],1,-60,-60,0.12678404,-11.958033,-12.844482
25,-0.20795915325428038,-0.011436374443101159,-0.13948399483160756,-0.03015960770426318,-0.06620763151840947,-0.035507868917193264,-0.058759905397892,-0.0020378485787659883,[0.04712523],1,-60,-60,0.12675269,-11.958033,-12.844482
26,-0.20946983088583918,-0.012058283796750403,-0.07553388157793961,-0.031095467682462186,-0.06816925832936249,-0.03637038491433486,-0.06291908770799637,-0.002266576047986746,[0.04712426],1,-60,-60,0.12672138,-11.958033,-12.844482
27,-0.20956411954147594,-0.01261587944532039,-0.0047144327818386955,-0.02787978242849931,-0.07317572066494904,-0.03728779422817752,-0.06710848212242126,-0.0025077417958527803,[0.04712282],1,-60,-60,0.12668952,-11.958033,-12.844482
28,-0.21036246576998788,-0.013257427305898092,-0.03991731142559729,-0.032077393028885126,-0.07816857358375273,-0.038208419689908624,-0.07129976153373718,-0.0027600594330579042,[0.04711819],1,-60,-60,0.12665722,-11.958033,-12.844482
29,-0.2118721612008198,-0.013928917190742142,-0.07548477154159627,-0.03357449424220249,-0.08497111152792058,-0.03907018987229094,-0.07550700753927231,-0.0030252079013735056,[0.04711261],1,-60,-60,0.12662494,-11.958033,-12.844482
30,-0.21547487777487956,-0.014608521478467083,-0.18013582870298706,-0.0339802143862471,-0.09479861453110061,-0.039918261929415166,-0.07974445074796677,-0.003303786274045706,[0.04710227],1,-60,-60,0.12659265,-11.958033,-12.844482
31,-0.22348175051303085,-0.015451261616062766,-0.40034363690756436,-0.04213700687978417,-0.09493246201418515,-0.04080358811188489,-0.08405394852161407,-0.003595956601202488,[0.04708654],1,-60,-60,0.12655976,-11.958033,-12.844482
32,-0.22972207194191693,-0.016304972858151814,-0.31201607144430454,-0.0426855621044524,-0.09760172820642765,-0.0416541924350895,-0.08852358162403107,-0.0039049817714840174,[0.04708614],1,-60,-60,0.12652585,-11.958033,-12.844482
33,-0.23406389326636823,-0.017214828103997208,-0.21709106622256513,-0.04549276229226962,-0.10132009295739408,-0.04253509227419272,-0.09311801940202713,-0.00423108134418726,[0.04708262],1,-60,-60,0.12649044,-11.958033,-12.844482
34,-0.23903052522500043,-0.018164454167226726,-0.2483315979316103,-0.04748130316147581,-0.1047066738083231,-0.0433684415766038,-0.09779929369688034,-0.00457537779584527,[0.04707753],1,-60,-60,0.12645449,-11.958033,-12.844482
35,-0.2416556791078005,-0.01907363009823712,-0.13125769414000388,-0.045458796550519764,-0.11116199560456153,-0.04428830335382372,-0.10257990658283234,-0.004938666708767414,[0.0470732],1,-60,-60,0.12641796,-11.958033,-12.844482
36,-0.24650323732622606,-0.020029710814806097,-0.24237791092127736,-0.04780403582844883,-0.1126938501092809,-0.04517827241215855,-0.10741302371025085,-0.005320139229297638,[0.04706539],1,-60,-60,0.12638095,-11.958033,-12.844482
37,-0.24938914429113762,-0.02101309745407889,-0.14429534824557777,-0.049169331963639706,-0.11510056110091682,-0.04603770299581811,-0.11234308779239655,-0.005720733664929867,[0.04706378],1,-60,-60,0.12634298,-11.958033,-12.844482
38,-0.251497079353187,-0.022078286366986506,-0.10539675310246821,-0.053259445645380765,-0.11822492435567256,-0.04680143512086943,-0.1173308715224266,-0.006140995770692825,[0.04706157],1,-60,-60,0.12630446,-11.958033,-12.844482
39,-0.2523116617591699,-0.02319042065132635,-0.040729120299147326,-0.05560671421699226,-0.12182223416857596,-0.04751878906972706,-0.12236081063747406,-0.006582561414688826,[0.04705925],1,-60,-60,0.12626638,-11.958033,-12.844482
40,-0.2520953655635571,-0.024282290441433364,0.010814809780640644,-0.05459348950535059,-0.1281022759339976,-0.048305449075996876,-0.127407044172287,-0.007046369835734367,[0.04705594],1,-60,-60,0.12622733,-11.958033,-12.844482
41,-0.25205531134322195,-0.02546748054514865,0.00200271101675753,-0.05925950518576428,-0.1387005303240585,-0.049268552276771516,-0.1324489563703537,-0.007532015442848206,[0.04704862],1,-60,-60,0.12618837,-11.958033,-12.844482
42,-0.25692251023739343,-0.02661287563106271,-0.24335994470857258,-0.057269754295703024,-0.14352282036088582,-0.050376347673591226,-0.13749006390571594,-0.008041365072131157,[0.04703228],1,-60,-60,0.12614942,-11.958033,-12.844482
43,-0.26073897066279866,-0.02757790060549269,-0.19082302127026196,-0.048251248721498996,-0.14962826941155072,-0.05161014787154272,-0.1426285207271576,-0.008573622442781925,[0.04702457],1,-60,-60,0.12610994,-11.958033,-12.844482
44,-0.26630281962058916,-0.028523648995424086,-0.27819244788952346,-0.04728741949656978,-0.15458835886784072,-0.05300497921416536,-0.14784330129623413,-0.009125180542469025,[0.04701472],1,-60,-60,0.12606944,-11.958033,-12.844482
45,-0.2727014659104429,-0.029717975045305142,-0.31993231449268933,-0.0597163024940528,-0.16013735804699536,-0.05421866528922692,-0.15316936373710632,-0.009695653803646564,[0.04700581],1,-60,-60,0.12602834,-11.958033,-12.844482
46,-0.27655555675975163,-0.030887357622368657,-0.19270454246543522,-0.05846912885317579,-0.16768830914043065,-0.05538093304494396,-0.15862339735031128,-0.010290013626217842,[0.04699536],1,-60,-60,0.12598631,-11.958033,-12.844482
47,-0.27933696804656616,-0.03203993611338774,-0.1390705643407273,-0.05762892455095425,-0.17407801134504552,-0.05645669490331784,-0.164154514670372,-0.010907760821282864,[0.04698328],1,-60,-60,0.12594366,-11.958033,-12.844482
48,-0.2821103983645775,-0.03324526462190079,-0.13867151590056892,-0.060266425425652415,-0.18019543441005226,-0.05758048460120335,-0.16974125802516937,-0.011548559181392193,[0.04697456],1,-60,-60,0.1259001,-11.958033,-12.844482
49,-0.28564041598490114,-0.03436903934062684,-0.17650088101618167,-0.05618873593630269,-0.1853140982984769,-0.058673911553341895,-0.17538346350193024,-0.012213464826345444,[0.04696599],1,-60,-60,0.12585603,-11.958033,-12.844482
50,-0.2884416458626696,-0.035384250683227945,-0.1400614938884246,-0.05076056713005528,-0.19368296481661673,-0.05988081794930622,-0.18109627068042755,-0.01290084607899189,[0.04695766],1,-60,-60,0.1258119,-11.958033,-12.844482
51,-0.2910940987100297,-0.03660269736264126,-0.13262264236800547,-0.06092233397066593,-0.20404572591178294,-0.06065372284501791,-0.18686510622501373,-0.013608531095087528,[0.04694156],1,-60,-60,0.12576726,-11.958033,-12.844482
52,-0.2975965192475745,-0.03791007248869391,-0.3251210268772411,-0.06536875630263239,-0.20867010617621418,-0.06115844065789133,-0.19268698990345,-0.014340585097670555,[0.04692189],1,-60,-60,0.12572217,-11.958033,-12.844482
53,-0.3043580340559969,-0.039162874937273946,-0.3380757404211181,-0.06264012242900208,-0.21217395194798883,-0.061667865433264524,-0.198638916015625,-0.015098786912858486,[0.04691411],1,-60,-60,0.12567556,-11.958033,-12.844482
54,-0.3111812539582501,-0.040566815461888825,-0.3411609951126593,-0.07019702623074409,-0.2168200138676184,-0.06180129478161689,-0.20472607016563416,-0.015882045030593872,[0.04690843],1,-60,-60,0.12562837,-11.958033,-12.844482
55,-0.31516316805327044,-0.0418742777996067,-0.19909570475101646,-0.06537311688589398,-0.2232892747688311,-0.06207065634953324,-0.21094968914985657,-0.01669338159263134,[0.0469008],1,-60,-60,0.12558009,-11.958033,-12.844482
56,-0.31646151250836957,-0.043230481599266554,-0.06491722275495704,-0.0678101899829926,-0.23288900886655028,-0.06245066884730477,-0.2172529548406601,-0.01753086782991886,[0.04689097],1,-60,-60,0.12553088,-11.958033,-12.844482
57,-0.3204541988297682,-0.04456983790713819,-0.19963431606993254,-0.06696781539358199,-0.2381672437022644,-0.06266252347268164,-0.2235821783542633,-0.018395477905869484,[0.04687642],1,-60,-60,0.12548165,-11.958033,-12.844482
58,-0.3246829991166782,-0.045912543830445414,-0.21144001434549864,-0.06713529616536107,-0.24279125283464964,-0.06286132089735474,-0.22999125719070435,-0.019286874681711197,[0.04686938],1,-60,-60,0.12543193,-11.958033,-12.844482
59,-0.329562604917894,-0.0471871983909932,-0.24398029006079014,-0.06373272802738938,-0.25333970940664585,-0.06327070262341294,-0.23648491501808167,-0.020205125212669373,[0.0468609],1,-60,-60,0.12538074,-11.958033,-12.844482
60,-0.33530085258197906,-0.04832821175931711,-0.2869123832042533,-0.05705066841619555,-0.2635254130418616,-0.0641751119546825,-0.2430761605501175,-0.021148869767785072,[0.04683485],1,-60,-60,0.12532942,-11.958033,-12.844482
61,-0.34350673668415077,-0.04941851523394688,-0.4102942051085847,-0.054515173731488176,-0.26825931684106763,-0.06512451551679987,-0.24978217482566833,-0.022115433588624,[0.0468111],1,-60,-60,0.12527716,-11.958033,-12.844482
62,-0.3520808111801056,-0.050476111002017196,-0.4287037247977423,-0.052879788403515704,-0.2714404458365607,-0.06611923915625084,-0.256652295589447,-0.023103803396224976,[0.04680228],1,-60,-60,0.12522374,-11.958033,-12.844482
63,-0.3596869401217667,-0.05140149368186939,-0.3803064470830577,-0.04626913399260957,-0.2751351838651317,-0.0673622641043039,-0.2636938989162445,-0.024113325402140617,[0.04679639],1,-60,-60,0.12516838,-11.958033,-12.844482
