sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0013239122182130813,-5.130129749886692e-05,-0.06619561091065407,-0.002565064874943346,0.033674705773591995,0.0007711686776019633,0.0,0.0,[0.01306403],1,-60,-60,0.027380424,2.3488975,3.7110872
1,-1.6446990484837417e-05,-7.545900997911305e-05,0.0653732613864122,-0.001207885624012306,0.06380511820316315,0.0014337548054754734,-2.64782429439947e-05,-1.0260258704875014e-06,[0.01290438],1,-60,-60,0.027380407,2.3488975,3.7110872
2,0.004108061770275526,-7.693527441233528e-05,0.20622543803801818,-7.381322166111204e-05,0.09319963119924068,0.001926726195961237,-2.6807183530763723e-05,-2.535206022002967e-06,[0.01275643],1,-60,-60,0.027380878,2.3488975,3.7110872
3,0.01097677288507839,-3.7419543643864025e-05,0.3434355557401432,0.001975786538423563,0.12186872586607933,0.0025728943874128163,5.5354044889099896e-05,-4.0739114410826005e-06,[0.01260407],1,-60,-60,0.027379984,2.3488975,3.7110872
4,0.020373821903376665,3.7502119419059454e-05,0.4698524509149138,0.0037460831531461736,0.14904754981398582,0.0031204018741846085,0.00027488949126563966,-4.82230234410963e-06,[0.01244987],1,-60,-60,0.027378716,2.3488975,3.7110872
5,0.03249783336756082,0.00014340910964847354,0.6062005732092075,0.005295349511470704,0.17529059387743473,0.0037215204793028533,0.0006823659059591591,-4.072259798704181e-06,[0.01229576],1,-60,-60,0.027376633,2.3488975,3.7110872
6,0.04656336075266154,0.0002793249966066469,0.7032763692550361,0.006795794347908668,0.19955183379352093,0.004347201436758041,0.0013323226012289524,-1.2040777619404253e-06,[0.01214312],1,-60,-60,0.027372355,2.3488975,3.7110872
7,0.06232970189874323,0.0004489360896855032,0.7883170573040843,0.008480554653942818,0.2213673759251833,0.004851511504966766,0.0022635897621512413,4.382422048365697e-06,[0.01200355],1,-60,-60,0.027367286,2.3488975,3.7110872
8,0.07993850933959039,0.0007199916696822583,0.8804403720423579,0.013552778999837756,0.2420287374407053,0.005385180993471295,0.0035101836547255516,1.3361143828660715e-05,[0.01187673],1,-60,-60,0.027359582,2.3488975,3.7110872
9,0.09892594255146833,0.0010427306342148768,0.9493716605938971,0.01613694822663092,0.2610175274312496,0.005849872104590759,0.005108953919261694,2.7760976081481203e-05,[0.01175812],1,-60,-60,0.027349785,2.3488975,3.7110872
10,0.1194630254024014,0.001387864817004356,1.0268541425466537,0.01725670913947397,0.27983449772000313,0.006330040225293487,0.007087472826242447,4.861558772972785e-05,[0.01164607],1,-60,-60,0.027338367,2.3488975,3.7110872
11,0.1415260543079421,0.001746134628699565,1.1031514452770352,0.01791349058476044,0.29810901172459126,0.006802613672334701,0.009476733393967152,7.637288217665628e-05,[0.0115325],1,-60,-60,0.027323872,2.3488975,3.7110872
12,0.16439002634597272,0.002146434501116801,1.1431986019015312,0.020014993620861787,0.3147484268993139,0.007246407185448334,0.01230725459754467,0.0001112955724238418,[0.01142118],1,-60,-60,0.027306862,2.3488975,3.7110872
13,0.18875596753892748,0.002568797365017872,1.218297059647739,0.021118143195053563,0.33171925134956837,0.007655293331481516,0.015595055185258389,0.00015422425349242985,[0.01131824],1,-60,-60,0.027287371,2.3488975,3.7110872
14,0.21387566547480671,0.0030453971337533405,1.2559848967939615,0.02382998843677342,0.3476603925228119,0.007992700469912961,0.019370174035429955,0.00020560019765980542,[0.01121215],1,-60,-60,0.027264375,2.3488975,3.7110872
15,0.23911138189596384,0.003504963744851466,1.261785821057856,0.02297833055490628,0.3625109577551484,0.008315745275467634,0.023647688329219818,0.00026650814106687903,[0.01111448],1,-60,-60,0.027238969,2.3488975,3.7110872
16,0.2651044869573161,0.003975632685539949,1.2996552530676126,0.02353344703442417,0.3760748356580734,0.008581662375945598,0.028429916128516197,0.00033660742337815464,[0.01102453],1,-60,-60,0.027210612,2.3488975,3.7110872
17,0.2914409199134752,0.004464009041619192,1.3168216478079557,0.024418817803962156,0.38878693245351315,0.008881728630512953,0.03373200446367264,0.00041612007771618664,[0.01094392],1,-60,-60,0.027178852,2.3488975,3.7110872
18,0.3180758243018135,0.0049420047330909255,1.3317452194169164,0.023899784573586658,0.40227482933551073,0.009189462900394574,0.03956082463264465,0.0005054002394899726,[0.0108689],1,-60,-60,0.02714416,2.3488975,3.7110872
19,0.345246067434673,0.005437594807660844,1.3585121566429734,0.02477950372849591,0.41576522309333086,0.009639309399062768,0.04592234268784523,0.0006042403401806951,[0.01078621],1,-60,-60,0.027106123,2.3488975,3.7110872
20,0.37305430823576896,0.005988015988912139,1.3904120400547981,0.027521059062564746,0.4287754036486149,0.010083818546263501,0.05282726511359215,0.0007129922159947455,[0.01070254],1,-60,-60,0.027065225,2.3488975,3.7110872
21,0.4005303795599684,0.006508503714064773,1.373803566209972,0.026024386257631704,0.44153820630162954,0.010443897190270945,0.06028835102915764,0.0008327525574713945,[0.01062182],1,-60,-60,0.027021008,2.3488975,3.7110872
22,0.42735089106125085,0.007010238233558539,1.3410255750641227,0.025086725974688306,0.45335817988961935,0.010773360001621768,0.06829895824193954,0.0009629226406104863,[0.01054589],1,-60,-60,0.026972985,2.3488975,3.7110872
23,0.45469214615983217,0.0075513216621016,1.3670627549290657,0.02705417142715305,0.46511564403772354,0.011173191829584539,0.07684597373008728,0.0011031273752450943,[0.01047675],1,-60,-60,0.026922615,2.3488975,3.7110872
24,0.4820470053107783,0.008089444740687669,1.367742957547307,0.0269061539293034,0.4761986080557108,0.011396648522350006,0.08593981713056564,0.0012541537871584296,[0.01040703],1,-60,-60,0.026868513,2.3488975,3.7110872
25,0.5089098851346716,0.008618856474420228,1.3431439911946654,0.02647058668662794,0.4870271598920226,0.011605597013840452,0.09558075666427612,0.0014159426791593432,[0.01034344],1,-60,-60,0.026811613,2.3488975,3.7110872
26,0.5356118148715541,0.00917343030836264,1.3350964868441224,0.027728691697120667,0.4972339803352952,0.011872533126734197,0.10575895011425018,0.0015883197775110602,[0.01028152],1,-60,-60,0.026751952,2.3488975,3.7110872
27,0.562386348430191,0.009743153825763785,1.3387266779318452,0.028486175870057195,0.5090401703491807,0.012143449566792697,0.11647118628025055,0.0017717883456498384,[0.01022285],1,-60,-60,0.026688555,2.3488975,3.7110872
28,0.5893683521786078,0.010315032787982546,1.349100187420845,0.028593948110938072,0.5207252502441406,0.012351751327514648,0.12771891057491302,0.001966651529073715,[0.01015402],1,-60,-60,0.026622457,2.3488975,3.7110872
29,0.6165001963415488,0.010888923518139108,1.356592208147049,0.02869453650782816,0.5322941243648529,0.012591169885126874,0.1395062804222107,0.0021729522850364447,[0.01008542],1,-60,-60,0.02655313,2.3488975,3.7110872
30,0.6427272849121436,0.011418533451285384,1.3113544285297394,0.02648049665731378,0.543130561709404,0.01275679309037514,0.15183629095554352,0.0023907306604087353,[0.01001828],1,-60,-60,0.026481163,2.3488975,3.7110872
31,0.6691233012416705,0.011898874405376318,1.319800816476345,0.024017047704546712,0.5548186972737312,0.012963524422957562,0.16469083726406097,0.002619101433083415,[0.00995637],1,-60,-60,0.02640608,2.3488975,3.7110872
32,0.6957826277391359,0.012354501936422365,1.3329663248732686,0.02278137655230239,0.566167545504868,0.013194959436077625,0.17807330191135406,0.0028570787981152534,[0.00988967],1,-60,-60,0.0263283,2.3488975,3.7110872
33,0.7218406925873205,0.012765602480574215,1.3029032424092293,0.020555027207592502,0.5765670165419579,0.013415230816463009,0.1919889599084854,0.0031041689217090607,[0.00982545],1,-60,-60,0.02624749,2.3488975,3.7110872
34,0.7479908972942576,0.013166719093349,1.3075102353468537,0.02005583063873928,0.5873823398724198,0.013648000938701443,0.2064257711172104,0.003359480993822217,[0.00976771],1,-60,-60,0.026164077,2.3488975,3.7110872
35,0.7735451076888785,0.013554268156365196,1.2777105197310448,0.019377453150809743,0.597490020096302,0.013839596314937808,0.22138558328151703,0.003622815478593111,[0.00970807],1,-60,-60,0.026078101,2.3488975,3.7110872
36,0.7985327773691461,0.013986966715381185,1.2493834840133786,0.021634927950799465,0.6070978092029691,0.014067565323784947,0.23685649037361145,0.0038939008954912424,[0.00965465],1,-60,-60,0.025989152,2.3488975,3.7110872
37,0.8231785147973643,0.014443354845932389,1.2322868714109063,0.022819406527560204,0.6172342607751489,0.014363640162628144,0.25282713770866394,0.004173640161752701,[0.00960456],1,-60,-60,0.025897712,2.3488975,3.7110872
38,0.8474276935086892,0.014900791389006825,1.2124589355662465,0.022871827153721824,0.6271438570693135,0.014634751627454534,0.2692907154560089,0.004462507087737322,[0.00955172],1,-60,-60,0.025803324,2.3488975,3.7110872
39,0.8708672851474331,0.015296241999092216,1.1719795819371939,0.019772530504269525,0.6370554324239492,0.014814031746936962,0.28623926639556885,0.004760522861033678,[0.00950096],1,-60,-60,0.025707407,2.3488975,3.7110872
