sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0019033023528754712,-0.00010139460442587733,-0.09516511764377356,-0.005069730221293867,0.004705161787569523,-0.001733488286845386,0.0,0.0,[0.05077658],1,-60,-60,0.14384232,16.059086,14.388987
1,-0.0034769188406789907,-0.00023724184963157315,-0.07868082439017599,-0.00679236226028479,0.009078207425773144,-0.0034240857930853963,-3.8066045817686245e-05,-2.0278919237171067e-06,[0.05077415],1,-60,-60,0.1438428,16.059086,14.388987
2,-0.004687383189229876,-0.0004038484772763695,-0.060523217427544296,-0.00833033138223982,0.012899278430268168,-0.005070590763352811,-0.00010760442819446325,-6.772728738724254e-06,[0.050772],1,-60,-60,0.14384279,16.059086,14.388987
3,-0.005599523701021098,-0.000600467851168105,-0.04560702558956109,-0.009830968694586772,0.01642745826393366,-0.006694710347801447,-0.00020135208615101874,-1.4849698345642537e-05,[0.0507701],1,-60,-60,0.14384373,16.059086,14.388987
4,-0.00622809055937978,-0.0008239324292526362,-0.03142834291793406,-0.011173228904226562,0.019158971263095737,-0.008280918351374567,-0.00031334254890680313,-2.685905565158464e-05,[0.05076841],1,-60,-60,0.14384419,16.059086,14.388987
5,-0.006597697224715375,-0.0010806718346293566,-0.01848033326677978,-0.012836970268836012,0.022166994400322437,-0.00978012417908758,-0.0004379043821245432,-4.3337702663848177e-05,[0.05076698],1,-60,-60,0.14384513,16.059086,14.388987
6,-0.00671831354709866,-0.0013652627816054521,-0.0060308161191642284,-0.014229547348804772,0.024948071455582976,-0.011271549738012254,-0.00056985835544765,-6.495113484561443e-05,[0.05076544],1,-60,-60,0.14384606,16.059086,14.388987
7,-0.006573957510772744,-0.0016804747757714724,0.007217801816295832,-0.015760599708301015,0.027320206398144364,-0.012734791147522628,-0.0007042246288619936,-9.225639223586768e-05,[0.05076397],1,-60,-60,0.14384699,16.059086,14.388987
8,-0.0062579716472100705,-0.00202462819549055,0.015799293178133667,-0.017207670985953882,0.02948557655327022,-0.014160004677250981,-0.0008357038022950292,-0.00012586588854901493,[0.05076274],1,-60,-60,0.14384845,16.059086,14.388987
9,-0.00580574579515087,-0.0023982605020728444,0.02261129260296002,-0.01868161532911472,0.031463070306926966,-0.015556007856503129,-0.0009608632535673678,-0.00016635845531709492,[0.05076158],1,-60,-60,0.14384939,16.059086,14.388987
10,-0.005227481089314097,-0.0027987123399952907,0.028913235291838646,-0.02002259189612232,0.03346916241571307,-0.016943918424658477,-0.0010769781656563282,-0.00021432366338558495,[0.05076044],1,-60,-60,0.14385033,16.059086,14.388987
11,-0.004464941846454167,-0.00322458270441075,0.03812696214299649,-0.021293518220772967,0.03550815279595554,-0.018296503461897373,-0.0011815277393907309,-0.0002702978963498026,[0.05075925],1,-60,-60,0.14385079,16.059086,14.388987
12,-0.0034627111626468836,-0.0036765377261190222,0.05011153419036418,-0.02259775108541362,0.036960532423108816,-0.019578236155211926,-0.0012708265567198396,-0.00033478953992016613,[0.0507581],1,-60,-60,0.14385173,16.059086,14.388987
13,-0.0023556568168714882,-0.004156241375299032,0.05535271728876978,-0.023985182459000498,0.03828004642855376,-0.020849310676567256,-0.001340080751106143,-0.00040832028025761247,[0.05075723],1,-60,-60,0.1438522,16.059086,14.388987
14,-0.0011095342561748117,-0.004658435661390285,0.06230612803483382,-0.025109714304562658,0.03913238033419475,-0.022044528857804835,-0.0013871939154341817,-0.0004914451274089515,[0.05075645],1,-60,-60,0.14385316,16.059086,14.388987
15,0.00022797791658376752,-0.0051829901503379,0.06687560863792896,-0.02622772444738075,0.039843405364081264,-0.023225487442687154,-0.0014093846548348665,-0.0005846138228662312,[0.05075588],1,-60,-60,0.14385363,16.059086,14.388987
16,0.0016234547577187182,-0.005729132573164861,0.06977384205674753,-0.027307121141348034,0.040349199378397316,-0.024387856479734182,-0.0014048251323401928,-0.0006882736342959106,[0.05075536],1,-60,-60,0.14385411,16.059086,14.388987
17,0.003064116334644495,-0.006296302402902256,0.07203307884628884,-0.028358491486869752,0.04073179452097975,-0.02553145936690271,-0.0013723560841754079,-0.0008028562879189849,[0.05075492],1,-60,-60,0.14385414,16.059086,14.388987
18,0.004546784823396592,-0.0068854665153639865,0.07413342443760484,-0.029458205623086542,0.04100127110723406,-0.02662884455639869,-0.0013110737781971693,-0.0009287823340855539,[0.05075452],1,-60,-60,0.14385416,16.059086,14.388987
19,0.006050370906232274,-0.007494073503462459,0.07517930414178409,-0.030430349404923618,0.04125832943827845,-0.02770260616671294,-0.001220138045027852,-0.0010664917062968016,[0.05075417],1,-60,-60,0.14385365,16.059086,14.388987
20,0.007502537290783948,-0.008125342564003404,0.0726083192275837,-0.03156345302704722,0.04157761542592198,-0.02874889166560024,-0.001099130604416132,-0.001216373173519969,[0.05075383],1,-60,-60,0.14385322,16.059086,14.388987
21,0.009020243776249118,-0.008779241333527352,0.07588532427325845,-0.03269493847619742,0.04201276204548776,-0.02982664341107011,-0.0009490798693150282,-0.0013788799988105893,[0.05075348],1,-60,-60,0.14385325,16.059086,14.388987
22,0.010574222828945495,-0.009451428549641604,0.07769895263481885,-0.03360936080571264,0.042656273231841624,-0.030888277338817716,-0.0007686750032007694,-0.0015544648049399257,[0.05075306],1,-60,-60,0.14385234,16.059086,14.388987
23,0.012175499726072304,-0.010141420462446149,0.08006384485634044,-0.0344995956402272,0.043202709406614304,-0.031932638958096504,-0.0005571905639953911,-0.0017434933688491583,[0.05075257],1,-60,-60,0.14385144,16.059086,14.388987
24,0.013815052922800533,-0.010848263551292803,0.08197765983641148,-0.035342154442332685,0.04390588222304359,-0.033000234980136156,-0.00031368056079372764,-0.0019463218050077558,[0.05075211],1,-60,-60,0.14385055,16.059086,14.388987
25,0.015510092413969688,-0.011572490064704653,0.08475197455845773,-0.03621132567059249,0.044649742369074374,-0.03404979931656271,-3.737950464710593e-05,-0.0021632870193570852,[0.05075156],1,-60,-60,0.14384966,16.059086,14.388987
26,0.01722817079651577,-0.012312926382569459,0.08590391912730411,-0.03702181589324027,0.04587672237539664,-0.03508563537616283,0.00027282233349978924,-0.0023947367444634438,[0.05075099],1,-60,-60,0.1438483,16.059086,14.388987
27,0.019059458907213413,-0.013068726042097297,0.0915644055348821,-0.03778998297639191,0.04738843877566978,-0.03608497022651136,0.0006173857254907489,-0.0026409951969981194,[0.05075014],1,-60,-60,0.1438469,16.059086,14.388987
28,0.02097527182682825,-0.013838176820704576,0.09579064598074183,-0.03847253893036395,0.04860779509181157,-0.03708627156447619,0.000998574891127646,-0.002902369713410735,[0.05074914],1,-60,-60,0.14384508,16.059086,14.388987
29,0.023003234855350458,-0.014621990360597012,0.10139815142611042,-0.039190676994621754,0.049643587495666,-0.03807518887333572,0.0014180802972987294,-0.0031791331712156534,[0.0507483],1,-60,-60,0.14384322,16.059086,14.388987
30,0.024874763379557407,-0.015426183244258028,0.09357642621034756,-0.04020964418305084,0.051096612063702196,-0.03903203195659444,0.0018781450344249606,-0.003471572883427143,[0.05074754],1,-60,-60,0.14384142,16.059086,14.388987
31,0.02688604552669858,-0.016243424376284565,0.10056410735705867,-0.04086205660132691,0.0528613071073778,-0.0399844161584042,0.002375640207901597,-0.003780096536502242,[0.0507465],1,-60,-60,0.14383908,16.059086,14.388987
32,0.029052661513196652,-0.01705927025321671,0.10833079932490364,-0.04079229384660721,0.05431788397254422,-0.040925204288214445,0.002913361182436347,-0.004104964900761843,[0.05074527],1,-60,-60,0.14383683,16.059086,14.388987
33,0.031255836549898955,-0.01788637978285351,0.11015875183511525,-0.041355476481840014,0.05520751897711307,-0.04185888287611306,0.0034944145008921623,-0.00444615026935935,[0.05074428],1,-60,-60,0.14383404,16.059086,14.388987
34,0.03346932596781698,-0.01873495270758667,0.11067447089590132,-0.042428646236658096,0.05614110198803246,-0.04275884944945574,0.004119531251490116,-0.004803877789527178,[0.05074361],1,-60,-60,0.14383131,16.059086,14.388987
35,0.03574045066743565,-0.019595563110474355,0.11355623498093337,-0.043030520144384354,0.057018608204089105,-0.043661080475430936,0.004788917955011129,-0.005178576800972223,[0.05074292],1,-60,-60,0.14382806,16.059086,14.388987
36,0.03809304324931872,-0.020464966118147455,0.11762962909415364,-0.04347015038365498,0.05805895710363984,-0.04451442422578111,0.005503727123141289,-0.005570488050580025,[0.05074225],1,-60,-60,0.14382489,16.059086,14.388987
37,0.04046068255345744,-0.021343539884824164,0.118381965206936,-0.04392868833383545,0.05905179982073605,-0.045407290977891535,0.006265588104724884,-0.0059797875583171844,[0.05074151],1,-60,-60,0.14382118,16.059086,14.388987
38,0.0429192391133256,-0.02223092882921719,0.12292782799340785,-0.04436944721965119,0.05985107715241611,-0.04629035171819851,0.007074801716953516,-0.006406658329069614,[0.05074077],1,-60,-60,0.14381707,16.059086,14.388987
39,0.045431029271785515,-0.02312508764704489,0.12558950792299584,-0.04470794089138508,0.06056658673333004,-0.0471703689545393,0.007933186367154121,-0.006851276848465204,[0.05074014],1,-60,-60,0.14381287,16.059086,14.388987
40,0.04792287893265893,-0.02402717923424006,0.12459248304367065,-0.045104579359758645,0.061311790719628334,-0.04804246296407655,0.008841807022690773,-0.0073137786239385605,[0.05073955],1,-60,-60,0.14380829,16.059086,14.388987
41,0.05039389115780068,-0.024947057485392173,0.12355061125708744,-0.045993912557605654,0.06183064420474693,-0.04889675515005365,0.009800264611840248,-0.007794322445988655,[0.05073897],1,-60,-60,0.14380373,16.059086,14.388987
42,0.05281739071964693,-0.02587281440878086,0.12117497809231281,-0.04628784616943449,0.06233340874314308,-0.049746480653993785,0.010808141902089119,-0.008293263614177704,[0.05073851],1,-60,-60,0.1437986,16.059086,14.388987
43,0.05517917861019668,-0.026808970193656016,0.11808939452748746,-0.046807789243757725,0.06287404231261462,-0.05058204848319292,0.011864489875733852,-0.008810719475150108,[0.05073806],1,-60,-60,0.14379358,16.059086,14.388987
44,0.057448904024422515,-0.02775246464442261,0.11348627071129158,-0.04717472253832966,0.06347698561148718,-0.05140995711553842,0.012968073599040508,-0.009346898645162582,[0.0507376],1,-60,-60,0.14378804,16.059086,14.388987
45,0.059638191031044695,-0.028695315408099296,0.10946435033110902,-0.047142538183834404,0.06452400254784152,-0.052223762904759496,0.014117051847279072,-0.009901948273181915,[0.0507371],1,-60,-60,0.14378251,16.059086,14.388987
46,0.061797101041520364,-0.029619778824549022,0.10794550052378327,-0.04622317082248628,0.06539672950748354,-0.05305425520054996,0.015309815295040607,-0.010475854389369488,[0.05073638],1,-60,-60,0.14377654,16.059086,14.388987
47,0.06380544827923586,-0.03057534608784862,0.10041736188577488,-0.047778363164979964,0.06633696082280949,-0.053849133488256484,0.01654575765132904,-0.011068250052630901,[0.05073577],1,-60,-60,0.14377055,16.059086,14.388987
48,0.06582478838179667,-0.031532027392227054,0.10096700512804091,-0.04783406521892175,0.06707586743868887,-0.05466725950827822,0.017821867018938065,-0.011679757386446,[0.05073516],1,-60,-60,0.1437641,16.059086,14.388987
49,0.06783050563091819,-0.032492767488861304,0.10028586245607585,-0.04803700483171269,0.06779441318940371,-0.055478485010098666,0.019138362258672714,-0.012310397811233997,[0.05073463],1,-60,-60,0.14375766,16.059086,14.388987
50,0.06964997116614541,-0.03345762651325002,0.09097327676136047,-0.04824295121943578,0.06874990474898368,-0.05627882148837671,0.020494971424341202,-0.012960253283381462,[0.05073412],1,-60,-60,0.14375122,16.059086,14.388987
51,0.07151551357957942,-0.034425860940523294,0.09327712067170069,-0.04841172136366367,0.06968612194759771,-0.05707073211669922,0.021887971088290215,-0.01362940575927496,[0.0507335],1,-60,-60,0.14374384,16.059086,14.388987
52,0.07333815178273653,-0.035386655280876755,0.0911319101578556,-0.048039717017672956,0.07065646856790408,-0.057865856564603746,0.023318281397223473,-0.014317923225462437,[0.0507329],1,-60,-60,0.1437369,16.059086,14.388987
53,0.07527265391916445,-0.03636116950916857,0.09672510682139546,-0.04872571141459048,0.07136627531144768,-0.05864722956903279,0.02478504367172718,-0.015025656670331955,[0.05073229],1,-60,-60,0.14372954,16.059086,14.388987
54,0.07713472160183302,-0.037327681463489165,0.09310338413342834,-0.04832559771602973,0.07262519700452685,-0.059423199330922216,0.026290496811270714,-0.01575287990272045,[0.05073177],1,-60,-60,0.14372219,16.059086,14.388987
55,0.07902995071279294,-0.03828862240682156,0.09476145554799587,-0.04804704716661945,0.0736973286839202,-0.060213145858142525,0.02783319167792797,-0.016499433666467667,[0.05073098],1,-60,-60,0.14371485,16.059086,14.388987
56,0.080968763312776,-0.0392502262446078,0.09694062999915332,-0.04808019188931212,0.07473574473988265,-0.06100216874619946,0.029413791373372078,-0.017265206202864647,[0.05073029],1,-60,-60,0.14370699,16.059086,14.388987
57,0.08288147078732437,-0.04021953179877982,0.09563537372741848,-0.04846527770860121,0.07582379190716892,-0.06178778101457283,0.031033165752887726,-0.018050210550427437,[0.05072961],1,-60,-60,0.1436987,16.059086,14.388987
58,0.08464865319103411,-0.041187034041199694,0.08835912018548697,-0.048375112120993435,0.07723098888527602,-0.06255636515561491,0.03269079327583313,-0.018854601308703423,[0.05072891],1,-60,-60,0.14369039,16.059086,14.388987
59,0.08648551121492347,-0.042154510889945415,0.09184290119446814,-0.04837384243728593,0.07836070307530463,-0.06334000109927729,0.03438376635313034,-0.01967834122478962,[0.05072805],1,-60,-60,0.14368218,16.059086,14.388987
60,0.08820172614789044,-0.04312128053190918,0.08581074664834887,-0.04833848209818825,0.0798858922207728,-0.06412129144882783,0.03611347824335098,-0.020521432161331177,[0.05072732],1,-60,-60,0.14367388,16.059086,14.388987
61,0.0899281612494815,-0.044086957798849656,0.08632175507955253,-0.048283863347023726,0.0817674610298127,-0.06489041540771723,0.037877511233091354,-0.02138385735452175,[0.05072635],1,-60,-60,0.1436647,16.059086,14.388987
62,0.0917109987060394,-0.045052629977276416,0.08914187282789499,-0.04828360892133787,0.08350714773405343,-0.06565196003066376,0.03967607393860817,-0.022265596315264702,[0.05072513],1,-60,-60,0.1436564,16.059086,14.388987
63,0.09350959543975478,-0.04601814937223481,0.08992983668576926,-0.04827596974791959,0.08508945524226874,-0.06648749794112518,0.04151029512286186,-0.023166649043560028,[0.05072404],1,-60,-60,0.14364722,16.059086,14.388987
64,0.09509516782964056,-0.04696514881360145,0.07927861949428916,-0.047349972068332136,0.08683906262740493,-0.0673189623048529,0.0433804877102375,-0.02408701181411743,[0.05072302],1,-60,-60,0.14363801,16.059086,14.388987
65,0.09665144328166207,-0.04790041199330972,0.07781377260107547,-0.04676315898541361,0.08876309369225055,-0.0681793432449922,0.04528238996863365,-0.025026313960552216,[0.05072193],1,-60,-60,0.1436288,16.059086,14.388987
66,0.09813478347517958,-0.04883406705134349,0.0741670096758753,-0.04668275290168822,0.09060161397792399,-0.06909778760746121,0.04721541702747345,-0.025984322652220726,[0.05072067],1,-60,-60,0.14361918,16.059086,14.388987
67,0.09937991968494317,-0.04977601586170295,0.062256810488179326,-0.047097440517973155,0.09238774073310196,-0.0700371919083409,0.0491781122982502,-0.026961004361510277,[0.05071955],1,-60,-60,0.14360952,16.059086,14.388987
68,0.10073086881449854,-0.05071333379978114,0.06754745647776872,-0.04686589690390974,0.0937573827104643,-0.07097299920860678,0.051165711134672165,-0.02795652486383915,[0.0507185],1,-60,-60,0.14359944,16.059086,14.388987
69,0.10222742240315712,-0.0516486988557017,0.07482767943292856,-0.04676825279602781,0.0946678975597024,-0.07192880153888837,0.053180329501628876,-0.028970791026949883,[0.05071774],1,-60,-60,0.14359024,16.059086,14.388987
70,0.10348522257663718,-0.052568112557332826,0.06289000867400318,-0.04597068508155644,0.09572935162577778,-0.07290323893539608,0.05522487685084343,-0.03000376559793949,[0.05071714],1,-60,-60,0.14358018,16.059086,14.388987
71,0.10465143926347083,-0.053490229702133546,0.058310834341682494,-0.04610585724003613,0.09697118552867323,-0.07387493713758886,0.0572945810854435,-0.031055128201842308,[0.05071649],1,-60,-60,0.14357007,16.059086,14.388987
72,0.10570926806329227,-0.05439189168768735,0.05289143999107182,-0.04508309927769005,0.09836611268110573,-0.07484707492403686,0.059387609362602234,-0.03212493285536766,[0.05071576],1,-60,-60,0.14355996,16.059086,14.388987
73,0.1066258811615262,-0.05528953242027001,0.04583065491169691,-0.044882036629132926,0.09960394958034158,-0.0758575702784583,0.061501793563365936,-0.03321276977658272,[0.05071501],1,-60,-60,0.14354986,16.059086,14.388987
74,0.10751006052501907,-0.05618715228191377,0.044208968174643815,-0.04488099308218807,0.10094356175977737,-0.07687051908578724,0.06363431364297867,-0.03431855887174606,[0.0507143],1,-60,-60,0.14353935,16.059086,14.388987
75,0.10829171591576596,-0.05710032057859735,0.039082769537344575,-0.045658414834178984,0.10230418434366584,-0.07787923922296613,0.0657845139503479,-0.0354423001408577,[0.05071357],1,-60,-60,0.14352925,16.059086,14.388987
76,0.1089182154568698,-0.058014771401926735,0.031324977055191994,-0.045722541166469455,0.10376514960080385,-0.07889664475806057,0.06795034557580948,-0.03658430650830269,[0.05071285],1,-60,-60,0.1435187,16.059086,14.388987
77,0.10932343877291714,-0.05889127015978829,0.02026116580236703,-0.04382493789307773,0.10569701821077615,-0.07992652175016701,0.07012870907783508,-0.03774460032582283,[0.05071207],1,-60,-60,0.14350815,16.059086,14.388987
78,0.10978858864073118,-0.05973045777673633,0.02325749339070171,-0.04195938084740192,0.1076620559906587,-0.08096261916216463,0.07231517881155014,-0.038922425359487534,[0.05071108],1,-60,-60,0.1434976,16.059086,14.388987
79,0.11025165443679726,-0.06057396478920509,0.023153289803303778,-0.042175350623438135,0.10976159723941237,-0.08198760263621807,0.07451094686985016,-0.04011703282594681,[0.05071001],1,-60,-60,0.14348754,16.059086,14.388987
80,0.11071126463029941,-0.06142014863055465,0.022980509675107896,-0.04230919206747785,0.11174324282910675,-0.08300286356825382,0.07671598345041275,-0.041328512132167816,[0.05070893],1,-60,-60,0.14347659,16.059086,14.388987
81,0.1111924127968814,-0.062263559926927885,0.024057408329099417,-0.04217056481866166,0.11351139703765512,-0.08401095157023519,0.07893020659685135,-0.04255691543221474,[0.05070796],1,-60,-60,0.14346653,16.059086,14.388987
82,0.11170125616852601,-0.0631001743706156,0.025442168582230806,-0.041830722184386104,0.11518433829769492,-0.08502105681691319,0.08115405589342117,-0.04380218684673309,[0.05070709],1,-60,-60,0.14345649,16.059086,14.388987
83,0.11201412746355345,-0.06393173001792547,0.01564356475137174,-0.041577782365493476,0.11744325398467481,-0.08601353014819324,0.0833880826830864,-0.04506418853998184,[0.05070625],1,-60,-60,0.14344549,16.059086,14.388987
84,0.11234274020556768,-0.06476681806698707,0.016430637100711465,-0.04175440245307982,0.11970794037915766,-0.08699457044713199,0.08562836796045303,-0.04634282365441322,[0.05070516],1,-60,-60,0.14343545,16.059086,14.388987
85,0.11258889964919945,-0.06557749282480017,0.012307972181588411,-0.040533737890655175,0.12253464804962277,-0.08801646914798766,0.08787522464990616,-0.04763815924525261,[0.05070384],1,-60,-60,0.14342499,16.059086,14.388987
86,0.11279969323099068,-0.06640007072971002,0.010539679089561105,-0.04112889524549246,0.12526612565852702,-0.08902176760602742,0.09012700617313385,-0.0489497072994709,[0.05070226],1,-60,-60,0.14341448,16.059086,14.388987
87,0.11297263909269532,-0.06719445971072219,0.008647293085232377,-0.03971944905060809,0.12831108854152262,-0.09005581447854638,0.0923829972743988,-0.0502777099609375,[0.05070075],1,-60,-60,0.14340398,16.059086,14.388987
88,0.11350271551076731,-0.06797891462453208,0.026503820903599262,-0.039222745690494776,0.13149628322571516,-0.09112430165987462,0.09464245289564133,-0.05162160098552704,[0.05069895],1,-60,-60,0.14339396,16.059086,14.388987
89,0.11395010469619593,-0.06875961862270287,0.02236945927143097,-0.03903519990853965,0.13427446316927671,-0.09221114125102758,0.09691251069307327,-0.0529811792075634,[0.05069698],1,-60,-60,0.14338347,16.059086,14.388987
90,0.11447267418865523,-0.0695416920643629,0.02612847462296486,-0.039103672083001584,0.13671672344207764,-0.0933091298211366,0.09919150918722153,-0.054356370121240616,[0.05069539],1,-60,-60,0.14337298,16.059086,14.388987
91,0.11509958775852283,-0.0703149073648683,0.03134567849338055,-0.03866076502526994,0.1390469172038138,-0.09440346283372492,0.10148096084594727,-0.05574720352888107,[0.05069402],1,-60,-60,0.14336297,16.059086,14.388987
