sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.0009284868650138379,0.0003266132646240294,0.04642434325069189,0.01633066323120147,0.03255267068743706,-0.0005550550995394588,0.0,0.0,[0.0133892],1,-60,-60,0.027380424,2.3488975,3.7110872
1,0.012449042832413397,0.0006498241812096239,0.576027798369978,0.016160545829279727,0.0562108363956213,-0.0005331952852429822,1.8569737221696414e-05,6.532265160785755e-06,[0.01322592],1,-60,-60,0.02737995,2.3488975,3.7110872
2,0.028380305648715874,0.0008861065698238235,0.7965631408151239,0.01181411943070998,0.08346108347177505,-0.0005492204982147086,0.0002675505820661783,1.9528748453012668e-05,[0.01308946],1,-60,-60,0.027378682,2.3488975,3.7110872
3,0.05064488442538277,0.0009985414392667735,1.1132289388333447,0.0056217434721475,0.10023951344192028,-0.0010642181914590765,0.0008351567084901035,3.72508802684024e-05,[0.01292289],1,-60,-60,0.027375283,2.3488975,3.7110872
4,0.07317730318212853,0.000965077463306443,1.1266209378372878,-0.0016731987980165286,0.11224889941513538,-0.0010433259285491658,0.0018480543512851,5.722171044908464e-05,[0.01283016],1,-60,-60,0.027369346,2.3488975,3.7110872
5,0.09592190310282604,0.0009869240672651359,1.1372299960348755,0.0010923301979346434,0.12602619640529156,-0.0009799324016057653,0.0033116003032773733,7.652326166862622e-05,[0.01276708],1,-60,-60,0.027360395,2.3488975,3.7110872
6,0.11894318483693497,0.0008578633539309522,1.1510640867054462,-0.006453035666709184,0.13841535430401564,-0.0005386891116359038,0.0052300384268164635,9.626174141885713e-05,[0.01269374],1,-60,-60,0.02734889,2.3488975,3.7110872
7,0.14018193990847067,0.0008139814665719315,1.0619377535767853,-0.0021940943679510383,0.15195240173488855,0.00013878088975616265,0.007608902174979448,0.00011341900972183794,[0.01262785],1,-60,-60,0.027334906,2.3488975,3.7110872
8,0.16112628810962631,0.0008087716361933417,1.0472174100577831,-0.0002604915189294843,0.1724533522501588,0.0013860407943866448,0.010412541218101978,0.00012969864474143833,[0.01254695],1,-60,-60,0.027317878,2.3488975,3.7110872
9,0.18469572548678115,0.0010167116538013943,1.1784718688577414,0.01039700088040263,0.1857224442064762,0.002183625272664358,0.013635067269206047,0.00014587407349608839,[0.01242482],1,-60,-60,0.027298786,2.3488975,3.7110872
10,0.2097918322767873,0.0013281148134137767,1.254805339500308,0.015570157980619115,0.19909538514912128,0.0022580909007956507,0.017328981310129166,0.00016620830865576863,[0.01235249],1,-60,-60,0.027277192,2.3488975,3.7110872
11,0.23414335775112702,0.0018819022290063004,1.2175762737169862,0.027689370779626188,0.21207944583147764,0.0021309269086486893,0.021524818614125252,0.00019277060346212238,[0.01227543],1,-60,-60,0.027251711,2.3488975,3.7110872
12,0.2579347725111802,0.00236858229630343,1.189570738002658,0.02433400336485647,0.22652639262378216,0.0019155168574798154,0.026207685470581055,0.0002304086519870907,[0.01219917],1,-60,-60,0.027223762,2.3488975,3.7110872
13,0.2815038670126159,0.002697464779130314,1.1784547250717878,0.01644412414134422,0.23611092753708363,0.0018716102113103261,0.03136638179421425,0.00027778028743341565,[0.01212201],1,-60,-60,0.027193302,2.3488975,3.7110872
14,0.3051724520969946,0.0029655381995416976,1.183429254218936,0.013403671020569163,0.24624322541058064,0.0017509265871922253,0.03699645772576332,0.0003317295922897756,[0.01207353],1,-60,-60,0.027159935,2.3488975,3.7110872
15,0.32948068792855334,0.0032347305736129786,1.2154117915779352,0.013459618703564047,0.2573814745992422,0.0016950312183325877,0.04309990629553795,0.00039104034658521414,[0.01201975],1,-60,-60,0.02712359,2.3488975,3.7110872
16,0.3520459055054743,0.0035147343117296263,1.1282608788460493,0.014000186905832379,0.2728955913335085,0.001626247458261787,0.04968952015042305,0.0004557349602691829,[0.01195561],1,-60,-60,0.027084833,2.3488975,3.7110872
17,0.3759982750464041,0.003751538915066704,1.1976184770464897,0.011840230166853871,0.29070208594202995,0.0016046095042838715,0.05673043802380562,0.0005260296165943146,[0.01186081],1,-60,-60,0.027042659,2.3488975,3.7110872
18,0.40097336471935696,0.00391246149255494,1.2487544836476445,0.008046128874411806,0.30428794492036104,0.0016631156031507999,0.0642504021525383,0.0006010603974573314,[0.01175357],1,-60,-60,0.026998555,2.3488975,3.7110872
19,0.42732325249275155,0.0040290759899380656,1.3174943886697292,0.005830724869156256,0.3155824653804302,0.0019468360405880958,0.07226987183094025,0.0006793095963075757,[0.01167582],1,-60,-60,0.026950609,2.3488975,3.7110872
20,0.45127658787107056,0.004078300637747817,1.1976667689159513,0.0024612323904875666,0.3281016470864415,0.002558696112828329,0.08081633597612381,0.0007598911179229617,[0.01161105],1,-60,-60,0.02690031,2.3488975,3.7110872
21,0.4761834098111648,0.0041359400533565365,1.2453410970047116,0.0028819707804359496,0.3378881784155965,0.0029437525663524866,0.08984186500310898,0.0008414571057073772,[0.01154618],1,-60,-60,0.026847202,2.3488975,3.7110872
22,0.49994078800937125,0.004307140291757607,1.1878689099103212,0.008560011920053512,0.35248215682804585,0.0035134401405230165,0.09936553239822388,0.0009241758962161839,[0.01149199],1,-60,-60,0.026791235,2.3488975,3.7110872
