sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.002197424415498972,-9.846813278272749e-05,-0.1098712207749486,-0.004923406639136374,-0.01000091154128313,-0.001587171689607203,0.0,0.0,[0.05513011],1,-60,-60,0.12191385,-12.692903,15.733205
1,-0.005045403366384562,-0.00022515918431963657,-0.1423989475442795,-0.006334552576845454,-0.018985449336469173,-0.003084770985879004,-4.394848656374961e-05,-1.969362529052887e-06,[0.05511183],1,-60,-60,0.121913664,-12.692903,15.733205
2,-0.008664421385910828,-0.00038001583553523235,-0.18095090097631328,-0.007742832560779789,-0.027283542789518833,-0.004563250113278627,-0.00014485654537566006,-6.472545919677941e-06,[0.05509571],1,-60,-60,0.12191312,-12.692903,15.733205
3,-0.012934100238198881,-0.0005660775922933681,-0.21348394261440262,-0.009303087837906787,-0.03473252383992076,-0.006001424160785973,-0.00031814497197046876,-1.4072862541070208e-05,[0.05508066],1,-60,-60,0.12191204,-12.692903,15.733205
4,-0.017800702300446575,-0.0007755256170185022,-0.24333010311238468,-0.010472401236256701,-0.04192912578582764,-0.007362020900472999,-0.0005768269766122103,-2.5394414478796534e-05,[0.05506697],1,-60,-60,0.1219107,-12.692903,15.733205
5,-0.023227098695060705,-0.0010124180712864474,-0.2713198197307065,-0.011844622713397257,-0.04790717037394643,-0.008650031755678356,-0.0009328409796580672,-4.090492438990623e-05,[0.0550539],1,-60,-60,0.12190873,-12.692903,15.733205
6,-0.02903668823564658,-0.0012688950352730901,-0.2904794770292938,-0.012823848199332133,-0.0538596585392952,-0.00987491151317954,-0.0013973829336464405,-6.115328869782388e-05,[0.05504311],1,-60,-60,0.121906005,-12.692903,15.733205
7,-0.03541555502364645,-0.0015453892727509814,-0.3189433393999934,-0.013824711873894557,-0.05993953859433532,-0.011013120878487825,-0.001978116575628519,-8.653118857182562e-05,[0.05503193],1,-60,-60,0.12190289,-12.692903,15.733205
8,-0.04222363382024923,-0.0018530719365935514,-0.3404039398301393,-0.015384133192128502,-0.06626583356410265,-0.012102752574719489,-0.0026864276733249426,-0.00011743897630367428,[0.05501993],1,-60,-60,0.12189878,-12.692903,15.733205
9,-0.049541389568767046,-0.0021846492122404018,-0.36588778742589056,-0.016578863782342523,-0.07234189612790942,-0.013136576395481825,-0.003530900226905942,-0.0001545004197396338,[0.05500708],1,-60,-60,0.121894054,-12.692903,15.733205
10,-0.057273826868331525,-0.002548612128257446,-0.38662186497822404,-0.018198145800852217,-0.07860610168427229,-0.014105067413765937,-0.004521728027611971,-0.00019819340377580374,[0.05499435],1,-60,-60,0.121888444,-12.692903,15.733205
11,-0.06529269927093992,-0.0029236809970007017,-0.40094362013041973,-0.018753443437162787,-0.0840240498073399,-0.015073997084982693,-0.00566720450296998,-0.00024916563415899873,[0.05498112],1,-60,-60,0.12188218,-12.692903,15.733205
12,-0.07366552680643508,-0.003319821201976083,-0.4186413767747581,-0.019807010248769075,-0.0889827199280262,-0.016004268487449735,-0.0069730584509670734,-0.00030763924587517977,[0.05497002],1,-60,-60,0.12187492,-12.692903,15.733205
13,-0.08224641409615288,-0.003750236256992139,-0.4290443644858897,-0.021520752750802785,-0.09323135251179338,-0.016905487573239952,-0.00844636932015419,-0.0003740356769412756,[0.05495992],1,-60,-60,0.12186647,-12.692903,15.733205
