sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0025757887959480287,-8.165869512595236e-05,-0.12878943979740143,-0.004082934756297618,-0.028919018805027008,-0.0007466876995749772,0.0,0.0,[0.01673343],1,-60,-60,0.035580367,-3.0933187,5.36559
1,-0.007418853330527782,-0.00017171975724068034,-0.24215322672898765,-0.004503053105736399,-0.05685672350227833,-0.0013741125003434718,-5.151577715878375e-05,-1.6331739516317612e-06,[0.0165961],1,-60,-60,0.0355801,-3.0933187,5.36559
2,-0.014576054291028415,-0.0002661513148495942,-0.3578600480250316,-0.004721577880445693,-0.08286693505942822,-0.0018396521045360714,-0.00019989283464383334,-5.067568963568192e-06,[0.01645987],1,-60,-60,0.035579443,-3.0933187,5.36559
3,-0.02373278070932429,-0.00036721907561968695,-0.45783632091479376,-0.005053388038504636,-0.10645639337599277,-0.0022723822912666947,-0.0004914139281027019,-1.039059497998096e-05,[0.01633097],1,-60,-60,0.03557801,-3.0933187,5.36559
4,-0.0343263641208614,-0.00046357303681816126,-0.5296791705768555,-0.004817698059923714,-0.12659110501408577,-0.0026151479105465114,-0.0009660695213824511,-1.7734975699568167e-05,[0.01621886],1,-60,-60,0.035575446,-3.0933187,5.36559
5,-0.046542027571631485,-0.0005841504770296524,-0.610783172538504,-0.00602887201057456,-0.14492089673876762,-0.0029247251513879746,-0.001652596751227975,-2.7006435630028136e-05,[0.01612537],1,-60,-60,0.035571814,-3.0933187,5.36559
6,-0.05977654923444789,-0.0007170163937053075,-0.6617260831408203,-0.0066432958337827586,-0.16209663823246956,-0.003244573308620602,-0.0025834371335804462,-3.8689446228090674e-05,[0.01604076],1,-60,-60,0.035566863,-3.0933187,5.36559
7,-0.07397551481371921,-0.0008412831681425814,-0.7099482789635658,-0.006213338721863693,-0.17812849208712578,-0.003537264361511916,-0.0037789680063724518,-5.3029772971058264e-05,[0.01596325],1,-60,-60,0.035560902,-3.0933187,5.36559
8,-0.08889003588577908,-0.0009563555225258825,-0.7457260536029935,-0.0057536177191650495,-0.1928431810811162,-0.003871648747008294,-0.005258478224277496,-6.985543586779386e-05,[0.01589067],1,-60,-60,0.03555289,-3.0933187,5.36559
9,-0.10425024435615343,-0.0010775462992251052,-0.7680104235187173,-0.006059538834961131,-0.20598715171217918,-0.004230270336847752,-0.007036278955638409,-8.898254600353539e-05,[0.01582632],1,-60,-60,0.035543576,-3.0933187,5.36559
10,-0.12023498485556049,-0.0012061519647477328,-0.7992370249703526,-0.006430283276131377,-0.21861660201102495,-0.004616922931745648,-0.009121283888816833,-0.00011053346679545939,[0.01577015],1,-60,-60,0.03553259,-3.0933187,5.36559
11,-0.13705815744346184,-0.0013493618014263123,-0.8411586293950677,-0.0071604918339289725,-0.23155229818075895,-0.005044887191615999,-0.011525982990860939,-0.00013465649681165814,[0.01571374],1,-60,-60,0.035520162,-3.0933187,5.36559
12,-0.15451471064930958,-0.0015132338550984063,-0.872827660292387,-0.008193602683604695,-0.24473811220377684,-0.005513436422916129,-0.014267145656049252,-0.00016164373664651066,[0.01565435],1,-60,-60,0.03550592,-3.0933187,5.36559
13,-0.17228806632330818,-0.0016854161906167068,-0.8886677836999297,-0.008609116775915027,-0.25751196686178446,-0.005974052794044837,-0.017357440665364265,-0.00019190841703675687,[0.01559327],1,-60,-60,0.035489757,-3.0933187,5.36559
