sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.0006967295333743096,0.0003196209645830095,0.03483647666871548,0.015981048229150474,0.02096266858279705,-0.0009047501953318715,0.0,0.0,[0.03832824],1,-60,-60,0.06715875,7.971117,2.8247895
1,0.010456904151433265,0.0006659046153890813,0.4880087309029477,0.01731418254030359,0.03194258641451597,-0.0014075024519115686,1.3934590242570266e-05,6.392419436451746e-06,[0.03826394],1,-60,-60,0.067158304,7.971117,2.8247895
2,0.02149707621698326,0.0009804973298105325,0.5520086032774998,0.015729635721072555,0.04345423635095358,-0.0016198570374399424,0.00022307266772259027,1.9710510969161987e-05,[0.03822874],1,-60,-60,0.06715708,7.971117,2.8247895
3,0.03337769968005887,0.0012511782517049142,0.5940311731537804,0.013534046094719088,0.05759740248322487,-0.0014947751915315166,0.000653014169074595,3.932045729015954e-05,[0.03818678],1,-60,-60,0.067153215,7.971117,2.8247895
4,0.04933324142395577,0.0014409304868695473,0.7977770871948451,0.009487611758231651,0.0737870316952467,-0.0009915713017107919,0.0013205681461840868,6.434402166632935e-05,[0.0381235],1,-60,-60,0.06714817,7.971117,2.8247895
5,0.06981344359031937,0.0016720489361705406,1.0240101083181798,0.011555922465049662,0.08270142786204815,-0.0007806263165548444,0.0023072329349815845,9.316262730862945e-05,[0.03804932],1,-60,-60,0.06714025,7.971117,2.8247895
6,0.09120524650941661,0.0017892306747762635,1.0695901459548622,0.005859086930286139,0.09082408901304007,-0.0004134375776629895,0.0037035017739981413,0.0001266036124434322,[0.03800945],1,-60,-60,0.06712904,7.971117,2.8247895
7,0.11354959465134015,0.001815275706621833,1.1172174070961773,0.0013022515922784805,0.09600136335939169,1.4664168702438474e-05,0.005527606699615717,0.00016238822718150914,[0.03797479],1,-60,-60,0.067114405,7.971117,2.8247895
8,0.1360057158771815,0.0018077306666327787,1.1228060612920672,-0.00037725199945271015,0.09829727350734174,0.0004989286244381219,0.007798598613590002,0.00019869374227710068,[0.0379542],1,-60,-60,0.06709631,7.971117,2.8247895
9,0.1581428939107718,0.0017506321556084005,1.1068589016795158,-0.002854925551218912,0.10080788098275661,0.0010667105962056667,0.010518712922930717,0.00023484835401177406,[0.03794531],1,-60,-60,0.06707481,7.971117,2.8247895
10,0.17992341752433275,0.001712852060018122,1.0890261806780472,-0.0018890047795139253,0.10275472013745457,0.00162888815975748,0.013681570999324322,0.0002698609896469861,[0.037936],1,-60,-60,0.06704994,7.971117,2.8247895
11,0.20103574435262997,0.0017069265649570298,1.0556163414148614,-0.00029627475305460393,0.10513462487142533,0.002169199666241184,0.017280038446187973,0.00030411803163588047,[0.03792884],1,-60,-60,0.067020684,7.971117,2.8247895
12,0.22155120954885205,0.0017074702995978441,1.0257732598111033,2.7186732040718198e-05,0.10695450846105814,0.002498138463124633,0.021300753578543663,0.000338256562827155,[0.03792045],1,-60,-60,0.06698894,7.971117,2.8247895
13,0.24137298692985495,0.0016808615486752388,0.9910888690501451,-0.0013304375461302698,0.1088542714715004,0.002828664320986718,0.025731777772307396,0.00037240597885102034,[0.03791431],1,-60,-60,0.066953845,7.971117,2.8247895
14,0.26158001485317073,0.0016697641609152924,1.0103513961657882,-0.0005548693879973143,0.11270734947174788,0.003202191204763949,0.0305592380464077,0.00040602320223115385,[0.0379077],1,-60,-60,0.06691539,7.971117,2.8247895
15,0.28242565961591026,0.0017659634621031727,1.042282238136977,0.004809965059394017,0.1165984789840877,0.0033317817433271557,0.03579083830118179,0.0004394184798002243,[0.03789369],1,-60,-60,0.06687408,7.971117,2.8247895
16,0.30209660776927194,0.0017839634193023812,0.9835474076680839,0.0008999978599604219,0.12050904287025332,0.0035084293922409415,0.041439350694417953,0.0004747377533931285,[0.03787922],1,-60,-60,0.0668293,7.971117,2.8247895
17,0.3224188605699601,0.0018020113576585571,1.0161126400344074,0.0009023969178088009,0.12457603169605136,0.003809040819760412,0.04748128354549408,0.0005104170413687825,[0.03786495],1,-60,-60,0.066780865,7.971117,2.8247895
18,0.34195788031945995,0.001870968757002629,0.9769509874749929,0.0034478699672035873,0.1282723129261285,0.004133220703806728,0.053929660469293594,0.0005464572459459305,[0.03785047],1,-60,-60,0.06672988,7.971117,2.8247895
19,0.3611850592311384,0.0019330449677454453,0.9613589455839247,0.0031038105371408165,0.13231040514074266,0.004389650595840067,0.060768816620111465,0.0005838766228407621,[0.03783708],1,-60,-60,0.06667554,7.971117,2.8247895
20,0.37880428988057246,0.002042150637726081,0.8809615324717015,0.005455283499031793,0.13704550522379577,0.004497930051002186,0.06799251586198807,0.0006225375109352171,[0.03782303],1,-60,-60,0.0666184,7.971117,2.8247895
21,0.3953324994448485,0.002173778628794025,0.826410478213802,0.006581399553397205,0.1432633309159428,0.004682397375290748,0.07556860148906708,0.0006633805460296571,[0.03780638],1,-60,-60,0.066558436,7.971117,2.8247895
22,0.4108498123897152,0.00247122882313306,0.7758656472433358,0.014872509716951754,0.15359650854952633,0.0048808592473506,0.08347524702548981,0.0007068561390042305,[0.03778385],1,-60,-60,0.06649569,7.971117,2.8247895
23,0.427343627894661,0.0029450321589047234,0.8246907752472907,0.023690166788583156,0.16425429400987923,0.005043721896072384,0.0916922390460968,0.000756280729547143,[0.03773967],1,-60,-60,0.06643018,7.971117,2.8247895
24,0.44358636688011754,0.0034052696201342767,0.8121369492728263,0.023011873061477672,0.1754657190758735,0.005363053518522065,0.1002391129732132,0.0008151813526637852,[0.03769662],1,-60,-60,0.0663624,7.971117,2.8247895
25,0.4607633808072569,0.003817958521403852,0.8588506963569671,0.02063444506347878,0.1830585461575538,0.0048081806089612655,0.10911083966493607,0.0008832867606543005,[0.03765154],1,-60,-60,0.06629187,7.971117,2.8247895
26,0.4802670324457722,0.004382336157441386,0.9751825819257647,0.028218881801876705,0.19229301461018622,0.004177916438493412,0.1183261051774025,0.0009596459567546844,[0.03762243],1,-60,-60,0.06621843,7.971117,2.8247895
27,0.49847230655177555,0.004931751099802568,0.9102637053001672,0.02747074711805908,0.20269437436945736,0.002809502293530386,0.12793144583702087,0.0010472927242517471,[0.03758211],1,-60,-60,0.066142224,7.971117,2.8247895
28,0.5183514512101101,0.005347758095022073,0.9939572329167277,0.020800349760975223,0.21332950540818274,0.0015430599378305487,0.13790088891983032,0.0011459277011454105,[0.03753753],1,-60,-60,0.06606315,7.971117,2.8247895
29,0.5367180159877898,0.005726036120768186,0.9183282388839871,0.018913901287305634,0.2220156325493008,0.00013951362780062482,0.148267924785614,0.001252882881090045,[0.03749066],1,-60,-60,0.0659808,7.971117,2.8247895
30,0.5549876891685562,0.006012775624121787,0.9134836590383202,0.014336975167680066,0.22904982627369463,-0.0009146925367531367,0.15900228917598724,0.0013674036599695683,[0.03745577],1,-60,-60,0.06589517,7.971117,2.8247895
31,0.5723281750086607,0.006178142827275224,0.867024292005226,0.00826836015767185,0.23572805966250598,-0.0019492860956233926,0.1701020449399948,0.0014876591740176082,[0.03742957],1,-60,-60,0.06580726,7.971117,2.8247895
32,0.5888395890178071,0.006309194858777119,0.8255707004573196,0.006552601575094741,0.24491925328038633,-0.002960775171231944,0.181548610329628,0.0016112220473587513,[0.03740468],1,-60,-60,0.06571642,7.971117,2.8247895
33,0.6062971562616439,0.006452692919856418,0.872878362191841,0.007174903053964954,0.2554460063111037,-0.004066920962941367,0.19332540035247803,0.001737405895255506,[0.03736781],1,-60,-60,0.06562241,7.971117,2.8247895
34,0.62192642538379,0.006593887319622809,0.7814634561073035,0.007059719988319557,0.2701896249782294,-0.005046860787842888,0.2054513394832611,0.0018664597300812602,[0.03732104],1,-60,-60,0.0655265,7.971117,2.8247895
35,0.6379348335418762,0.0066976724007781745,0.800420407904312,0.005189254057768267,0.2880527719389647,-0.006017151645210106,0.21788987517356873,0.0019983374513685703,[0.03725269],1,-60,-60,0.06542741,7.971117,2.8247895
36,0.6546207785563455,0.006825644450736946,0.8342972507234663,0.006398602497938555,0.2995263447519392,-0.0071174845870700665,0.23064857721328735,0.0021322909742593765,[0.03717059],1,-60,-60,0.065326095,7.971117,2.8247895
37,0.6727673507019789,0.006995756409460228,0.90732860728167,0.008505597936164122,0.30819018348120153,-0.008249566199083347,0.2437409907579422,0.002268803771585226,[0.03712352],1,-60,-60,0.06522232,7.971117,2.8247895
38,0.6889161979829804,0.007168614072443234,0.8074423640500754,0.008642883149150293,0.3189146190416068,-0.009028407403093297,0.2571963369846344,0.0024087189231067896,[0.03708826],1,-60,-60,0.06511541,7.971117,2.8247895
39,0.7042529071871103,0.007525634183120929,0.7668354602064937,0.017851005533884745,0.327116230269894,-0.010142484454263467,0.27097466588020325,0.0025520911440253258,[0.03704766],1,-60,-60,0.06500615,7.971117,2.8247895
40,0.7175352221684442,0.00789807532623854,0.6641157490666956,0.01862205715588061,0.335682146018371,-0.011145051226776559,0.28505972027778625,0.002702603815123439,[0.03701981],1,-60,-60,0.0648942,7.971117,2.8247895
41,0.7315280814938159,0.008172437262701351,0.6996429662685841,0.013718096823140513,0.3481190602760762,-0.01192163414816605,0.2994104325771332,0.0028605652041733265,[0.03698787],1,-60,-60,0.06478051,7.971117,2.8247895
42,0.7453210505334572,0.008304449850993479,0.689648451982066,0.006600629414606374,0.3615452970843762,-0.012831658015784342,0.31404098868370056,0.0030240139458328485,[0.03693699],1,-60,-60,0.06466417,7.971117,2.8247895
43,0.7586724631678224,0.00832393726582268,0.667570631718263,0.0009743707414600067,0.3753161539789289,-0.013911117224779446,0.32894739508628845,0.0031901029869914055,[0.03688106],1,-60,-60,0.06454601,7.971117,2.8247895
44,0.7730629411855624,0.008208232802580826,0.7195239008869976,-0.005785223162092734,0.38613125099800527,-0.014836056921922136,0.3441208302974701,0.003356581786647439,[0.03682665],1,-60,-60,0.06442521,7.971117,2.8247895
45,0.7846564992614002,0.00806414133040562,0.5796779037918895,-0.007204573608760256,0.3997391404118389,-0.015388253385026474,0.3595820963382721,0.0035207464825361967,[0.03678598],1,-60,-60,0.0643026,7.971117,2.8247895
46,0.7959851451082067,0.007752054516176942,0.5664322923403233,-0.015604340711433906,0.4143330107908696,-0.015719299444754142,0.37527522444725037,0.003682029200717807,[0.03673497],1,-60,-60,0.06417794,7.971117,2.8247895
47,0.8059890288118186,0.007336692561302699,0.5001941851805896,-0.020768097743712133,0.4305674664210528,-0.01576887329792953,0.3911949396133423,0.003837070195004344,[0.03667675],1,-60,-60,0.06405156,7.971117,2.8247895
48,0.8179900204161095,0.006920011383635939,0.6000495802145451,-0.020834058883338002,0.4450893651228398,-0.015606445620505838,0.4073147177696228,0.003983804024755955,[0.0366123],1,-60,-60,0.063923426,7.971117,2.8247895
49,0.8300044423997315,0.006660476031474901,0.6007210991811007,-0.012976767608051887,0.45801285724155605,-0.015737709236418596,0.4236745238304138,0.0041222041472792625,[0.03655435],1,-60,-60,0.06379421,7.971117,2.8247895
50,0.8373226762985724,0.006246951868242832,0.36591169494204223,-0.020676208161603427,0.4812420334201306,-0.01601691296309582,0.4402746260166168,0.004255413543432951,[0.03649669],1,-60,-60,0.06366272,7.971117,2.8247895
51,0.8467088012959721,0.00585513795181214,0.46930624986998737,-0.01959069582153461,0.5022301867138594,-0.016562353554036235,0.4570210874080658,0.004380352795124054,[0.0363898],1,-60,-60,0.06352968,7.971117,2.8247895
52,0.8576173358926463,0.005584682415801581,0.5454267298337072,-0.013522776800527936,0.5136805211659521,-0.017054875406756764,0.47395527362823486,0.004497455433011055,[0.03630001],1,-60,-60,0.06339548,7.971117,2.8247895
53,0.8662095972061071,0.005225351554045119,0.42961306567303836,-0.017966543087823084,0.5281293808948249,-0.017086700765503338,0.49110761284828186,0.004609148949384689,[0.03625879],1,-60,-60,0.0632596,7.971117,2.8247895
54,0.8742487761614758,0.0050029473957783925,0.4019589477684349,-0.011120207913336344,0.5419140213634819,-0.017135130081442185,0.5084317922592163,0.004713655915111303,[0.03621071],1,-60,-60,0.063122556,7.971117,2.8247895
55,0.8796270714890125,0.004470228287909777,0.2689147663768381,-0.026635955393430777,0.5578877402003855,-0.016446870591607876,0.5259167551994324,0.004813714884221554,[0.03616437],1,-60,-60,0.06298349,7.971117,2.8247895
56,0.8846897714728403,0.004099546234583614,0.2531349991913885,-0.018534102666308172,0.5748112087603658,-0.016046902353991754,0.543509304523468,0.004903119523078203,[0.03610913],1,-60,-60,0.06284438,7.971117,2.8247895
57,0.8890034531898711,0.003499140131689274,0.2156840858515352,-0.030020305144716986,0.5943900344427675,-0.014848732113023289,0.561203122138977,0.004985110368579626,[0.03605415],1,-60,-60,0.06270413,7.971117,2.8247895
58,0.8970082683538932,0.0029800407340462706,0.4002407582011074,-0.02595496988215018,0.6167795748915523,-0.013219441476394422,0.5789831876754761,0.005055093206465244,[0.03597683],1,-60,-60,0.06256372,7.971117,2.8247895
59,0.9066415279734794,0.0023534670884782834,0.4816629809793085,-0.031328682278399356,0.6381551546510309,-0.01181998425454367,0.5969233512878418,0.0051146941259503365,[0.0358746],1,-60,-60,0.062421434,7.971117,2.8247895
60,0.9157119428323496,0.0020525424359311736,0.4535207429435104,-0.015046232627355494,0.6559810617472976,-0.010935730315395631,0.6150561571121216,0.00516176363453269,[0.03578164],1,-60,-60,0.062278334,7.971117,2.8247895
61,0.9226027100443754,0.001615919927071446,0.34453836060129106,-0.021831125442986377,0.6739023921545595,-0.01012178412929643,0.6333703994750977,0.005202814470976591,[0.03570986],1,-60,-60,0.062133178,7.971117,2.8247895
62,0.930701723122402,0.0014755600195439918,0.4049506539013237,-0.00701799537637271,0.6963946574833244,-0.009878993179881945,0.6518224477767944,0.00523513276129961,[0.03563134],1,-60,-60,0.061987426,7.971117,2.8247895
63,0.9413416995670562,0.0010972436819520232,0.5319988222327083,-0.018915816879598424,0.7160532267298549,-0.009247803798643872,0.6704365015029907,0.005264644045382738,[0.03553226],1,-60,-60,0.061840147,7.971117,2.8247895
64,0.955051290016054,0.0007610049729646568,0.6854795224498957,-0.01681193544936832,0.7269805676769465,-0.009020567857078277,0.6892633438110352,0.005286588799208403,[0.03544977],1,-60,-60,0.061691586,7.971117,2.8247895
65,0.9629499739877795,0.0004881212586133194,0.3949341985862702,-0.01364418571756687,0.7444710049312562,-0.008562980205169879,0.7083643674850464,0.005301808938384056,[0.03541071],1,-60,-60,0.061540388,7.971117,2.8247895
66,0.9696989702669819,0.00011747795587325587,0.3374498139601201,-0.018532165137003176,0.76752611505799,-0.007874571063439362,0.7276233434677124,0.005311571527272463,[0.03533877],1,-60,-60,0.061388094,7.971117,2.8247895
67,0.9790414291996424,-0.00012904654612611862,0.467122946633026,-0.012326225099968724,0.7828004106413573,-0.007015638446318917,0.7470173239707947,0.005313921254128218,[0.03524474],1,-60,-60,0.06123474,7.971117,2.8247895
68,0.9851599166313102,-0.0005230817755273159,0.30592437158338726,-0.019701761470059864,0.8038262284826487,-0.006101715654949658,0.7665981650352478,0.005311340093612671,[0.0351844],1,-60,-60,0.06108023,7.971117,2.8247895
69,0.9909946541771208,-0.0006312211609383661,0.291736877290532,-0.0054069692705525085,0.8232235375326127,-0.00549362697347533,0.7863013744354248,0.005300878547132015,[0.03510152],1,-60,-60,0.060924698,7.971117,2.8247895
70,0.998974042670234,-0.0008688574974712532,0.398969424655661,-0.011881816826644354,0.8386388549115509,-0.004732623856398277,0.806121289730072,0.005288254003971815,[0.03502812],1,-60,-60,0.060768075,7.971117,2.8247895
71,1.0,-0.0008498721184787422,0.215232897317037,0.000949268949625548,0.857500616228208,-0.0046682359898113646,0.826100766658783,0.005270876921713352,[0.03497398],1,-60,-60,0.060610395,7.971117,2.8247895
72,1.0,-0.0009415530705064151,0.20139067596755922,-0.004584047601383645,0.880311377113685,-0.004461809650820214,0.8461007475852966,0.005253879353404045,[0.03490035],1,-60,-60,0.060452748,7.971117,2.8247895
73,1.0,-0.0008161987180119462,0.2749652413185686,0.006267717624723446,0.9008263198193163,-0.004211693019897211,0.8661007285118103,0.0052350484766066074,[0.03480941],1,-60,-60,0.060294695,7.971117,2.8247895
74,1.0,-0.0007368450353442308,0.19618840492330492,0.003967684133385774,0.9198043344076723,-0.003932942265237216,0.886100709438324,0.005218724720180035,[0.03473673],1,-60,-60,0.060137093,7.971117,2.8247895
75,1.0,-0.0006555508697692852,0.25159531622193754,0.0040647082787472755,0.9404506364371628,-0.0039629006932955235,0.9061006903648376,0.005203987937420607,[0.03466523],1,-60,-60,0.059979092,7.971117,2.8247895
76,1.0,-0.0007008399218375411,0.20476882508955896,-0.002264452603412792,0.9630992447491735,-0.0038018501072656363,0.9261006712913513,0.00519087677821517,[0.03458741],1,-60,-60,0.05982123,7.971117,2.8247895
77,1.0,-0.000714703802723306,0.2569062781985849,-0.0006931940442882478,0.9877595526631922,-0.003887267259415239,0.946100652217865,0.00517685990780592,[0.03449326],1,-60,-60,0.05966337,7.971117,2.8247895
78,1.0,-0.0007145858313651837,0.5322638710495085,5.898567906115204e-06,1.008245046949014,-0.004006599505373742,0.9661006331443787,0.005162565968930721,[0.03437903],1,-60,-60,0.059506,7.971117,2.8247895
79,1.0,-0.0007394725277026731,0.46887198998592794,-0.0012443348168744706,1.0292835624422878,-0.004606902446539607,0.9861006140708923,0.0051482743583619595,[0.03429022],1,-60,-60,0.0593478,7.971117,2.8247895
80,1.0,-0.0007589694658872753,0.4776410467457026,-0.0009748469092301093,1.0437809235882014,-0.004971222391759511,1.0061006546020508,0.005133484955877066,[0.03420086],1,-60,-60,0.05919055,7.971117,2.8247895
81,1.0,-0.0008268775954547886,0.35942425834946334,-0.003395406478375662,1.063395197270438,-0.005060909265012015,1.0261006355285645,0.005118305794894695,[0.03414802],1,-60,-60,0.059032504,7.971117,2.8247895
82,1.0,-0.0009861180953794242,0.3027742530684918,-0.007962024996231776,1.0860120381694287,-0.004884516114543658,1.0461006164550781,0.005101768299937248,[0.03406443],1,-60,-60,0.05887489,7.971117,2.8247895
83,1.0,-0.0011082136902314228,0.3536421104799956,-0.006104779742599931,1.1058665558230132,-0.005127610020281281,1.0661005973815918,0.0050820461474359035,[0.03397039],1,-60,-60,0.05871734,7.971117,2.8247895
84,1.0,-0.0012026994411917253,0.27230414818041027,-0.004724287548015127,1.128244013292715,-0.005098058030853281,1.0861005783081055,0.005059882067143917,[0.03388468],1,-60,-60,0.058559842,7.971117,2.8247895
85,1.0,-0.001138423629372482,0.3722930036019534,0.0032137905909621622,1.1507490060757846,-0.005655358199874172,1.1061005592346191,0.0050358278676867485,[0.03378725],1,-60,-60,0.058402374,7.971117,2.8247895
86,1.0,-0.001332564561735125,0.4922011911403388,-0.009707046618132154,1.170951884938404,-0.006352551110467175,1.1261005401611328,0.005013059359043837,[0.03368614],1,-60,-60,0.05824454,7.971117,2.8247895
87,1.0,-0.001659426792239173,0.4279247678350657,-0.016343111525202403,1.193049744470045,-0.0067277828966325615,1.1461005210876465,0.004986408166587353,[0.03359245],1,-60,-60,0.05808717,7.971117,2.8247895
88,1.0,-0.0019348084069406462,0.4427779174875468,-0.013769080735073658,1.2137946046423167,-0.006541008002386661,1.1661005020141602,0.0049532195553183556,[0.03349371],1,-60,-60,0.0579299,7.971117,2.8247895
89,1.0,-0.0020824169165189225,0.5383272327017039,-0.007380425478913821,1.230299249989912,-0.006587663679965772,1.1861004829406738,0.00491452356800437,[0.03340011],1,-60,-60,0.057772156,7.971117,2.8247895
90,1.0,-0.002189509160607485,0.5097040690016001,-0.005354612204428122,1.2489280856680125,-0.006598626333470747,1.2061004638671875,0.004872875288128853,[0.03332956],1,-60,-60,0.057614945,7.971117,2.8247895
91,1.0,-0.0021796414601249117,0.5543760422151536,0.0004933850241286564,1.2703085902612656,-0.00668541748473217,1.2261004447937012,0.00482908496633172,[0.03323834],1,-60,-60,0.0574578,7.971117,2.8247895
92,1.0,-0.002006156489342174,0.6199485759716481,0.008674248539136897,1.2861222128849477,-0.0070402822939286125,1.2461004257202148,0.004785492084920406,[0.03313876],1,-60,-60,0.057300292,7.971117,2.8247895
93,1.0,-0.001993109516106414,0.3609349939506501,0.0006523486617879826,1.304025462595746,-0.0073417648281974834,1.2661004066467285,0.004745368845760822,[0.03308121],1,-60,-60,0.057142753,7.971117,2.8247895
94,1.0,-0.0020738592055658945,0.33600021223537624,-0.004037484472974029,1.323476680321619,-0.0074262287862438825,1.2861003875732422,0.004705506842583418,[0.03301492],1,-60,-60,0.056985367,7.971117,2.8247895
95,1.0,-0.002349255641993294,0.24348729173652828,-0.013769821821369987,1.3463775448035449,-0.0072943789173223195,1.3061003684997559,0.004664029460400343,[0.03293599],1,-60,-60,0.05682795,7.971117,2.8247895
96,1.0,-0.0021850319020904852,0.36961701209656894,0.008211186995140451,1.3652223616372794,-0.007315888627090317,1.3261003494262695,0.004617044236510992,[0.03284081],1,-60,-60,0.056671135,7.971117,2.8247895
97,1.0,-0.0019788294976660825,0.25071138772182167,0.010310120221220131,1.387551462976262,-0.007189190208919172,1.3461003303527832,0.00457334378734231,[0.03276525],1,-60,-60,0.05651342,7.971117,2.8247895
98,1.0,-0.0017932878550436715,0.4063565160613507,0.009277082131120551,1.4124018277507275,-0.00697499831312598,1.3661003112792969,0.004533767234534025,[0.03265897],1,-60,-60,0.056356665,7.971117,2.8247895
99,1.0,-0.0017103646049781661,0.531056598527357,0.004146162503275264,1.43022306333296,-0.007482432677534234,1.3861002922058105,0.004497901536524296,[0.03254412],1,-60,-60,0.056199472,7.971117,2.8247895
100,1.0,-0.0016962702707405684,0.5959485012572259,0.0007047167118798825,1.4455348092596978,-0.007743229337393132,1.4061002731323242,0.004463694058358669,[0.03246935],1,-60,-60,0.056042448,7.971117,2.8247895
101,1.0,-0.0016865598022468462,0.3797705646138638,0.0004855234246861073,1.4681137974839658,-0.0080360678884972,1.426100254058838,0.004429768770933151,[0.0324052],1,-60,-60,0.055884957,7.971117,2.8247895
