sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.00024335874244570731,0.0002882713032886386,-0.012167937122285366,0.01441356516443193,-0.026040377095341682,-0.00247227237559855,0.0,0.0,[0.03720237],1,-60,-60,0.068514675,-7.4181757,-4.723109
1,-0.011837333867533745,0.00024456781187836895,-0.5796987562544018,-0.0021851745705134817,-0.04802166856825352,-0.004952732939273119,-4.867174538958352e-06,5.765426067227963e-06,[0.03709079],1,-60,-60,0.06851463,-7.4181757,-4.723109
2,-0.030378568079704567,-4.092069271791846e-05,-0.927061710608541,-0.01427442522981437,-0.05492235254496336,-0.0066586441826075315,-0.0002416138449916616,1.0656782251317054e-05,[0.03699252],1,-60,-60,0.06851297,-7.4181757,-4.723109
3,-0.05053737691292554,-0.0004541987614538812,-1.0079404416610487,-0.020663903436798137,-0.06000968627631664,-0.007979550864547491,-0.0008491852204315364,9.838367986958474e-06,[0.03696538],1,-60,-60,0.06850834,-7.4181757,-4.723109
4,-0.07151367621883765,-0.0007982766391251062,-1.0488149652956054,-0.01720389388356125,-0.06114129477646202,-0.00924071331974119,-0.0018599326722323895,7.543931133113801e-07,[0.03694674],1,-60,-60,0.06849994,-7.4181757,-4.723109
5,-0.09231244872711614,-0.001169193517725944,-1.0399386254139245,-0.018545843930041883,-0.06188669474795461,-0.010520414565689862,-0.00329020619392395,-1.5211138816084713e-05,[0.03694266],1,-60,-60,0.068488725,-7.4181757,-4.723109
6,-0.11266314623333529,-0.0015036105492799835,-1.0175348753109574,-0.01672085157770198,-0.062421012204140425,-0.011840766994282603,-0.005136454943567514,-3.859501157421619e-05,[0.03693993],1,-60,-60,0.06847411,-7.4181757,-4.723109
7,-0.13302533692776705,-0.001870452113380452,-1.0181095347215887,-0.018342078205023427,-0.06284376778057776,-0.01312937622424215,-0.007389717735350132,-6.86672210576944e-05,[0.0369379],1,-60,-60,0.06845607,-7.4181757,-4.723109
8,-0.15344157513004575,-0.0022740115841043008,-1.0208119101139346,-0.02017797353619244,-0.06284837082648664,-0.014366410323418677,-0.010050224140286446,-0.00010607625881675631,[0.03693626],1,-60,-60,0.06843524,-7.4181757,-4.723109
9,-0.17293197848284764,-0.00265172069937762,-0.9745201676400939,-0.01888545576366596,-0.06388631959134727,-0.015628794906660914,-0.013119055889546871,-0.00015155647997744381,[0.03693594],1,-60,-60,0.06841054,-7.4181757,-4.723109
10,-0.19207496697375065,-0.003052875015000609,-0.9571494245451504,-0.020057715781149454,-0.0644480110627228,-0.016851906082592905,-0.016577694565057755,-0.00020459089137148112,[0.03693244],1,-60,-60,0.06838349,-7.4181757,-4.723109
11,-0.21056828892060367,-0.0035985606642680067,-0.9246660973426515,-0.02728428246336989,-0.06553417812256157,-0.018069525249302387,-0.02041919343173504,-0.00026564838481135666,[0.03693044],1,-60,-60,0.06835312,-7.4181757,-4.723109
12,-0.22814461353346815,-0.004173359340802563,-0.8788162306432241,-0.028739933826727793,-0.0666852560375446,-0.019241583766415715,-0.024630559608340263,-0.0003376195963937789,[0.03692696],1,-60,-60,0.068319455,-7.4181757,-4.723109
13,-0.24499499435558392,-0.0047875006783760915,-0.8425190411057883,-0.030707066878676414,-0.06835113647548496,-0.0203840178437531,-0.02919345162808895,-0.00042108679190278053,[0.03692341],1,-60,-60,0.06828344,-7.4181757,-4.723109
14,-0.26108290011460666,-0.005438009949448316,-0.804395287951138,-0.03252546355361119,-0.07166689606538057,-0.021476659807376564,-0.03409335017204285,-0.0005168368224985898,[0.03691829],1,-60,-60,0.068244174,-7.4181757,-4.723109
15,-0.2765101548734128,-0.006055224953033758,-0.7713627379403079,-0.030860750179272145,-0.07558206580733895,-0.022591439890675247,-0.039315007627010345,-0.0006255970220081508,[0.036908],1,-60,-60,0.068202674,-7.4181757,-4.723109
