sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0015338581427931787,-7.369860424660147e-05,-0.07669290713965893,-0.003684930212330073,0.023177431896328926,-0.00034868199145421386,0.0,0.0,[0.03803183],1,-60,-60,0.06715875,7.971117,2.8247895
1,-0.001200723101355834,-0.0001411984317860515,0.01665675207186723,-0.0033749913769725026,0.04446101561188698,-0.0007727121119387448,-3.0677161703351885e-05,-1.4739720199941075e-06,[0.03795641],1,-60,-60,0.06715879,7.971117,2.8247895
2,0.000951122046171804,-0.0002176282977438859,0.1075922573763819,-0.0038214932978917204,0.06531217135488987,-0.0012574762222357094,-5.46916235180106e-05,-4.297940449760063e-06,[0.03788689],1,-60,-60,0.06715928,7.971117,2.8247895
3,0.0049868360073742225,-0.0002939266626913195,0.20178569806012092,-0.003814918247371679,0.08485747501254082,-0.001690117351245135,-3.5669181670527905e-05,-8.650506060803309e-06,[0.03781331],1,-60,-60,0.06715928,7.971117,2.8247895
4,0.010780732995553991,-0.0003643694196784963,0.2896948494089884,-0.0035221378493588418,0.10388567671179771,-0.001941349619301036,6.406753527699038e-05,-1.4529039617627859e-05,[0.0377419],1,-60,-60,0.06715818,7.971117,2.8247895
5,0.018475588766232252,-0.0004232531435104647,0.38474278853391297,-0.002944186191598419,0.12228904105722904,-0.002281800319906324,0.00027968219364993274,-2.1816427761223167e-05,[0.03766883],1,-60,-60,0.06715643,7.971117,2.8247895
6,0.027711420811319845,-0.0004656308188555158,0.46179160225437954,-0.002118883767252555,0.139311321079731,-0.002601573709398508,0.0006491939420811832,-3.0281491490313783e-05,[0.03759669],1,-60,-60,0.06715358,7.971117,2.8247895
7,0.03858441374039103,-0.0005041759885193642,0.5436496464535594,-0.0019272584831924178,0.15468017011880875,-0.0028422124596545473,0.0012034224346280098,-3.9594109694007784e-05,[0.03752908],1,-60,-60,0.067149065,7.971117,2.8247895
8,0.05066735802924086,-0.0005346219695479703,0.6041472144424915,-0.0015222990514303092,0.16959185432642698,-0.0030759187502553686,0.0019751107320189476,-4.967763015883975e-05,[0.03746797],1,-60,-60,0.0671433,7.971117,2.8247895
9,0.06390044095700433,-0.0005621352970615589,0.6616541463881731,-0.0013756663756794296,0.18351108022034168,-0.0033246991370106116,0.002988457679748535,-6.037006824044511e-05,[0.03740715],1,-60,-60,0.067134894,7.971117,2.8247895
10,0.07802685966489663,-0.0005664445663410332,0.7063209353946149,-0.00021546346397371963,0.19708092976361513,-0.0035841348726535216,0.0042664664797484875,-7.161277608247474e-05,[0.03734946],1,-60,-60,0.06712521,7.971117,2.8247895
11,0.09320330460330298,-0.0005645889570428152,0.7588222469203174,9.278046491090208e-05,0.20922229532152414,-0.0038333504198817536,0.005827003624290228,-8.294166764244437e-05,[0.03729289],1,-60,-60,0.06711273,7.971117,2.8247895
12,0.10917858442997386,-0.000537649168675216,0.7987639913335443,0.0013469894183799624,0.22073625028133392,-0.004172103959717788,0.007691069506108761,-9.423344454262406e-05,[0.03724168],1,-60,-60,0.06709794,7.971117,2.8247895
13,0.12610142866855312,-0.00046989374777922416,0.8461422119289637,0.0033877710447995923,0.23065338376909494,-0.004500353112234734,0.009874640963971615,-0.00010498642950551584,[0.03719373],1,-60,-60,0.06708083,7.971117,2.8247895
14,0.14364412729402828,-0.0003836994882863109,0.8771349312737584,0.004309712974645663,0.2394342301413417,-0.004823352341190912,0.012396669015288353,-0.00011438430374255404,[0.03715383],1,-60,-60,0.067060485,7.971117,2.8247895
15,0.16153014947434713,-0.00030513530711914424,0.8943011090159416,0.003928209058358334,0.24796560034155846,-0.005138502208865248,0.015269551426172256,-0.00012205829261802137,[0.03711846],1,-60,-60,0.067037754,7.971117,2.8247895
16,0.18016437363585283,-0.00020306080345335427,0.931711208075285,0.005103725183289498,0.2563082743436098,-0.005463945344672538,0.018500154837965965,-0.00012816100206691772,[0.03708378],1,-60,-60,0.067012236,7.971117,2.8247895
17,0.19892051880022338,-0.00011334273118563938,0.9378072582185268,0.004485903613385744,0.26397515274584293,-0.005731327648391016,0.02210344187915325,-0.00013222222332842648,[0.03704972],1,-60,-60,0.06698342,7.971117,2.8247895
18,0.2184627426486259,-3.656876359173107e-05,0.977111192420125,0.0038386983796954155,0.2719401363283396,-0.0060029714804841205,0.026081852614879608,-0.00013448907702695578,[0.03701851],1,-60,-60,0.06695214,7.971117,2.8247895
19,0.23847022243549876,4.819513038228256e-05,1.0003739893436432,0.004238194698700681,0.279971856623888,-0.00626939810172189,0.030451107770204544,-0.0001352204562863335,[0.03698483],1,-60,-60,0.0669171,7.971117,2.8247895
20,0.25893695686718277,0.00015156177572634994,1.0233367215842009,0.005168332267203368,0.28784974478185177,-0.006514430380775593,0.03522051125764847,-0.0001342565519735217,[0.03695122],1,-60,-60,0.06687915,7.971117,2.8247895
21,0.27943464851712635,0.00023717547244586976,1.0248845824971795,0.00428068483597599,0.2954590292647481,-0.0068138146452838555,0.04039924964308739,-0.00013122531527187675,[0.03691773],1,-60,-60,0.066838294,7.971117,2.8247895
22,0.2999934753194248,0.0003111803476508613,1.0279413401149213,0.0037002437602495775,0.3024823977611959,-0.007067824088153429,0.045987941324710846,-0.00012648181291297078,[0.03688561],1,-60,-60,0.06679413,7.971117,2.8247895
23,0.3207415899891203,0.00040440770100531165,1.0374057334847748,0.004661367667722516,0.3098139655776322,-0.007274662930285558,0.05198781192302704,-0.00012025820615235716,[0.03685599],1,-60,-60,0.066746555,7.971117,2.8247895
24,0.3419424009766226,0.0005128906258482859,1.0600405493751168,0.0054241462421487086,0.3173653492704034,-0.007527646608650684,0.058402642607688904,-0.00011217005521757528,[0.03682458],1,-60,-60,0.066695645,7.971117,2.8247895
25,0.36307920862695026,0.0006186570377190038,1.0568403825163841,0.0052883205935359,0.3250560760498047,-0.007953901251312345,0.0652414932847023,-0.00010191224282607436,[0.03679159],1,-60,-60,0.06664126,7.971117,2.8247895
26,0.38423020651338446,0.00074528890474312,1.0575498943217099,0.006331593351205811,0.3323909495957196,-0.008390001283260062,0.07250307500362396,-8.953909855335951e-05,[0.03675819],1,-60,-60,0.06658358,7.971117,2.8247895
27,0.4055456419918482,0.0008664604976524971,1.0657717739231884,0.006058579645468853,0.3398766075260937,-0.008701119164470583,0.08018767833709717,-7.463332440238446e-05,[0.03672562],1,-60,-60,0.066522904,7.971117,2.8247895
28,0.4263913174509798,0.0009702519785219012,1.04228377295658,0.005189574043470202,0.34776446176692843,-0.00892103195656091,0.08829858899116516,-5.7304114307044074e-05,[0.03669303],1,-60,-60,0.066458456,7.971117,2.8247895
29,0.4471409651428257,0.0010679609287194583,1.0374823845922947,0.004885447509877849,0.3555067591369152,-0.009115145076066256,0.09682641178369522,-3.7899073504377156e-05,[0.03665878],1,-60,-60,0.06639104,7.971117,2.8247895
30,0.46758542800096614,0.0011521519123721194,1.0222231429070234,0.0042095491826330544,0.3639989923685789,-0.009302404258050956,0.10576923191547394,-1.653985418670345e-05,[0.03662484],1,-60,-60,0.06631983,7.971117,2.8247895
31,0.48820927202476005,0.0012246748142729306,1.0311922011896968,0.003626145095040556,0.37198645900934935,-0.00947755818197038,0.11512093991041183,6.503185431938618e-06,[0.03658776],1,-60,-60,0.066245764,7.971117,2.8247895
