sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.00035688086412847045,0.00028824768494814637,0.01784404320642352,0.014412384247407317,0.003970039542764425,-0.002473388100042939,0.0,0.0,[0.04349465],1,-60,-60,0.14356193,14.598944,-15.482426
1,0.002689769604094181,0.00047598362766620994,0.11664443699828553,0.00938679713590318,0.005119668785482645,-0.004922319436445832,7.137617103580851e-06,5.764953584730392e-06,[0.04349142],1,-60,-60,0.14356193,14.598944,-15.482426
2,0.005495035910262232,0.0006171804887435428,0.14026331530840253,0.0070598430538666435,0.005072502732218709,-0.007329149637371302,6.093300544307567e-05,1.5284625987987965e-05,[0.04349005],1,-60,-60,0.1435615,14.598944,-15.482426
3,0.008139086153660173,0.0007520775467946805,0.1322025121698971,0.006744852902556886,0.0052060614034417085,-0.009702719515189528,0.0001708337222225964,2.7628235329757445e-05,[0.04348926],1,-60,-60,0.14356063,14.598944,-15.482426
4,0.010867085294867138,0.0008113176610004302,0.13639995706034824,0.0029620057102874853,0.005103062401758507,-0.012016398133710027,0.0003336154331918806,4.2669787944760174e-05,[0.0434884],1,-60,-60,0.14355968,14.598944,-15.482426
5,0.01355216612077129,0.0008003788210135098,0.13425404129520757,-0.0005469419993460178,0.005187098802707624,-0.014225782128050923,0.0005509571637958288,5.88961411267519e-05,[0.04348767],1,-60,-60,0.14355807,14.598944,-15.482426
6,0.01626518841027064,0.000736677935501575,0.13565111447496747,-0.003185044275596738,0.005198116783503792,-0.016311398707330227,0.0008220004965551198,7.490371353924274e-05,[0.04348691],1,-60,-60,0.14355604,14.598944,-15.482426
7,0.018960755980860996,0.0006145497871420957,0.1347783785295178,-0.006106407417973969,0.0051645660987560404,-0.01832048292271793,0.001147304312326014,8.963727304944769e-05,[0.04348624],1,-60,-60,0.14355357,14.598944,-15.482426
8,0.02064142581426495,0.0003917292357164114,0.08403349167019769,-0.011141027571284212,0.006326297645500745,-0.020263991900719702,0.0015265194233506918,0.0001019282644847408,[0.0434856],1,-60,-60,0.1435509,14.598944,-15.482426
9,0.022199815266048972,0.00012099981061510325,0.07791947258920118,-0.013536471255065408,0.007670621967918123,-0.02213550021406263,0.0019393479451537132,0.00010976284829666838,[0.04348445],1,-60,-60,0.14354783,14.598944,-15.482426
