sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,0.0007408375479280949,0.00032138284761458637,0.03704187739640474,0.016069142380729318,0.02317016012966633,-0.0008165368344634771,0.0,0.0,[0.03516815],1,-60,-60,0.061548732,6.8776546,4.7799053
1,0.010489784118453827,0.0006645225130432664,0.4874473285262866,0.017156983271434,0.037154179997742176,-0.00098297544172965,1.4816750081081409e-05,6.4276568991772365e-06,[0.03508459],1,-60,-60,0.061548263,6.8776546,4.7799053
2,0.02262508319478002,0.0009446075659889175,0.6067649538163096,0.014004252647282556,0.05209970846772194,-0.0006293841288425028,0.000224612420424819,1.9718107068911195e-05,[0.03502987],1,-60,-60,0.06154716,6.8776546,4.7799053
3,0.03745458295938079,0.0011994753388080426,0.7414749882300384,0.012743388640956255,0.0695585086941719,-0.00015137268928810954,0.0006771140615455806,3.861025834339671e-05,[0.03496137],1,-60,-60,0.06154349,6.8776546,4.7799053
4,0.057631743428264604,0.0013907901136644796,1.0088580234441906,0.00956573874282185,0.08097277488559484,0.00011730543337762356,0.001426205737516284,6.259976362343878e-05,[0.03487286],1,-60,-60,0.06153776,6.8776546,4.7799053
5,0.0788516333410189,0.0015663035989655328,1.0609944956377149,0.008775674265052658,0.09120920859277248,0.0005101146816741675,0.0025788405910134315,9.041556768352166e-05,[0.03481694],1,-60,-60,0.061529275,6.8776546,4.7799053
6,0.10142055462018107,0.0016269509862559062,1.1284460639581084,0.0030323693645186722,0.0984391774982214,0.0010620364046189934,0.004155873320996761,0.0001217416429426521,[0.0347691],1,-60,-60,0.061517652,6.8776546,4.7799053
7,0.12385727596372817,0.0016342690047258658,1.1218360671773553,0.00036590092349797487,0.10336906276643276,0.0018004786397796124,0.006184284575283527,0.000154280656715855,[0.03473774],1,-60,-60,0.06150236,6.8776546,4.7799053
8,0.14517710782491122,0.0015828014772068856,1.0659915930591524,-0.0025733763759490103,0.10841088881716132,0.002372838935116306,0.008661430329084396,0.0001869660336524248,[0.03471741],1,-60,-60,0.061483882,6.8776546,4.7799053
9,0.1664136673500434,0.00147354256610015,1.061827976256609,-0.005462945555336773,0.11450358387082815,0.00318167035584338,0.011564972810447216,0.00021862206631340086,[0.03469722],1,-60,-60,0.06146272,6.8776546,4.7799053
10,0.18858730439931606,0.0015020264285067243,1.1086818524636328,0.0014241931203287095,0.12064779503270984,0.003728005540324375,0.014893245883286,0.00024809292517602444,[0.03467109],1,-60,-60,0.06143791,6.8776546,4.7799053
11,0.21055685111225103,0.0016485383683266265,1.0984773356467485,0.007325596990995109,0.12642133980989456,0.004287081683287397,0.018664991483092308,0.0002781334624160081,[0.03464515],1,-60,-60,0.061409898,6.8776546,4.7799053
