sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.0021919648163020613,-9.83856013044715e-05,-0.10959824081510305,-0.004919280065223575,-0.009727916680276394,-0.001583044184371829,0.0,0.0,[0.04421109],1,-60,-60,0.12677453,-10.529396,-15.634302
1,-0.005018205659798696,-0.00022483935924810794,-0.14131204217483173,-0.006322687897181822,-0.018641183152794838,-0.003076246939599514,-4.3839292629854754e-05,-1.9677120235428447e-06,[0.04419369],1,-60,-60,0.12677406,-10.529396,-15.634302
2,-0.008611461309410515,-0.00037931967493477715,-0.17966278248059098,-0.00772401578433346,-0.026798405684530735,-0.0045515610836446285,-0.00014420341176446527,-6.464499165304005e-06,[0.04417799],1,-60,-60,0.12677355,-10.529396,-15.634302
3,-0.012839438854643958,-0.0005642464235597799,-0.21139887726167217,-0.00924633743125014,-0.03416293766349554,-0.005974202649667859,-0.0003164326190017164,-1.4050892787054181e-05,[0.0441634],1,-60,-60,0.12677254,-10.529396,-15.634302
4,-0.017657424407007054,-0.0007738408785326101,-0.24089927761815488,-0.010479722748641507,-0.04129919549450278,-0.007347061997279525,-0.0005732213612645864,-2.5335821192129515e-05,[0.04415004],1,-60,-60,0.12677057,-10.529396,-15.634302
5,-0.022994069502383353,-0.001009832526756327,-0.2668322547688149,-0.011799582411185838,-0.04717821069061756,-0.008614166523329914,-0.0009263698593713343,-4.0812636143527925e-05,[0.04413717],1,-60,-60,0.12676814,-10.529396,-15.634302
6,-0.028740672840431216,-0.0012666556493741155,-0.2873301669023931,-0.01284115613088943,-0.052891341503709555,-0.009833328076638281,-0.001386251300573349,-6.1009282944723964e-05,[0.04412674],1,-60,-60,0.12676467,-10.529396,-15.634302
7,-0.035002599399231255,-0.0015420130627126127,-0.3130963279400021,-0.013767870666924864,-0.05881774006411433,-0.011012079659849405,-0.0019610647577792406,-8.634239202365279e-05,[0.04411618],1,-60,-60,0.12676075,-10.529396,-15.634302
8,-0.04171561793766159,-0.0018495705959458064,-0.33565092692151666,-0.015377876661659684,-0.06467656698077917,-0.012101615779101849,-0.002661116886883974,-0.00011718265159288421,[0.04410476],1,-60,-60,0.12675579,-10.529396,-15.634302
9,-0.04883586191914219,-0.00218081421684019,-0.3560121990740299,-0.016562181044719182,-0.0705772121436894,-0.01313636137638241,-0.003495429176837206,-0.00015417406393680722,[0.0440932],1,-60,-60,0.12674984,-10.529396,-15.634302
10,-0.05642909908077854,-0.002545137687989154,-0.3796618580818176,-0.0182161735574482,-0.07662699604406953,-0.014098126615863293,-0.004472146276384592,-0.00019779034482780844,[0.04408135],1,-60,-60,0.12674294,-10.529396,-15.634302
11,-0.06430052813484508,-0.0029188459421811788,-0.39357145270332694,-0.018685412709601223,-0.08196615567430854,-0.015056167787406594,-0.005600728094577789,-0.0002486931043677032,[0.0440688],1,-60,-60,0.12673506,-10.529396,-15.634302
12,-0.07254200096584099,-0.003314839137888157,-0.41207364154979587,-0.019799659785348922,-0.08651824574917555,-0.015987969702109694,-0.006886738818138838,-0.00030707003315910697,[0.04405811],1,-60,-60,0.12672564,-10.529396,-15.634302
