sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.002137044267728925,-9.851860115304589e-05,-0.10685221338644624,-0.004925930057652295,-0.006981904152780771,-0.0015896944096311927,0.0,0.0,[0.0469137],1,-60,-60,0.12719788,-11.958033,-12.844482
1,-0.004727482708622119,-0.0002277770234150012,-0.12952192204465973,-0.006462921113097764,-0.013471928890794516,-0.0031467083608731627,-4.274088496458717e-05,-1.9703718407981796e-06,[0.0469039],1,-60,-60,0.12719738,-11.958033,-12.844482
2,-0.007730212886453956,-0.00038172635594037275,-0.1501365088915918,-0.007697466626268579,-0.01917529059574008,-0.004602508619427681,-0.00013729053898714483,-6.52591188554652e-06,[0.046895],1,-60,-60,0.12719682,-11.958033,-12.844482
3,-0.011335049645495018,-0.0005701136128891448,-0.18024183795205317,-0.009419362847438606,-0.025013412814587355,-0.0060793738812208176,-0.00029189480119384825,-1.4160438695398625e-05,[0.04688692],1,-60,-60,0.12719573,-11.958033,-12.844482
4,-0.015373296003308496,-0.0007864861824464242,-0.20191231789067388,-0.010818628477863967,-0.030252198223024607,-0.007459644111804664,-0.0005185957998037338,-2.5562709197402e-05,[0.04687857],1,-60,-60,0.12719412,-11.958033,-12.844482
5,-0.019894211302962504,-0.001030904454933079,-0.22604576498270035,-0.012220913624332752,-0.03520140890032053,-0.008831220213323832,-0.0008260617032647133,-4.129243461648002e-05,[0.04687085],1,-60,-60,0.12719153,-11.958033,-12.844482
6,-0.0247382987607125,-0.0012975001254790185,-0.24220437288749963,-0.013329783527296968,-0.04008550848811865,-0.010136724915355444,-0.0012239458737894893,-6.191052671056241e-05,[0.04686342],1,-60,-60,0.12718837,-11.958033,-12.844482
7,-0.029908841083743032,-0.001588140875942372,-0.25852711615152657,-0.014532037523167673,-0.044179005548357964,-0.011361675802618265,-0.001718711806461215,-8.786052785580978e-05,[0.04685616],1,-60,-60,0.12718508,-11.958033,-12.844482
8,-0.035376107929259895,-0.001899505773731107,-0.273363342275843,-0.015568244889436755,-0.047798292711377144,-0.012555920518934727,-0.002316888654604554,-0.00011962334247073159,[0.04685023],1,-60,-60,0.12718034,-11.958033,-12.844482
9,-0.04098863374347275,-0.002236660894527631,-0.28062629071064293,-0.0168577560398262,-0.05161133944056928,-0.013699267874471843,-0.0030244109220802784,-0.0001576134527567774,[0.04684489],1,-60,-60,0.12717502,-11.958033,-12.844482
10,-0.04695365562474763,-0.0025943380659418833,-0.29825109406374395,-0.01788385857071262,-0.055463089141994715,-0.014814229449257255,-0.003844183636829257,-0.00020234666590113193,[0.04683916],1,-60,-60,0.12716861,-11.958033,-12.844482
11,-0.053210164773263395,-0.002990876683729766,-0.31282545742578804,-0.019826930889394134,-0.05879277014173567,-0.01582297496497631,-0.004783256910741329,-0.00025423342594876885,[0.04683324],1,-60,-60,0.12716126,-11.958033,-12.844482
12,-0.059628348973565164,-0.003407781818063995,-0.3209092100150883,-0.020845256716711447,-0.06200419273227453,-0.016810776316560805,-0.005847460124641657,-0.0003140509652439505,[0.04682823],1,-60,-60,0.1271533,-11.958033,-12.844482
13,-0.06614622975139356,-0.00384146151202458,-0.32589403889141977,-0.021683984698029235,-0.06497023929841816,-0.017772956285625696,-0.007040027063339949,-0.00038220660644583404,[0.04682333],1,-60,-60,0.12714426,-11.958033,-12.844482
14,-0.07280596603544838,-0.004307852230381286,-0.3329868142027408,-0.02331953591783531,-0.06835363828577101,-0.018688080366700888,-0.008362951688468456,-0.0004590358294080943,[0.04681864],1,-60,-60,0.12713417,-11.958033,-12.844482
15,-0.0797715369649086,-0.00480312685959234,-0.3482785464730114,-0.024763731460552663,-0.07114077056758106,-0.019540650362614542,-0.009819070808589458,-0.0005451928591355681,[0.0468134],1,-60,-60,0.12712304,-11.958033,-12.844482
16,-0.08686107715962862,-0.005303494619552112,-0.3544770097360015,-0.02501838799798861,-0.07469802629202604,-0.02038911619456485,-0.011414501816034317,-0.0006412554066628218,[0.04680886],1,-60,-60,0.12711085,-11.958033,-12.844482
17,-0.09402976561708784,-0.005814952991318023,-0.35843442287296057,-0.02557291858829558,-0.07818722911179066,-0.021214912820141762,-0.013151722960174084,-0.0007473253062926233,[0.04680298],1,-60,-60,0.12709756,-11.958033,-12.844482
18,-0.10130891100874578,-0.0063325292525087205,-0.3639572695828974,-0.025878813059534878,-0.08102555153891444,-0.0220393217750825,-0.01503231842070818,-0.0008636243874207139,[0.04679733],1,-60,-60,0.12708326,-11.958033,-12.844482
19,-0.1085853839050833,-0.006861105112006953,-0.36382364481687546,-0.02642879297491163,-0.08379858545958996,-0.022856890223920345,-0.017058497294783592,-0.0009902749443426728,[0.04679281],1,-60,-60,0.12706788,-11.958033,-12.844482
20,-0.11588564369732922,-0.007403624310504711,-0.3650129896122962,-0.027125959924887866,-0.08640000713057816,-0.02364472992485389,-0.019230205565690994,-0.0011274970602244139,[0.04678847],1,-60,-60,0.12705095,-11.958033,-12.844482
21,-0.12322443489822035,-0.007974321196202254,-0.36693956004455686,-0.02853484428487718,-0.08913471410050988,-0.024400590104050934,-0.021547919139266014,-0.0012755695497617126,[0.04678431],1,-60,-60,0.12703344,-11.958033,-12.844482
22,-0.13046121910119837,-0.008568396328596463,-0.36183921014890075,-0.029703756619710475,-0.09159302292391658,-0.02512378984829411,-0.024012407287955284,-0.001435055979527533,[0.04678008],1,-60,-60,0.12701483,-11.958033,-12.844482
23,-0.1375716930478666,-0.009178996202649614,-0.3555236973334104,-0.03052999370265752,-0.09402267565019429,-0.025834751897491515,-0.026621632277965546,-0.0016064238734543324,[0.04677633],1,-60,-60,0.12699473,-11.958033,-12.844482
24,-0.14458219192361868,-0.00978563991270221,-0.35052494378760457,-0.030332185502629727,-0.09659740189090371,-0.026565022475551814,-0.029373066499829292,-0.001790003851056099,[0.04677275],1,-60,-60,0.1269736,-11.958033,-12.844482
25,-0.15160383867936617,-0.010395636845028094,-0.35108233778737485,-0.030499846616294235,-0.09918485372327268,-0.027277143148239702,-0.03226470947265625,-0.0019857166334986687,[0.04676884],1,-60,-60,0.12695135,-11.958033,-12.844482
26,-0.1585665320642147,-0.011015992858560822,-0.34813466924242675,-0.031017800676636398,-0.10202252003364265,-0.027968383277766407,-0.035296786576509476,-0.002193629276007414,[0.04676488],1,-60,-60,0.12692803,-11.958033,-12.844482
27,-0.16548297582565283,-0.011639663154605842,-0.34582218807190657,-0.03118351480225101,-0.10530328657478094,-0.02864421933190897,-0.038468118757009506,-0.00241394923068583,[0.04676041],1,-60,-60,0.12690371,-11.958033,-12.844482
28,-0.17230668860858714,-0.012252684031959688,-0.3411856391467154,-0.03065104386769235,-0.10841247299686074,-0.029328673845157027,-0.041777778416872025,-0.0026467423886060715,[0.04675527],1,-60,-60,0.12687829,-11.958033,-12.844482
29,-0.17901867369560934,-0.012867676476130328,-0.33559925435110927,-0.030749622208531946,-0.1116873319260776,-0.02999774127965793,-0.0452239103615284,-0.002891796175390482,[0.04675025],1,-60,-60,0.12685229,-11.958033,-12.844482
30,-0.18576959841324425,-0.01349518550571247,-0.3375462358817458,-0.03137545147910714,-0.11469874437898397,-0.030671260552480817,-0.048804283142089844,-0.0031491497065871954,[0.04674523],1,-60,-60,0.12682474,-11.958033,-12.844482
31,-0.19230383914335109,-0.014134512036221167,-0.32671203650534153,-0.03196632652543485,-0.11822034977376461,-0.03129110625013709,-0.052519675344228745,-0.0034190535079687834,[0.04674054],1,-60,-60,0.12679623,-11.958033,-12.844482
32,-0.1989237020294968,-0.014776584730830109,-0.33099314430728555,-0.032103634730447084,-0.12137713143602014,-0.031901156587991863,-0.05636575073003769,-0.003701743669807911,[0.04673513],1,-60,-60,0.12676662,-11.958033,-12.844482
33,-0.20540351197960266,-0.015449094754990256,-0.3239904975052923,-0.033625501208007336,-0.12452633283101022,-0.03250009333714843,-0.06034422665834427,-0.00399727514013648,[0.04673039],1,-60,-60,0.12673646,-11.958033,-12.844482
34,-0.211837036678553,-0.01613028669508367,-0.3216762349475175,-0.03405959700467065,-0.12779508833773434,-0.03307064558612183,-0.06445229798555374,-0.004306257236748934,[0.04672564],1,-60,-60,0.12670474,-11.958033,-12.844482
35,-0.2182063182480488,-0.016794875988384774,-0.31846407847478986,-0.033229464665055275,-0.1310511832125485,-0.033602229319512844,-0.06868904083967209,-0.00462886318564415,[0.04672077],1,-60,-60,0.12667242,-11.958033,-12.844482
36,-0.2242665663398657,-0.017457245225200493,-0.3030124045908451,-0.03311846184078604,-0.13441668823361397,-0.034129192237742245,-0.07305316627025604,-0.004964760504662991,[0.04671597],1,-60,-60,0.12663913,-11.958033,-12.844482
37,-0.23038607223330473,-0.018121518191296673,-0.3059752946719527,-0.033213648304808885,-0.13822828140109777,-0.034645407751668245,-0.07753849774599075,-0.005313905421644449,[0.04671091],1,-60,-60,0.12660472,-11.958033,-12.844482
38,-0.23671723774074052,-0.01879327376035235,-0.31655827537178993,-0.03358777845278382,-0.14142828807234764,-0.03519645379856229,-0.08214621990919113,-0.005676335655152798,[0.04670525],1,-60,-60,0.1265693,-11.958033,-12.844482
39,-0.24293257512057606,-0.019478994226196845,-0.3107668689917773,-0.034286023292224854,-0.14459966938011348,-0.03571462648687884,-0.08688056468963623,-0.006052201148122549,[0.04670055],1,-60,-60,0.12653287,-11.958033,-12.844482
