sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.002244156412780285,-9.858188452199102e-05,-0.11220782063901424,-0.004929094226099551,-0.012337593361735344,-0.0015928581124171615,0.0,0.0,[0.05364435],1,-60,-60,0.115221284,-12.012457,14.731184
1,-0.005276903977792244,-0.00021904194439230197,-0.15163737825059798,-0.006023002993515547,-0.023027244955301285,-0.0030562670435756445,-4.488312697503716e-05,-1.971637630049372e-06,[0.05361772],1,-60,-60,0.11522109,-12.012457,14.731184
2,-0.00925319136265898,-0.00037384013506198244,-0.19881436924333684,-0.007739909533484024,-0.03308665845543146,-0.004504784941673279,-0.00015042119775898755,-6.3524767028866336e-06,[0.05359498],1,-60,-60,0.11522055,-12.012457,14.731184
3,-0.014042445798695551,-0.0005538916257228266,-0.2394627218018286,-0.009002574533042207,-0.042435262352228165,-0.005912301014177501,-0.0003354850341565907,-1.3829278941557277e-05,[0.0535735],1,-60,-60,0.11521938,-12.012457,14.731184
4,-0.019553720536932814,-0.0007593644487951678,-0.2755637369118631,-0.010273641153617064,-0.05036234576255083,-0.007217517122626305,-0.0006163339130580425,-2.490711267455481e-05,[0.05355373],1,-60,-60,0.1152179,-12.012457,14.731184
5,-0.02571593190106796,-0.0009895693209273303,-0.3081105682067573,-0.011510243606608128,-0.058034662157297134,-0.008466014638543129,-0.001007408369332552,-4.009440090158023e-05,[0.05353714],1,-60,-60,0.11521559,-12.012457,14.731184
6,-0.03251935242238688,-0.001239286626341709,-0.3401710260659456,-0.012485865270718932,-0.06620541960000992,-0.009603017126210034,-0.0015217270702123642,-5.988578777760267e-05,[0.05352022],1,-60,-60,0.11521279,-12.012457,14.731184
7,-0.03998999974719482,-0.0015186020597775496,-0.3735323662403971,-0.013965771671792027,-0.07429398410022259,-0.010698237456381321,-0.0021721140947192907,-8.467151928925887e-05,[0.05350126],1,-60,-60,0.11520889,-12.012457,14.731184
8,-0.04800943620532053,-0.0018147320943262457,-0.4009718229062855,-0.014806501727434807,-0.08231418300420046,-0.011745013762265444,-0.002971914131194353,-0.00011504355643410236,[0.05348165],1,-60,-60,0.11520429,-12.012457,14.731184
9,-0.0565762611667742,-0.0021296156276093825,-0.4283412480726838,-0.01574417666415684,-0.08900319784879684,-0.012753136339597404,-0.003932102583348751,-0.0001513382012490183,[0.05346255],1,-60,-60,0.11519879,-12.012457,14.731184
