sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_active,sp_noise_variance
10000.0,1000.0,1,5000.0,1,1,1,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
0,-0.002207723967730999,-9.847457287833095e-05,-0.11038619838654995,-0.004923728643916547,-0.010515941306948662,-0.001587487175129354,0.0,0.0,[0.05389694],1,-60,-60,0.112763554,-12.443273,12.719077
1,-0.005046077621955192,-0.00021938724023584655,-0.14191768271120964,-0.00604563336787578,-0.019631819799542427,-0.003055081353522837,-4.415447619976476e-05,-1.9694914499268634e-06,[0.05387697],1,-60,-60,0.112763315,-12.443273,12.719077
2,-0.008693335769785336,-0.00037230483944313166,-0.18236290739150718,-0.007645879960364255,-0.028191721998155117,-0.004535638843663037,-0.0001450760173611343,-6.357236088661011e-06,[0.05385994],1,-60,-60,0.11276274,-12.443273,12.719077
3,-0.013053270767995857,-0.0005577469086938436,-0.21799674991052598,-0.009272103462535597,-0.036345915868878365,-0.005969532299786806,-0.00031894270796328783,-1.3803332876705099e-05,[0.05384385],1,-60,-60,0.11276158,-12.443273,12.719077
4,-0.01805215374901309,-0.0007668510482699276,-0.2499441490508616,-0.010455206978804199,-0.043800660874694586,-0.007318791700527072,-0.0005800081416964531,-2.4958269932540134e-05,[0.05382829],1,-60,-60,0.112760074,-12.443273,12.719077
5,-0.023643451150128388,-0.0010009389496781296,-0.2795648700557649,-0.0117043950704101,-0.050244714599102736,-0.00857653352431953,-0.0009410511702299118,-4.0295290091307834e-05,[0.0538144],1,-60,-60,0.11275789,-12.443273,12.719077
6,-0.029698405646340693,-0.0012557657540537548,-0.3027477248106152,-0.01274134021878126,-0.056692786049097776,-0.009794069570489228,-0.001413920195773244,-6.0314068832667544e-05,[0.05380231],1,-60,-60,0.112754874,-12.443273,12.719077
7,-0.03636464693452581,-0.0015333962363592946,-0.333312064409256,-0.013881524115276989,-0.06316916784271598,-0.010925298440270126,-0.002007888164371252,-8.542938303435221e-05,[0.05378951],1,-60,-60,0.112751186,-12.443273,12.719077
8,-0.04339593308846816,-0.001841048236115057,-0.35156430769711733,-0.015382599987788126,-0.06986087886616588,-0.011997729539871216,-0.0027351812459528446,-0.00011609730427153409,[0.05377614],1,-60,-60,0.112746544,-12.443273,12.719077
9,-0.05097698680925533,-0.0021731068181043154,-0.3790526860393584,-0.016602929099462926,-0.07640443881973624,-0.012996527482755482,-0.0036030998453497887,-0.00015291827730834484,[0.05376192],1,-60,-60,0.11274121,-12.443273,12.719077
10,-0.05897057116832003,-0.0025231259143265556,-0.3996792179532349,-0.017500954811112024,-0.08247230015695095,-0.013978407252579927,-0.004622639622539282,-0.00019638040976133198,[0.05374748],1,-60,-60,0.112734854,-12.443273,12.719077
11,-0.06731773284132943,-0.0028987298337096942,-0.4173580836504698,-0.01878019596915692,-0.08774793054908514,-0.01493734581163153,-0.005802051164209843,-0.0002468429156579077,[0.05373457],1,-60,-60,0.11272769,-12.443273,12.719077
12,-0.07590374307575987,-0.0032923009690648537,-0.4293005117215216,-0.019678556767757982,-0.09265001164749265,-0.01590535673312843,-0.007148405537009239,-0.0003048175130970776,[0.05372346],1,-60,-60,0.11271934,-12.443273,12.719077
13,-0.0846291562249826,-0.0037222964271722953,-0.4362706574611366,-0.021499772905372083,-0.09659519558772445,-0.016826800361741334,-0.008666479960083961,-0.0003706635325215757,[0.05371351],1,-60,-60,0.11270975,-12.443273,12.719077
